92-U-236(n,total fission) ENDF/B-VII.1
1368.41,0.0275835
1368.51,0.0202438
1368.6,0.0149544
1368.67,0.0112975
1368.75,0.00847657
1368.82,0.00658049
1368.89,0.005121
1368.96,0.0040141
1369.03,0.0031858
1369.1,0.0025734
1369.17,0.00210267
1369.24,0.00176667
1369.33,0.00149943
1369.43,0.00128155
1369.56,0.00112169
1369.72,9.96205E-4
1370.02,8.69258E-4
1370.54,7.25796E-4
1371.18,6.04763E-4
1371.93,5.054E-4
1372.81,4.23857E-4
1373.98,3.49735E-4
1375.12,3.01595E-4
1376.32,2.71159E-4
1376.77,2.66885E-4
1377.07,2.73703E-4
1377.26,2.94431E-4
1377.35,3.19368E-4
1377.45,3.62487E-4
1377.54,4.20181E-4
1377.62,5.07249E-4
1377.69,6.20739E-4
1377.77,7.79142E-4
1377.84,9.96178E-4
1377.91,0.0012879
1377.99,0.0016725
1378.07,0.00223247
1378.15,0.00295797
1378.24,0.00397655
1378.35,0.00542898
1378.47,0.00769592
1378.65,0.0115021
1378.94,0.0185417
1379.11,0.0214236
1379.27,0.0227125
1379.3,0.0227557
1379.45,0.0219088
1379.62,0.0193632
1379.89,0.0131523
1380.09,0.00853794
1380.22,0.00599648
1380.33,0.00434262
1380.42,0.00323231
1380.5,0.00243487
1380.58,0.00181489
1380.66,0.0013694
1380.73,0.00106403
1380.8,8.31229E-4
1380.87,6.56626E-4
1380.94,5.27727E-4
1381.01,4.33935E-4
1381.1,3.57457E-4
1381.17,3.1241E-4
1381.26,2.72562E-4
1381.35,2.47953E-4
1381.49,2.27435E-4
1381.68,2.14735E-4
1382.15,2.0334E-4
1383.27,1.94843E-4
1383.64,1.94138E-4
1385.43,2.00679E-4
1387.21,2.19555E-4
1388.4,2.44424E-4
1389.48,2.81059E-4
1390.39,3.28924E-4
1391.11,3.89069E-4
1391.69,4.64984E-4
1392.18,5.61317E-4
1392.51,6.5537E-4
1392.82,7.84797E-4
1393.05,9.28872E-4
1393.21,0.00108378
1393.34,0.001283
1393.44,0.00153011
1393.53,0.00183928
1393.61,0.00224375
1393.68,0.00275066
1393.75,0.00345345
1393.81,0.00428618
1393.87,0.00538782
1393.94,0.00689081
1394.0,0.00898846
1394.07,0.0117589
1394.13,0.015373
1394.21,0.0205101
1394.28,0.0268907
1394.35,0.0356486
1394.44,0.048247
1394.53,0.0661698
1394.64,0.0915387
1394.76,0.1281
1394.93,0.194001
1395.26,0.322658
1395.43,0.371654
1395.59,0.388358
1395.6,0.388389
1395.76,0.372818
1395.91,0.33411
1396.15,0.240321
1396.39,0.147645
1396.53,0.102095
1396.63,0.0740219
1396.73,0.0539721
1396.82,0.0401691
1396.89,0.0304852
1396.97,0.0228915
1397.04,0.0174151
1397.1,0.0133325
1397.17,0.0101951
1397.24,0.00781437
1397.3,0.00602892
1397.37,0.00470349
1397.44,0.00371995
1397.51,0.00299691
1397.58,0.00247346
1397.66,0.00204239
1397.75,0.00171053
1397.86,0.00144594
1398.0,0.00125276
1398.14,0.00113095
1398.4,9.90867E-4
1398.74,8.88074E-4
1399.18,8.26818E-4
1399.52,8.11818E-4
1399.98,8.26663E-4
1400.55,8.95957E-4
1401.12,0.00103212
1401.54,0.00119648
1401.93,0.00142648
1402.25,0.00172005
1402.46,0.0020007
1402.61,0.00230642
1402.75,0.00270352
1402.87,0.00322094
1402.96,0.00386648
1403.05,0.0046754
1403.12,0.00569187
1403.2,0.00709626
1403.27,0.00903313
1403.34,0.0113854
1403.41,0.0144886
1403.48,0.0185461
1403.55,0.024172
1403.62,0.0318379
1403.7,0.0417259
1403.79,0.0562878
1403.87,0.075432
1403.96,0.10004
1404.08,0.140478
1404.22,0.200989
1404.67,0.422909
1404.83,0.479381
1405.0,0.499839
1405.0,0.49984
1405.16,0.481757
1405.32,0.428625
1405.57,0.30548
1405.79,0.192149
1405.93,0.135015
1406.04,0.0996606
1406.14,0.0734286
1406.22,0.0550249
1406.3,0.0421244
1406.38,0.0320186
1406.45,0.0244516
1406.53,0.0186867
1406.6,0.0143604
1406.68,0.011159
1406.75,0.00881712
1406.83,0.00712031
1406.9,0.00589851
1407.0,0.00486256
1407.1,0.00411889
1407.21,0.0035699
1407.35,0.00318735
1407.51,0.00290683
1407.78,0.0026803
1408.14,0.00258835
1408.42,0.00262409
1408.89,0.00285413
1409.36,0.00331012
1409.76,0.00393973
1410.08,0.00467813
1410.4,0.00574161
1410.67,0.00702864
1410.89,0.00857268
1411.07,0.0103365
1411.23,0.0125809
1411.37,0.0155008
1411.5,0.0193039
1411.61,0.0238495
1411.71,0.0295526
1411.82,0.0377329
1411.91,0.0478051
1412.02,0.0625911
1412.12,0.0810735
1412.23,0.107796
1412.36,0.146102
1412.51,0.204668
1412.72,0.305758
1413.05,0.473584
1413.23,0.536051
1413.4,0.55693
1413.57,0.535915
1413.76,0.471793
1414.26,0.22116
1414.41,0.156706
1414.53,0.117148
1414.64,0.0895294
1414.74,0.0686682
1414.85,0.0522203
1414.95,0.0410575
1415.04,0.0326207
1415.15,0.02599
1415.25,0.0209226
1415.37,0.0167775
1415.51,0.0135263
1415.65,0.0112266
1415.83,0.00913152
1416.04,0.00739968
1416.29,0.00599437
1416.56,0.00492169
1416.88,0.00399593
1417.25,0.00322761
1417.68,0.00260638
1418.18,0.00209723
1418.75,0.00169178
1419.36,0.00139069
1420.0,0.00116678
1420.78,9.82383E-4
1421.53,8.73658E-4
1422.28,8.22999E-4
1422.53,8.20373E-4
1423.03,8.43239E-4
1423.41,8.95102E-4
1423.78,9.97797E-4
1424.03,0.00112279
1424.22,0.00128979
1424.34,0.00148122
1424.45,0.00175367
1424.53,0.00204942
1424.6,0.00242508
1424.67,0.00294889
1424.74,0.00367883
1424.81,0.0046915
1424.87,0.00588709
1424.93,0.00745736
1424.99,0.00950233
1425.06,0.0125728
1425.13,0.0166842
1425.2,0.0217121
1425.28,0.0292911
1425.36,0.0390774
1425.45,0.0534473
1425.54,0.0716939
1425.64,0.0983369
1425.77,0.14031
1425.97,0.218043
1426.24,0.328397
1426.43,0.381463
1426.59,0.399707
1426.6,0.399818
1426.75,0.38596
1426.92,0.342081
1427.17,0.241976
1427.4,0.151779
1427.53,0.106173
1427.65,0.075622
1427.74,0.0554138
1427.83,0.0409507
1427.91,0.0304537
1427.98,0.0229082
1428.06,0.0170836
1428.13,0.0129862
1428.2,0.00985046
1428.26,0.00748121
1428.33,0.00573955
1428.39,0.00454945
1428.45,0.00364649
1428.52,0.0028827
1428.59,0.00233099
1428.67,0.00189125
1428.76,0.00155653
1428.85,0.00131752
1428.96,0.00112414
1429.09,9.72082E-4
1429.27,8.38546E-4
1429.54,7.06521E-4
1429.91,5.86778E-4
1430.35,4.91437E-4
1430.91,4.11574E-4
1431.49,3.56468E-4
1432.25,3.07787E-4
1433.02,2.77098E-4
1433.78,2.58288E-4
1434.6,2.51873E-4
1435.04,2.59173E-4
1435.26,2.72906E-4
1435.42,2.98723E-4
1435.53,3.33279E-4
1435.61,3.75891E-4
1435.69,4.41044E-4
1435.76,5.20273E-4
1435.83,6.31041E-4
1435.9,7.84135E-4
1435.97,9.93021E-4
1436.04,0.00127424
1436.11,0.00164737
1436.17,0.00213492
1436.25,0.0028338
1436.33,0.00373785
1436.41,0.00501093
1436.49,0.00662792
1436.59,0.00899357
1436.7,0.0123656
1436.85,0.0179952
1437.26,0.0357734
1437.43,0.0408267
1437.59,0.0426688
1437.6,0.0426714
1437.76,0.0410618
1437.94,0.035819
1438.38,0.0169941
1438.51,0.0125563
1438.62,0.00987435
1438.71,0.00825692
1438.77,0.0076104
1438.83,0.00726771
1438.86,0.00724967
1438.93,0.00753767
1438.99,0.00828477
1439.06,0.00952831
1439.12,0.0113095
1439.2,0.01436
1439.29,0.0186211
1439.38,0.0251253
1439.5,0.0349627
1439.65,0.050057
1440.03,0.0976069
1440.22,0.113835
1440.38,0.11978
1440.4,0.119869
1440.55,0.11584
1440.7,0.104354
1440.94,0.0765763
1441.18,0.0468462
1441.32,0.0330437
1441.43,0.0238392
1441.52,0.0175699
1441.61,0.0131319
1441.69,0.00964419
1441.77,0.00716037
1441.84,0.00532073
1441.91,0.00405816
1441.97,0.00308231
1442.04,0.00233817
1442.1,0.00177792
1442.16,0.00140655
1442.22,0.00112232
1442.28,8.991E-4
1442.34,7.25327E-4
1442.41,5.98192E-4
1442.48,4.92707E-4
1442.56,4.11285E-4
1442.65,3.57384E-4
1442.77,3.07275E-4
1442.94,2.70028E-4
1443.19,2.39583E-4
1443.61,2.1124E-4
1444.1,1.91849E-4
1444.92,1.74601E-4
1445.91,1.66531E-4
1446.24,1.66103E-4
1447.36,1.72542E-4
1447.92,1.83431E-4
1448.2,1.96736E-4
1448.33,2.11023E-4
1448.47,2.38678E-4
1448.57,2.71405E-4
1448.64,3.08379E-4
1448.72,3.71551E-4
1448.79,4.49901E-4
1448.86,5.5911E-4
1448.93,7.09586E-4
1449.0,9.14183E-4
1449.07,0.00118843
1449.14,0.00155054
1449.21,0.0020212
1449.28,0.00266645
1449.36,0.00353888
1449.45,0.00476491
1449.54,0.00646393
1449.64,0.00876826
1449.77,0.012272
1449.96,0.0186655
1450.22,0.0282239
1450.4,0.032883
1450.56,0.0349512
1450.6,0.0350375
1450.75,0.0338754
1450.9,0.0305919
1451.13,0.0228084
1451.39,0.0136048
1451.52,0.00970096
1451.63,0.0070476
1451.73,0.0051058
1451.82,0.00383398
1451.9,0.00284078
1451.98,0.00215119
1452.06,0.00162532
1452.12,0.0012879
1452.18,0.0010254
1452.25,8.23778E-4
1452.31,6.70919E-4
1452.39,5.37415E-4
1452.46,4.4468E-4
1452.54,3.81391E-4
1452.61,3.38904E-4
1452.69,3.10877E-4
1452.79,2.88292E-4
1452.94,2.72906E-4
1453.16,2.67353E-4
1453.67,2.79095E-4
1454.26,3.11233E-4
1454.7,3.49764E-4
1455.14,4.08071E-4
1455.49,4.80551E-4
1455.7,5.49126E-4
1455.84,6.20166E-4
1455.95,7.01073E-4
1456.05,8.2587E-4
1456.14,9.86895E-4
1456.21,0.00117466
1456.28,0.00143077
1456.35,0.0018005
1456.41,0.0022539
1456.47,0.00286522
1456.53,0.00368387
1456.6,0.00477106
1456.66,0.00620133
1456.72,0.0080635
1456.78,0.0103727
1456.84,0.0134902
1456.92,0.0181818
1456.99,0.0242415
1457.07,0.0319224
1457.16,0.0436
1457.25,0.0599863
1457.36,0.0822427
1457.49,0.116022
1457.71,0.183393
1457.95,0.259598
1458.12,0.298963
1458.29,0.313574
1458.3,0.31365
1458.45,0.302848
1458.61,0.270027
1458.86,0.194123
1459.1,0.119744
1459.23,0.08534
1459.34,0.0617252
1459.44,0.0448599
1459.53,0.0328258
1459.61,0.0240899
1459.68,0.0183888
1459.75,0.0139115
1459.82,0.0104517
1459.88,0.00815139
1459.94,0.00635235
1460.0,0.00495972
1460.06,0.00389281
1460.12,0.00308274
1460.18,0.00247306
1460.24,0.00200751
1460.31,0.00164998
1460.38,0.00135626
1460.46,0.00115582
1460.55,0.00100301
1460.65,8.83597E-4
1460.74,8.22723E-4
1460.91,7.49999E-4
1461.17,6.96529E-4
1461.6,6.63454E-4
1461.76,6.60963E-4
1462.22,6.73297E-4
1462.83,7.26746E-4
1463.44,8.19569E-4
1464.13,9.80889E-4
1464.69,0.00117136
1465.24,0.00144306
1465.72,0.00177598
1466.12,0.00216407
1466.48,0.00264801
1466.81,0.00326139
1467.08,0.00399927
1467.33,0.00491935
1467.53,0.00598554
1467.69,0.00719987
1467.82,0.00862763
1467.95,0.0106771
1468.06,0.0130147
1468.17,0.016286
1468.26,0.0202993
1468.35,0.0254831
1468.44,0.0323971
1468.53,0.0415319
1468.62,0.0536402
1468.73,0.0715393
1468.83,0.0947258
1468.95,0.127658
1469.09,0.178668
1469.27,0.26072
1469.61,0.423752
1469.79,0.490983
1469.96,0.518811
1470.0,0.5197
1470.15,0.503526
1470.34,0.445868
1470.64,0.305158
1470.87,0.195285
1471.01,0.14218
1471.14,0.103054
1471.24,0.0774123
1471.35,0.0584785
1471.44,0.0454617
1471.53,0.0354204
1471.62,0.027499
1471.71,0.0216894
1471.81,0.0173897
1471.91,0.0138305
1472.02,0.0112965
1472.14,0.00932184
1472.25,0.00790241
1472.42,0.00647765
1472.6,0.00541731
1472.83,0.00446263
1473.11,0.00367903
1473.38,0.0031478
1473.73,0.00269202
1473.99,0.00246936
1474.33,0.00231172
1474.46,0.00229944
1474.68,0.0023708
1474.84,0.00257498
1474.94,0.00282206
1475.04,0.00323348
1475.12,0.0037713
1475.21,0.0045739
1475.28,0.00561785
1475.36,0.00708116
1475.42,0.00884874
1475.49,0.0111829
1475.56,0.014668
1475.64,0.0192955
1475.71,0.0253386
1475.79,0.0334753
1475.88,0.0448631
1475.97,0.0613323
1476.08,0.0847347
1476.19,0.116807
1476.35,0.170142
1476.74,0.32183
1476.92,0.370291
1477.09,0.387618
1477.1,0.387673
1477.25,0.37515
1477.41,0.336573
1477.66,0.245031
1477.9,0.150856
1478.04,0.106095
1478.16,0.0760453
1478.25,0.0557914
1478.35,0.0410388
1478.43,0.0307881
1478.51,0.0228373
1478.58,0.0171257
1478.66,0.0130042
1478.73,0.00986992
1478.79,0.00770383
1478.85,0.00619754
1478.92,0.00491195
1478.99,0.00391806
1479.06,0.00310823
1479.14,0.00253053
1479.22,0.00207475
1479.32,0.00173006
1479.43,0.00145685
1479.56,0.00124985
1479.74,0.00106503
1479.99,9.03679E-4
1480.29,7.64971E-4
1480.64,6.51543E-4
1481.17,5.3224E-4
1481.8,4.35699E-4
1482.54,3.59355E-4
1483.32,3.0314E-4
1484.27,2.56643E-4
1485.19,2.25423E-4
1486.09,2.08511E-4
1486.37,2.06986E-4
1486.72,2.10398E-4
1486.94,2.21576E-4
1487.07,2.38231E-4
1487.19,2.64594E-4
1487.27,2.99999E-4
1487.36,3.5576E-4
1487.44,4.29351E-4
1487.51,5.18366E-4
1487.58,6.39439E-4
1487.64,8.0219E-4
1487.71,0.00101825
1487.78,0.00130127
1487.85,0.00166682
1487.92,0.00222095
1488.0,0.0029525
1488.08,0.00384487
1488.16,0.00506228
1488.26,0.0068404
1488.37,0.00937424
1488.51,0.0132695
1488.95,0.0279104
1489.13,0.0319665
1489.3,0.0333484
1489.3,0.0333491
1489.46,0.0321701
1489.61,0.0288521
1489.85,0.0213662
1490.1,0.0130834
1490.24,0.00917363
1490.34,0.00676045
1490.45,0.00489473
1490.53,0.00363827
1490.62,0.00273295
1490.7,0.00203034
1490.77,0.00153919
1490.84,0.00118403
1490.91,9.11674E-4
1490.98,7.05625E-4
1491.05,5.51804E-4
1491.12,4.383E-4
1491.18,3.55449E-4
1491.25,2.9549E-4
1491.34,2.43659E-4
1491.43,2.0949E-4
1491.53,1.83391E-4
1491.67,1.63235E-4
1491.87,1.47891E-4
1492.24,1.36134E-4
1492.6,1.3242E-4
1492.84,1.3627E-4
1492.99,1.46275E-4
1493.09,1.58469E-4
1493.18,1.7883E-4
1493.26,2.05356E-4
1493.34,2.44641E-4
1493.42,3.01914E-4
1493.49,3.74447E-4
1493.56,4.73341E-4
1493.63,6.06201E-4
1493.7,7.81977E-4
1493.78,0.00101088
1493.85,0.00133997
1493.94,0.00179604
1494.03,0.00243945
1494.12,0.00325645
1494.23,0.00444879
1494.36,0.00636336
1494.58,0.0100175
1494.83,0.014556
1495.01,0.0167597
1495.17,0.0177018
1495.2,0.0177245
1495.36,0.0170761
1495.54,0.0149596
1495.84,0.00975498
1496.04,0.00629499
1496.17,0.00445303
1496.28,0.00322216
1496.38,0.00234787
1496.47,0.00174036
1496.55,0.00132343
1496.62,9.97855E-4
1496.7,7.48493E-4
1496.77,5.8454E-4
1496.83,4.57806E-4
1496.9,3.61061E-4
1496.96,2.88054E-4
1497.03,2.33536E-4
1497.1,1.93198E-4
1497.17,1.62129E-4
1497.25,1.35328E-4
1497.34,1.17666E-4
1497.44,1.04116E-4
1497.58,9.34868E-5
1497.79,8.49715E-5
1498.21,7.6351E-5
1499.05,6.69616E-5
1499.66,6.28139E-5
1500.0,6.13913E-5
1500.0,0.0345433
1750.0,0.0313413
2000.0,0.0289157
2391.06,0.0262286
2500.0,0.02548
2988.82,0.0232064
3000.0,0.0231544
3500.0,0.0214647
4000.0,0.0201713
4500.0,0.0191406
5000.0,0.0182928
5977.65,0.0169907
6000.0,0.0169609
7000.0,0.0159399
8000.0,0.0151143
9000.0,0.0144213
10000.0,0.0138239
11955.3,0.0128768
12500.0,0.012613
14944.1,0.0116891
15000.0,0.011668
17500.0,0.0108971
20000.0,0.010251
23910.6,0.00944655
25000.0,0.00922243
29888.2,0.00845521
30000.0,0.00843767
35000.0,0.00781958
40000.0,0.0073211
45000.0,0.00691119
50000.0,0.00656604
59776.5,0.00584846
60000.0,0.00583205
70000.0,0.00521122
80000.0,0.0046568
90000.0,0.00414957
100000.0,0.00368198
100000.0,0.00377611
120000.0,0.00320002
150000.0,0.00260003
225000.0,0.00217505
300000.0,0.00232364
331250.0,0.00259001
381250.0,0.00328548
425000.0,0.00398049
453125.0,0.00474645
478125.0,0.00583944
528125.0,0.00906767
581250.0,0.0127334
600000.0,0.014313
628125.0,0.0185263
650000.0,0.0225194
676562.0,0.0310735
703125.0,0.0448015
728125.0,0.0614513
759375.0,0.0885807
818750.0,0.148914
875000.0,0.209653
903125.0,0.263452
925000.0,0.321204
950000.0,0.349696
1050000.0,0.367674
1137500.0,0.524592
1262500.0,0.674656
1325000.0,0.716835
1400000.0,0.726801
1537500.0,0.666981
1575000.0,0.660626
1612500.0,0.674671
1712500.0,0.759241
1975000.0,0.812629
2200000.0,0.871572
2400000.0,0.882
2750000.0,0.855381
3750000.0,0.89489
3900000.0,0.897045
5500000.0,0.834979
5700000.0,0.868594
6100000.0,0.985042
6800000.0,1.32667
7300000.0,1.51192
7900000.0,1.56185
1.18E7,1.51002
1.33E7,1.53342
1.54E7,1.78545
2.025E7,1.85348
2.25E7,1.95818
2.4E7,1.97132
3.0E7,1.925
