92-U-233(n,&gamma;) ENDF/B-VII.1
435.273,0.890792
435.335,1.09902
435.398,1.3712
435.468,1.76877
435.547,2.34861
435.652,3.32147
435.877,5.71321
435.966,6.45263
436.073,6.90629
436.108,6.93283
436.198,6.71689
436.311,5.94286
436.588,3.2761
436.679,2.58977
436.757,2.15031
436.83,1.85513
436.903,1.65637
436.996,1.51152
437.115,1.44337
437.154,1.43962
437.487,1.50284
437.619,1.47159
437.776,1.33755
438.154,0.800858
438.253,0.700758
438.353,0.645662
438.42,0.637651
438.51,0.666108
438.585,0.725121
438.696,0.868788
438.882,1.21057
439.021,1.45648
439.135,1.57752
439.197,1.59698
439.287,1.56279
439.4,1.42704
439.703,0.874121
439.814,0.719795
439.915,0.625623
439.995,0.581536
440.096,0.555405
440.172,0.551666
440.474,0.574446
440.651,0.555356
440.856,0.485402
441.159,0.357112
441.291,0.318334
441.415,0.300771
441.451,0.299989
441.521,0.305687
441.61,0.330647
441.676,0.367559
441.742,0.426183
441.809,0.513543
441.875,0.637553
441.939,0.800871
442.017,1.05997
442.106,1.44287
442.266,2.30335
442.389,2.94997
442.499,3.34194
442.586,3.44863
442.683,3.33024
442.795,2.92729
443.078,1.45933
443.171,1.07623
443.243,0.845074
443.316,0.669365
443.386,0.544337
443.456,0.457893
443.526,0.400239
443.598,0.363215
443.67,0.34267
443.812,0.331134
444.106,0.339345
444.346,0.333659
444.508,0.339038
444.63,0.360158
444.786,0.41458
445.006,0.530004
445.297,0.717371
445.437,0.845297
445.54,0.985017
445.628,1.15647
445.723,1.42144
445.817,1.78499
445.926,2.34864
446.077,3.35409
446.284,4.78783
446.423,5.43432
446.551,5.63765
446.671,5.48938
446.838,4.86766
447.111,3.35035
447.305,2.25823
447.423,1.73409
447.516,1.42471
447.592,1.24695
447.668,1.13125
447.769,1.05784
447.832,1.04743
448.144,1.11465
448.275,1.08599
448.438,0.966223
448.696,0.714164
448.785,0.65938
448.875,0.641409
448.958,0.665667
449.045,0.737513
449.134,0.862714
449.255,1.10368
449.483,1.62253
449.609,1.81345
449.712,1.86228
449.841,1.78175
449.999,1.53412
450.292,0.998639
450.486,0.714295
450.644,0.52762
450.759,0.419875
450.842,0.36283
450.931,0.324899
451.0,0.316941
451.07,0.333494
451.126,0.369835
451.18,0.429435
451.233,0.515986
451.286,0.635339
451.35,0.827887
451.414,1.07854
451.499,1.50115
451.743,2.95948
451.844,3.39095
451.939,3.54783
451.944,3.54818
452.028,3.43663
452.126,3.05453
452.279,2.14357
452.406,1.38436
452.488,0.984095
452.556,0.72632
452.617,0.545664
452.671,0.42379
452.725,0.332454
452.779,0.266007
452.833,0.219032
452.887,0.186762
452.949,0.16289
453.011,0.148665
453.105,0.138849
453.166,0.137476
453.291,0.143177
453.407,0.157205
453.543,0.183885
453.882,0.275071
454.033,0.298842
454.084,0.301347
454.191,0.297189
454.429,0.258841
454.582,0.233639
454.758,0.219501
454.817,0.218792
455.013,0.228324
455.273,0.260707
455.642,0.329943
456.101,0.424533
456.4,0.459448
456.772,0.48647
456.942,0.518763
457.134,0.588938
457.32,0.699195
457.577,0.912518
457.912,1.25879
458.05,1.46279
458.146,1.67976
458.236,1.99453
458.314,2.39269
458.391,2.9421
458.471,3.7081
458.57,4.96789
458.86,9.49284
458.97,10.5866
459.047,10.8287
459.139,10.4765
459.246,9.26481
459.433,6.07251
459.556,4.05613
459.639,2.96851
459.705,2.27733
459.769,1.7651
459.833,1.38161
459.889,1.13198
459.948,0.943118
460.018,0.787757
460.093,0.68247
460.144,0.63488
460.247,0.577583
460.419,0.53823
460.897,0.483007
461.271,0.4185
461.432,0.407593
461.564,0.415531
461.772,0.459755
462.081,0.541881
462.219,0.553398
462.398,0.529554
462.621,0.450723
462.867,0.352067
462.993,0.316658
463.131,0.297844
463.144,0.297312
463.266,0.303145
463.389,0.329859
463.517,0.380947
463.671,0.47181
464.22,0.883406
464.743,1.22002
464.947,1.28488
464.985,1.28607
465.189,1.24118
465.486,1.15168
465.505,1.15022
465.714,1.17996
466.318,1.40545
466.453,1.53108
466.545,1.6903
466.653,1.99408
466.748,2.40064
466.852,3.01439
467.007,4.21754
467.182,5.58136
467.293,6.09835
467.356,6.1828
467.456,5.96869
467.561,5.33067
467.763,3.48079
467.885,2.42726
467.969,1.86009
468.035,1.51681
468.1,1.26891
468.165,1.10141
468.223,1.01152
468.292,0.96956
468.301,0.968545
468.36,0.986086
468.438,1.06641
468.543,1.26112
468.703,1.68933
468.883,2.17108
469.005,2.35916
469.066,2.38442
469.167,2.318
469.287,2.08879
469.572,1.32984
469.695,1.08177
469.817,0.916053
469.938,0.813816
470.132,0.717261
470.642,0.520208
470.815,0.475285
470.921,0.465494
471.018,0.473781
471.12,0.505723
471.227,0.571751
471.334,0.678621
471.44,0.832048
471.578,1.09857
471.876,1.77115
471.996,1.94828
472.09,1.99767
472.213,1.92334
472.335,1.71054
472.656,0.92933
472.76,0.733029
472.855,0.601165
472.949,0.511193
473.026,0.464111
473.13,0.428275
473.259,0.415222
473.446,0.432478
473.597,0.470661
473.733,0.529253
473.853,0.611914
473.962,0.722352
474.072,0.876506
474.196,1.11396
474.364,1.53485
474.662,2.36589
474.874,2.79122
475.117,3.06858
475.315,3.16095
475.509,3.04604
475.707,2.68948
476.014,2.02699
476.256,1.64783
476.398,1.49849
476.543,1.44317
476.629,1.47991
476.755,1.64408
476.897,1.97133
477.118,2.53517
477.258,2.72267
477.309,2.73534
477.454,2.61261
477.712,2.06749
477.928,1.63989
478.167,1.30199
478.367,1.08917
478.48,1.01168
478.594,0.986225
478.702,1.02185
478.826,1.13447
479.136,1.54111
479.27,1.61642
479.284,1.6172
479.422,1.55311
479.737,1.16657
479.854,1.08231
479.906,1.07349
480.009,1.11711
480.113,1.24777
480.216,1.46449
480.354,1.86532
480.638,2.81342
480.776,3.1082
480.874,3.17556
481.008,3.05783
481.158,2.6926
481.49,1.63694
481.634,1.2894
481.76,1.07526
481.883,0.9401
481.983,0.880253
482.05,0.866474
482.154,0.896766
482.241,0.990273
482.317,1.14421
482.381,1.34147
482.45,1.64495
482.52,2.0652
482.604,2.72683
482.717,3.84435
482.908,5.8889
483.015,6.68937
483.115,6.96131
483.213,6.71343
483.324,5.90896
483.571,3.42081
483.671,2.61989
483.754,2.14623
483.836,1.83367
483.906,1.67368
484.012,1.55797
484.139,1.53042
484.33,1.54142
484.608,1.49398
485.013,1.36871
485.06,1.3661
485.246,1.40737
485.567,1.57021
485.633,1.57796
485.779,1.5229
485.966,1.32071
486.174,1.06222
486.28,0.982898
486.359,0.961237
486.439,0.972473
486.617,1.08104
486.8,1.19592
486.878,1.20968
487.019,1.16236
487.371,0.867494
487.478,0.823703
487.532,0.819043
487.638,0.847092
487.745,0.928817
487.852,1.07459
487.941,1.26011
488.03,1.52285
488.128,1.92501
488.236,2.51905
488.403,3.71513
488.569,4.88716
488.689,5.4
488.758,5.48394
488.849,5.33065
488.968,4.72771
489.27,2.43297
489.375,1.79706
489.46,1.40058
489.547,1.09941
489.634,0.884182
489.73,0.719087
489.817,0.616257
489.933,0.521889
490.078,0.444925
490.249,0.388602
490.411,0.357979
490.573,0.345502
490.628,0.344917
490.834,0.356448
491.718,0.478104
491.903,0.509726
492.071,0.567595
492.252,0.675576
492.589,0.918495
492.755,0.97618
492.795,0.979038
492.962,0.947421
493.383,0.745933
493.553,0.712403
493.653,0.731099
493.743,0.790406
493.823,0.897588
493.884,1.0292
493.943,1.21374
494.012,1.51815
494.076,1.90863
494.14,2.42086
494.217,3.21278
494.31,4.42643
494.604,9.01263
494.719,10.1868
494.812,10.4906
494.911,10.1195
495.01,9.11129
495.182,6.49644
495.325,4.3182
495.417,3.16485
495.495,2.3929
495.566,1.85452
495.627,1.49529
495.695,1.198
495.762,0.985702
495.83,0.838689
495.891,0.749549
495.953,0.693385
496.036,0.662527
496.118,0.674251
496.216,0.736083
496.326,0.861053
496.516,1.17162
496.682,1.43287
496.812,1.54196
496.854,1.54983
496.973,1.49351
497.094,1.33407
497.402,0.769436
497.513,0.608894
497.606,0.508925
497.7,0.439369
497.793,0.395025
497.898,0.367509
498.003,0.355338
498.452,0.344916
498.675,0.321989
499.186,0.245692
499.425,0.226589
499.537,0.223747
499.752,0.229383
499.968,0.249924
500.194,0.289007
500.392,0.340834
500.575,0.410445
500.719,0.493218
500.84,0.598093
500.943,0.730663
501.045,0.917342
501.142,1.15752
501.265,1.55817
501.464,2.36957
501.849,4.06478
501.974,4.83273
502.098,5.93416
502.252,7.79968
502.479,10.7991
502.582,11.6394
502.655,11.8503
502.769,11.4396
502.874,10.3159
503.067,7.22813
503.205,5.02878
503.306,3.76598
503.385,3.01828
503.457,2.51062
503.542,2.09981
503.614,1.87775
503.724,1.68928
503.892,1.58111
504.378,1.38366
504.866,1.21004
505.31,1.15054
505.597,1.13777
505.959,1.18204
506.783,1.45224
506.913,1.46136
507.097,1.45653
507.324,1.50369
507.664,1.66364
507.696,1.66664
507.864,1.60877
508.069,1.39212
508.36,1.03067
508.527,0.882516
508.715,0.778651
509.236,0.59874
509.567,0.456317
509.698,0.422242
509.779,0.415083
509.901,0.431752
509.982,0.466406
510.081,0.542402
510.164,0.6412
510.256,0.798856
510.357,1.03353
510.469,1.37392
510.785,2.50512
510.917,2.8076
511.02,2.8744
511.142,2.74647
511.282,2.37838
511.532,1.55866
511.648,1.26748
511.735,1.11132
511.827,0.998728
511.974,0.899199
512.398,0.765499
512.568,0.745785
512.737,0.776457
512.918,0.866959
513.123,1.02559
513.316,1.23761
513.495,1.51951
513.837,2.17126
513.992,2.31242
514.022,2.3163
514.165,2.23002
514.567,1.60302
514.769,1.42833
515.022,1.23814
515.234,0.978392
515.45,0.701672
515.573,0.58512
515.697,0.507011
515.837,0.455789
516.025,0.423381
516.248,0.410461
516.458,0.42305
516.605,0.457947
516.727,0.51324
516.849,0.601103
516.975,0.734488
517.101,0.918317
517.24,1.18469
517.394,1.56123
517.574,2.11478
518.071,3.95515
518.238,4.35927
518.395,4.5
518.571,4.34611
518.74,3.89001
519.173,2.14146
519.323,1.67169
519.433,1.42441
519.532,1.27384
519.631,1.18934
519.698,1.1686
519.805,1.19317
519.928,1.30318
520.091,1.55375
520.312,1.93816
520.501,2.15037
520.735,2.30371
520.849,2.5014
520.946,2.84875
521.035,3.36852
521.129,4.15831
521.262,5.63733
521.448,7.85549
521.568,8.82884
521.669,9.10144
521.771,8.80342
521.885,7.88488
522.188,4.52623
522.294,3.60623
522.409,2.88279
522.537,2.31771
522.693,1.82181
522.865,1.40503
522.977,1.20428
523.068,1.09402
523.174,1.03214
523.209,1.02703
523.315,1.05357
523.475,1.18196
523.712,1.40274
523.854,1.44948
524.008,1.38888
524.3,1.1267
524.43,1.06589
524.481,1.06167
524.582,1.08426
524.894,1.24873
525.003,1.26645
525.179,1.21025
525.655,0.854365
525.902,0.723795
526.13,0.649784
526.221,0.638258
526.36,0.650383
526.491,0.703222
526.622,0.801669
526.802,1.00458
527.157,1.46921
527.327,1.6138
527.488,1.67067
527.543,1.67303
527.791,1.59704
528.286,1.26784
528.426,1.23235
528.561,1.26575
528.685,1.36362
529.026,1.80718
529.186,1.91672
529.222,1.92046
529.398,1.84146
529.584,1.7075
529.633,1.69114
529.752,1.71913
529.888,1.88192
530.216,2.52325
530.361,2.63859
530.368,2.63877
530.497,2.54923
530.677,2.19346
530.87,1.75623
530.992,1.58125
531.077,1.53794
531.162,1.56312
531.288,1.71238
531.583,2.24625
531.723,2.36503
531.747,2.36756
531.877,2.28292
532.027,2.00699
532.383,1.09883
532.518,0.829596
532.627,0.670668
532.723,0.569945
532.842,0.488846
532.979,0.438315
533.154,0.41314
533.396,0.405857
533.629,0.418383
533.744,0.442771
533.86,0.490478
533.978,0.574409
534.097,0.703675
534.216,0.8843
534.592,1.59995
534.729,1.76199
534.826,1.79829
534.971,1.73045
535.19,1.44773
535.431,1.11622
535.623,0.933292
535.838,0.808365
536.038,0.748932
536.162,0.737879
536.306,0.751301
536.471,0.800641
536.713,0.929669
536.932,1.10285
537.136,1.33697
537.392,1.76044
537.627,2.14167
537.781,2.24872
537.792,2.24979
537.921,2.18929
538.074,1.96338
538.43,1.22559
538.559,1.03232
538.664,0.9317
538.769,0.880597
538.83,0.871299
538.951,0.888913
539.35,1.06035
539.445,1.07318
539.604,1.0428
539.83,0.910936
540.047,0.76892
540.194,0.71072
540.294,0.69931
540.437,0.730289
540.572,0.816855
540.719,0.977149
540.921,1.29456
541.137,1.63761
541.256,1.74013
541.304,1.75272
541.43,1.69622
541.562,1.51039
541.888,0.859688
542.003,0.682016
542.11,0.565319
542.222,0.48818
542.339,0.445419
542.488,0.429132
542.881,0.453081
543.062,0.437456
543.312,0.373746
543.522,0.323021
543.664,0.310873
543.797,0.321947
543.944,0.359924
544.121,0.435589
544.764,0.79475
544.96,0.950222
545.162,1.1825
545.839,2.12143
545.988,2.4523
546.136,2.96225
546.498,4.57839
546.619,4.88128
546.687,4.93507
546.837,4.75159
547.096,3.86093
547.292,3.21555
547.543,2.65265
547.749,2.31445
547.896,2.16766
548.019,2.14302
548.21,2.26927
548.431,2.44088
548.471,2.44726
548.617,2.36589
548.782,2.09384
549.052,1.54346
549.184,1.37047
549.31,1.28959
549.728,1.22357
549.95,1.09025
550.256,0.864691
550.443,0.781281
550.615,0.755925
550.794,0.774215
551.25,0.881977
551.375,0.890052
551.652,0.858694
552.147,0.726239
552.19,0.723551
552.3,0.745506
552.387,0.808578
552.453,0.894798
552.531,1.05479
552.606,1.28313
552.682,1.59279
552.784,2.14104
552.958,3.32196
553.106,4.28095
553.216,4.73883
553.296,4.84626
553.405,4.65559
553.511,4.13543
553.701,2.77235
553.833,1.83891
553.919,1.34879
553.996,1.00102
554.064,0.764452
554.128,0.598089
554.192,0.477156
554.256,0.3932
554.321,0.338463
554.385,0.30654
554.46,0.291797
554.474,0.291375
554.541,0.298243
554.623,0.324878
554.718,0.380294
554.826,0.474997
554.976,0.652494
555.177,0.904478
555.305,1.00855
555.396,1.03226
555.508,0.998233
555.65,0.875335
555.88,0.634331
555.992,0.557315
556.103,0.523667
556.14,0.52197
556.239,0.53729
556.422,0.617132
556.657,0.727375
556.816,0.755888
556.982,0.729965
557.444,0.533655
557.591,0.501029
557.675,0.494905
557.844,0.506571
558.209,0.588003
558.502,0.680456
558.696,0.78619
558.86,0.926416
559.12,1.23674
559.375,1.53921
559.551,1.65726
559.651,1.67556
559.865,1.60459
560.244,1.3639
560.363,1.33666
560.501,1.36517
560.667,1.49649
561.008,1.95825
561.155,2.06328
561.194,2.06486
561.329,1.96835
561.451,1.75678
561.802,0.892649
561.909,0.680979
562.005,0.534555
562.1,0.426586
562.181,0.361093
562.267,0.311761
562.374,0.272943
562.46,0.255499
562.596,0.246356
562.713,0.253596
562.823,0.272237
562.977,0.316247
563.466,0.505499
563.769,0.606844
563.941,0.704494
564.113,0.858974
564.36,1.16183
564.673,1.62759
564.871,2.03156
565.208,2.88527
565.346,3.07574
565.385,3.09027
565.515,2.99496
565.64,2.71903
565.968,1.71369
566.094,1.4309
566.231,1.23754
566.366,1.14947
566.432,1.13779
566.559,1.16758
566.716,1.2987
566.862,1.51688
567.048,1.92147
567.403,2.79375
567.576,3.03261
567.655,3.06095
567.807,2.9658
568.109,2.51032
568.178,2.47571
568.28,2.56986
568.37,2.84578
568.465,3.37009
568.579,4.28872
568.847,6.87811
568.958,7.53326
569.034,7.67006
569.142,7.37907
569.236,6.71697
569.411,4.87063
569.57,3.17377
569.667,2.34403
569.751,1.78535
569.824,1.42575
569.897,1.16132
569.969,0.974293
570.044,0.841262
570.142,0.73221
570.27,0.652923
570.491,0.583527
570.799,0.53022
570.919,0.523335
571.101,0.539551
571.224,0.579136
571.317,0.633835
571.409,0.722685
571.486,0.836274
571.567,1.0124
571.637,1.22709
571.706,1.5184
571.773,1.88897
571.852,2.45259
571.946,3.33021
572.078,4.87614
572.31,7.79458
572.439,8.90293
572.551,9.26386
572.563,9.26668
572.662,9.04715
572.827,7.95292
573.086,5.83409
573.247,4.90576
573.396,4.37922
573.604,3.98519
573.908,3.74707
574.338,3.61397
574.54,3.31643
574.897,2.52517
575.361,1.85573
575.578,1.38134
575.79,0.889259
575.914,0.655298
576.017,0.509092
576.115,0.405253
576.213,0.331705
576.311,0.281455
576.409,0.247945
576.507,0.225917
576.664,0.205579
576.821,0.196009
577.032,0.192638
577.35,0.199296
578.496,0.251307
578.779,0.278297
578.998,0.315766
579.191,0.367323
579.354,0.434194
579.471,0.506216
579.583,0.604657
579.7,0.753707
579.817,0.960839
579.958,1.29425
580.24,2.06143
580.371,2.30381
580.477,2.37203
580.584,2.30823
580.718,2.06342
581.071,1.10677
581.186,0.8652
581.278,0.720647
581.37,0.616728
581.455,0.55174
581.571,0.500155
581.708,0.479643
581.731,0.479457
581.891,0.498943
582.028,0.54475
582.142,0.612338
582.233,0.698862
582.324,0.831397
582.401,0.999904
582.479,1.23929
582.556,1.57005
582.634,2.01035
582.722,2.66069
582.842,3.77022
583.09,6.31399
583.208,7.12973
583.318,7.39502
583.418,7.17011
583.544,6.34918
583.872,3.25223
583.981,2.43242
584.079,1.86866
584.173,1.46461
584.263,1.18771
584.355,0.984515
584.461,0.824814
584.571,0.717073
584.683,0.650586
584.808,0.61431
584.876,0.610249
584.985,0.627586
585.093,0.677165
585.222,0.781679
585.375,0.96797
585.802,1.63355
585.951,1.78209
586.07,1.82518
586.236,1.75918
586.422,1.54457
586.728,1.1107
586.875,0.970879
586.986,0.917397
587.044,0.908799
587.161,0.936891
587.249,1.00521
587.337,1.1288
587.424,1.33251
587.5,1.60191
587.574,1.98559
587.639,2.44988
587.713,3.16633
587.79,4.16119
587.87,5.49415
587.967,7.52068
588.237,14.2201
588.354,16.3224
588.462,17.1087
588.474,17.1162
588.579,16.4795
588.686,14.7001
588.889,9.73154
589.024,6.54591
589.119,4.76008
589.199,3.60835
589.268,2.86016
589.339,2.29268
589.413,1.88804
589.479,1.64792
589.558,1.47505
589.628,1.40033
589.708,1.37799
589.845,1.43772
590.149,1.66317
590.267,1.68903
590.422,1.63903
590.849,1.29611
590.941,1.26929
591.04,1.30154
591.114,1.38572
591.197,1.56415
591.276,1.83721
591.355,2.23302
591.437,2.78567
591.532,3.62532
591.667,5.14081
591.901,7.97209
592.034,9.14121
592.162,9.63966
592.187,9.66171
592.314,9.42786
592.529,8.19513
593.167,3.60923
593.302,2.82911
593.401,2.40506
593.506,2.10815
593.616,1.94522
593.793,1.88108
593.993,1.83077
594.123,1.70225
594.299,1.3937
594.576,0.820725
594.703,0.613244
594.803,0.489132
594.912,0.389697
595.006,0.328448
595.121,0.277396
595.266,0.236445
595.441,0.207405
595.642,0.18806
595.926,0.174687
596.097,0.172598
596.358,0.177957
596.591,0.19341
596.785,0.216645
596.979,0.25175
597.221,0.313192
597.568,0.425388
597.771,0.512043
597.882,0.587345
597.983,0.696652
598.055,0.813222
598.132,0.989422
598.208,1.23618
598.287,1.58026
598.363,2.01917
598.46,2.7314
598.577,3.82663
598.897,7.2923
599.03,8.27559
599.156,8.59119
599.281,8.23172
599.417,7.18098
599.725,3.91016
599.837,2.96451
599.928,2.39034
599.988,2.10674
600.0,2.05835
600.0,2.5056
682.5,2.91225
765.0,2.25687
872.5,2.60347
990.0,1.79146
1125.0,1.93016
1250.0,1.64736
1340.0,2.01525
1410.0,1.51725
1470.0,1.76741
1585.0,1.54241
1735.0,1.51225
1880.0,1.55157
2107.5,1.32309
2519.58,1.32491
2522.5,1.32492
3015.72,1.16373
3120.0,1.12965
3730.05,1.04003
4459.39,0.932875
4475.0,0.930581
5350.0,0.853145
6250.0,0.773495
7275.0,0.740396
7775.0,0.62564
8350.0,0.671137
9350.0,0.625868
11000.0,0.554831
13150.8,0.520076
13500.0,0.514434
16139.7,0.487366
17500.0,0.473417
20921.8,0.457604
22500.0,0.45031
26899.4,0.428935
27500.0,0.426017
32500.0,0.377917
40000.0,0.384504
40000.0,0.384491
62500.0,0.327276
97500.0,0.277665
137221.0,0.247831
210000.0,0.211875
318352.0,0.178317
430000.0,0.151624
700000.0,0.107702
850000.0,0.0908554
1050000.0,0.0756904
1250000.0,0.0648751
1550000.0,0.0537086
2000000.0,0.039806
2450000.0,0.0284931
2750000.0,0.0224606
3050000.0,0.0177563
3300000.0,0.0147043
3650000.0,0.0113376
3950000.0,0.00917129
4300000.0,0.00726961
4650000.0,0.00584611
5000000.0,0.00477751
5400000.0,0.00389621
5900000.0,0.00312386
6300000.0,0.00268006
6800000.0,0.00231505
7500000.0,0.00203305
8700000.0,0.00176805
1.16E7,0.00144703
1.42E7,0.00124523
1.6E7,0.00111599
2.0E7,6.26951E-4
2.15E7,4.78462E-4
2.275E7,3.77578E-4
2.425E7,2.83706E-4
2.525E7,2.34785E-4
2.625E7,1.94786E-4
2.725E7,1.62167E-4
2.825E7,1.35585E-4
2.925E7,1.1391E-4
3.0E7,1.00001E-4
