93-Np-237(n,&gamma;) ENDF/B-VII.1
364.124,27.6431
364.19,29.4814
364.254,32.8462
364.339,39.7691
364.547,60.7113
364.638,65.7575
364.679,66.3241
364.764,63.8917
364.847,57.3783
365.056,35.2171
365.138,28.7329
365.197,25.5375
365.257,23.493
365.354,21.8974
365.522,20.0351
365.626,17.5466
365.878,8.77672
365.952,6.80304
366.013,5.63935
366.063,5.03542
366.105,4.7341
366.167,4.6229
366.229,4.82962
366.31,5.46397
366.411,6.70172
366.507,8.36699
366.595,10.5013
366.681,13.3175
366.805,18.6535
366.95,25.0538
367.04,27.5389
367.099,28.0463
367.179,27.1198
367.263,24.2728
367.394,17.5159
367.515,11.0606
367.589,7.79419
367.645,5.82955
367.694,4.46725
367.744,3.41186
367.786,2.72223
367.828,2.20179
367.87,1.82313
367.905,1.59798
367.944,1.42881
367.969,1.35944
368.019,1.30146
368.069,1.34566
368.106,1.4491
368.144,1.62194
368.187,1.93074
368.231,2.38705
368.268,2.92963
368.306,3.64958
368.349,4.76293
368.392,6.24304
368.436,8.17306
368.485,11.0343
368.539,15.0878
368.601,21.0245
368.671,29.3864
368.776,44.7624
368.936,69.2405
369.038,80.2552
369.127,84.4016
369.147,84.5446
369.241,81.3741
369.351,70.9514
369.635,32.1221
369.719,22.6432
369.781,17.036
369.837,12.9921
369.893,9.85712
369.94,7.84377
369.99,6.26106
370.04,5.14203
370.089,4.38732
370.148,3.83856
370.216,3.50139
370.386,3.13484
370.552,2.83374
370.594,2.80882
370.656,2.88231
370.718,3.15311
370.778,3.67038
370.828,4.33235
370.888,5.44083
370.961,7.23137
371.089,11.1686
371.211,14.8579
371.31,16.9009
371.41,17.7106
371.433,17.7315
371.626,17.2149
371.706,17.6463
371.795,19.0571
372.006,23.9355
372.089,24.6355
372.179,23.7377
372.27,21.1056
372.488,12.0868
372.551,10.0515
372.602,8.99007
372.638,8.58567
372.657,8.51459
372.693,8.66054
372.739,9.4382
372.785,10.9578
372.83,13.3073
372.876,16.5693
372.927,21.4222
372.988,28.7038
373.069,41.176
373.276,77.9154
373.362,88.9497
373.448,93.6716
373.46,93.7379
373.542,90.2616
373.627,80.4141
373.766,56.2241
373.884,35.5145
373.958,25.0545
374.018,18.3569
374.071,13.8025
374.12,10.6033
374.163,8.45752
374.206,6.86248
374.253,5.65547
374.297,4.8699
374.341,4.35353
374.374,4.09163
374.455,3.75593
374.666,3.31556
374.902,2.48159
374.973,2.34911
374.997,2.33814
375.068,2.42739
375.14,2.71872
375.224,3.30274
375.443,5.30399
375.545,5.88723
375.617,6.0078
375.749,5.72117
375.855,5.49587
375.916,5.65816
375.977,6.21841
376.028,7.08789
376.078,8.39287
376.138,10.5617
376.208,13.9261
376.301,19.6178
376.522,34.4513
376.646,40.3146
376.763,43.3838
376.909,44.5292
377.066,43.1729
377.204,39.014
377.336,31.8812
377.574,15.9027
377.656,11.2678
377.722,8.34408
377.778,6.36871
377.829,5.04299
377.873,4.19559
377.92,3.58612
377.968,3.26183
378.0,3.19389
378.031,3.23664
378.083,3.52634
378.135,4.06569
378.199,5.04684
378.292,6.92232
378.546,12.6884
378.784,17.4505
378.904,20.9461
379.12,28.4687
379.219,30.1639
379.241,30.2228
379.33,29.1812
379.424,26.1122
379.607,18.4333
379.681,16.463
379.747,15.851
379.799,16.1822
379.861,17.4454
379.97,21.2864
380.113,26.5319
380.211,28.2457
380.237,28.3257
380.338,27.2039
380.557,21.6207
380.647,20.7291
380.727,21.4497
380.792,23.1923
380.878,26.9668
380.979,33.564
381.091,43.4262
381.364,72.6327
381.468,78.8086
381.514,79.463
381.604,76.6191
381.699,68.5566
381.911,44.4128
382.001,36.621
382.093,31.3449
382.232,26.5273
382.394,21.2373
382.643,10.8263
382.718,8.32524
382.777,6.88042
382.814,6.23923
382.851,5.83149
382.889,5.66809
382.932,5.79997
382.976,6.2931
383.02,7.15834
383.075,8.77958
383.13,11.0247
383.196,14.519
383.285,20.4339
383.422,31.7182
383.62,48.5641
383.716,54.5997
383.814,57.6877
383.847,57.8647
383.95,55.4179
384.06,48.5146
384.238,34.5671
384.314,30.5428
384.383,29.136
384.394,29.1291
384.46,30.3819
384.526,33.6999
384.634,42.2195
384.766,53.0651
384.857,57.2873
384.897,57.7306
384.985,55.4626
385.07,49.5064
385.314,25.1485
385.392,18.8897
385.459,14.7926
385.519,12.0975
385.589,9.82255
385.666,8.13805
385.757,6.83066
385.837,6.06846
385.912,5.63813
385.953,5.5491
386.015,5.66454
386.076,6.12777
386.138,6.98245
386.216,8.60093
386.448,14.8308
386.543,16.376
386.6,16.6433
386.686,16.0149
386.79,13.9031
386.967,9.17489
387.043,7.68227
387.094,7.06182
387.157,6.75655
387.162,6.75395
387.221,6.95823
387.286,7.61192
387.391,9.33715
387.788,17.3768
388.059,23.7225
388.171,24.7714
388.175,24.7726
388.278,23.8609
388.4,20.7445
388.661,11.9434
388.781,8.67623
388.896,6.1853
388.994,4.48308
389.077,3.33916
389.144,2.63785
389.203,2.19609
389.25,1.96742
389.301,1.85558
389.314,1.85082
389.354,1.90502
389.395,2.06978
389.442,2.41741
389.489,2.95249
389.536,3.6872
389.59,4.80193
389.65,6.42941
389.719,8.80317
389.815,12.8438
390.136,27.8592
390.378,39.023
390.572,48.4322
390.685,50.7962
390.69,50.803
390.788,49.0122
390.891,43.4447
391.177,20.6349
391.267,14.837
391.338,11.2792
391.402,8.79861
391.462,7.04002
391.52,5.79003
391.579,4.98693
391.626,4.64727
391.67,4.56078
391.733,4.79813
391.799,5.45856
391.887,6.8394
392.054,9.90371
392.147,11.0345
392.216,11.3023
392.3,10.8877
392.382,9.77087
392.511,7.13132
392.635,4.5161
392.712,3.15206
392.775,2.28525
392.828,1.70414
392.878,1.28044
392.923,0.984214
392.968,0.75885
393.014,0.590948
393.055,0.478736
393.097,0.392096
393.141,0.327241
393.192,0.275632
393.255,0.234112
393.318,0.209011
393.393,0.192437
393.481,0.186417
393.545,0.191045
393.596,0.201905
393.659,0.2282
393.715,0.267919
393.768,0.325986
393.813,0.393931
393.866,0.504749
393.919,0.653723
393.973,0.84629
394.039,1.14915
394.128,1.66164
394.331,2.9783
394.423,3.38293
394.51,3.51981
394.593,3.39031
394.681,3.01313
394.83,2.05425
394.943,1.33459
395.013,0.970781
395.076,0.708379
395.127,0.544632
395.176,0.422064
395.224,0.330105
395.273,0.261939
395.321,0.21266
395.369,0.177855
395.417,0.153792
395.478,0.134332
395.526,0.124564
395.618,0.114622
395.747,0.110726
395.862,0.113106
395.976,0.122373
396.04,0.133258
396.104,0.151914
396.155,0.17574
396.206,0.211526
396.251,0.256637
396.296,0.319122
396.341,0.404118
396.386,0.517426
396.43,0.665197
396.482,0.883982
396.539,1.20264
396.603,1.65343
396.683,2.34668
396.891,4.43527
396.99,5.1309
397.078,5.35947
397.08,5.35968
397.164,5.1649
397.252,4.58696
397.405,3.09211
397.513,2.05993
397.582,1.52041
397.64,1.16687
397.691,0.928704
397.736,0.777896
397.777,0.685546
397.816,0.63679
397.846,0.625928
397.876,0.637427
397.915,0.688812
397.954,0.783966
397.994,0.92672
398.038,1.15002
398.088,1.48428
398.139,1.9371
398.203,2.6574
398.278,3.72477
398.509,7.5829
398.601,8.67224
398.69,9.07644
398.697,9.07815
398.786,8.73233
398.892,7.62231
399.02,6.06242
399.087,5.53833
399.137,5.41457
399.176,5.52054
399.221,5.88908
399.277,6.74752
399.341,8.28219
399.425,11.0343
399.618,18.6046
399.708,21.1364
399.796,22.0811
399.8,22.0825
399.88,21.3298
399.958,19.3279
400.085,14.3795
400.22,8.78609
400.295,6.21579
400.357,4.50545
400.411,3.35899
400.457,2.59185
400.503,2.00112
400.548,1.56255
400.587,1.29461
400.628,1.09427
400.669,0.970665
400.7,0.922763
400.721,0.910686
400.755,0.924328
400.789,0.979488
400.831,1.10817
400.874,1.30747
400.917,1.58427
400.968,2.03047
401.023,2.66608
401.082,3.54218
401.153,4.87072
401.235,6.7659
401.384,10.9073
401.615,17.4281
401.768,20.6515
401.893,21.9485
401.933,22.0217
402.059,21.0845
402.309,16.9019
402.4,16.5262
402.483,17.4433
402.554,19.2555
402.663,23.5471
402.888,33.8922
403.002,36.878
403.051,37.2106
403.153,35.8253
403.261,31.503
403.515,16.5402
403.599,12.5888
403.668,10.1886
403.736,8.53166
403.795,7.62761
403.855,7.05831
403.998,6.40642
404.179,5.57005
404.282,5.05491
404.35,4.94024
404.4,5.08323
404.46,5.61825
404.513,6.52765
404.567,7.91605
404.624,9.98567
404.696,13.4333
404.792,19.2504
404.948,29.3948
405.044,33.8879
405.132,35.5208
405.14,35.5317
405.219,34.3765
405.303,30.9166
405.434,22.7294
405.566,14.1618
405.635,10.4962
405.698,7.84726
405.752,6.10792
405.801,4.95373
405.849,4.12768
405.898,3.57509
405.954,3.19924
406.025,3.00609
406.084,2.98062
406.212,3.02188
406.38,2.8913
406.488,2.82817
406.539,2.90536
406.591,3.11146
406.653,3.59228
406.704,4.23855
406.756,5.14634
406.812,6.46482
406.887,8.75832
406.984,12.5183
407.176,20.5194
407.283,23.6541
407.379,24.7916
407.396,24.8138
407.509,23.76
407.759,18.6857
407.877,17.7509
407.914,17.7491
408.108,18.4296
408.22,17.8019
408.311,16.1578
408.427,12.8161
408.603,7.10228
408.683,4.97019
408.747,3.60892
408.802,2.67445
408.85,2.05004
408.898,1.56919
408.937,1.26293
408.978,1.0237
409.02,0.84668
409.062,0.726037
409.103,0.653088
409.153,0.61999
409.203,0.640871
409.251,0.710242
409.298,0.826885
409.345,0.996013
409.399,1.26679
409.454,1.62462
409.522,2.20294
409.598,3.01879
409.703,4.38923
410.011,9.15935
410.379,15.4739
410.493,16.4194
410.515,16.4398
410.614,15.7668
410.715,13.8381
410.87,9.46075
410.983,6.2737
411.056,4.59444
411.119,3.4504
411.176,2.6606
411.227,2.13613
411.273,1.80068
411.329,1.51727
411.385,1.34852
411.443,1.25119
411.578,1.16582
411.716,1.07353
411.875,0.874809
412.001,0.711539
412.077,0.653267
412.114,0.644011
412.152,0.65258
412.202,0.699078
412.248,0.786184
412.294,0.928061
412.339,1.13921
412.385,1.43673
412.431,1.83987
412.481,2.42948
412.533,3.22591
412.594,4.41332
412.665,6.20233
412.759,9.15162
412.942,15.4242
413.047,18.0807
413.146,19.2337
413.18,19.3154
413.423,18.0002
413.502,18.431
413.587,20.1879
413.677,23.629
413.948,37.8335
414.057,41.0245
414.113,41.4784
414.238,39.8002
414.471,33.2863
414.592,31.8403
414.834,31.0694
414.962,28.4591
415.154,22.5491
415.228,21.1569
415.28,20.8409
415.333,21.1654
415.41,22.7064
415.632,29.9204
415.729,31.2518
415.734,31.256
415.825,30.1035
415.919,26.6561
416.064,18.7554
416.186,12.0495
416.256,8.88784
416.32,6.65701
416.371,5.30445
416.416,4.41078
416.462,3.78003
416.501,3.42156
416.529,3.25832
416.585,3.12181
416.653,3.21356
416.891,4.20862
416.975,4.33224
417.069,4.18148
417.199,3.58634
417.323,2.97856
417.385,2.83025
417.406,2.82287
417.454,2.91123
417.503,3.1724
417.551,3.63833
417.601,4.36416
417.656,5.47947
417.717,7.12025
417.793,9.72252
417.93,15.4915
418.078,21.6716
418.196,25.013
418.313,26.4271
418.343,26.4996
418.48,25.7011
418.662,22.6543
418.817,18.46
419.103,8.50184
419.186,6.07897
419.255,4.47651
419.315,3.39782
419.368,2.67025
419.415,2.18804
419.463,1.85611
419.51,1.66446
419.55,1.60677
419.589,1.64226
419.629,1.7758
419.668,2.01675
419.708,2.37901
419.752,2.95438
419.8,3.80011
419.845,4.86657
419.897,6.44482
419.955,8.73617
420.02,11.9718
420.097,16.7988
420.231,26.8947
420.413,40.7713
420.546,48.0907
420.702,52.6046
420.834,53.7359
421.024,51.8813
421.235,45.6564
421.55,33.0813
421.774,21.3644
421.907,14.5788
421.978,11.7408
422.035,10.0917
422.077,9.28677
422.12,8.89115
422.134,8.85507
422.162,8.93139
422.215,9.62339
422.269,11.0391
422.322,13.1596
422.397,17.2305
422.53,26.395
422.644,34.1748
422.735,38.4072
422.824,39.9035
422.91,38.4964
423.003,34.3107
423.255,17.9811
423.339,13.7342
423.408,11.0312
423.485,8.8026
423.57,7.0611
423.669,5.62928
423.789,4.32914
423.892,3.48546
423.976,3.03724
424.054,2.85323
424.076,2.84611
424.153,2.968
424.235,3.309
424.429,4.36097
424.529,4.63208
424.552,4.64251
424.648,4.45881
424.735,4.00723
424.966,2.37373
425.039,1.99713
425.11,1.78302
425.179,1.72223
425.247,1.79906
425.33,2.03781
425.573,2.9961
425.813,3.62977
425.871,3.92749
425.929,4.43555
425.986,5.20946
426.034,6.17994
426.096,7.86058
426.159,10.2329
426.234,13.8105
426.359,21.2577
426.491,29.0567
426.583,32.8841
426.677,34.3824
426.682,34.3857
426.773,33.1485
426.88,29.1531
427.083,19.6686
427.171,16.5787
427.278,14.1238
427.577,9.71186
427.851,4.51532
427.927,3.32663
427.99,2.54856
428.044,2.0321
428.098,1.65775
428.138,1.46436
428.189,1.31771
428.245,1.26434
428.301,1.30509
428.366,1.44002
428.493,1.86102
428.622,2.27309
428.72,2.43124
428.752,2.44177
428.846,2.35333
428.942,2.1126
429.144,1.47499
429.218,1.30973
429.297,1.20289
429.406,1.15488
429.427,1.15415
429.523,1.15872
429.652,1.1201
429.749,1.02238
429.878,0.813165
430.056,0.495463
430.138,0.377978
430.211,0.297312
430.279,0.243258
430.352,0.203281
430.421,0.179881
430.489,0.167772
430.538,0.164234
430.615,0.166798
430.684,0.178359
430.753,0.202194
430.812,0.23746
430.863,0.285243
430.907,0.345838
430.952,0.43048
430.997,0.547045
431.042,0.708581
431.081,0.890753
431.128,1.17422
431.175,1.54222
431.23,2.09686
431.29,2.88065
431.354,3.93032
431.446,5.7833
431.66,10.6644
431.769,12.4457
431.87,13.1792
431.903,13.2189
432.024,12.741
432.247,11.3429
432.551,10.7394
432.674,9.73235
432.808,7.82834
433.018,4.36044
433.109,3.12709
433.182,2.3465
433.248,1.82497
433.299,1.52556
433.35,1.31905
433.389,1.22142
433.432,1.16647
433.449,1.15927
433.505,1.18985
433.571,1.31836
433.659,1.60513
433.845,2.33271
433.942,2.57537
434.008,2.62764
434.095,2.54056
434.2,2.22734
434.441,1.20736
434.521,0.950794
434.578,0.823758
434.629,0.752437
434.689,0.721447
434.74,0.738594
434.792,0.79408
434.856,0.912536
434.937,1.12789
435.035,1.4727
435.145,1.954
435.241,2.50096
435.32,3.13382
435.386,3.87514
435.446,4.81489
435.508,6.11804
435.569,7.81111
435.636,10.1889
435.724,14.1715
435.858,21.7853
436.023,31.2332
436.122,34.9652
436.215,36.1929
436.312,34.726
436.41,30.7434
436.58,20.5042
436.692,13.9724
436.764,10.5244
436.82,8.45531
436.87,7.0816
436.92,6.14923
436.971,5.64116
437.009,5.53683
437.054,5.70045
437.11,6.3015
437.177,7.52442
437.268,9.8227
437.567,18.7932
437.767,23.352
437.978,26.6287
438.087,27.1981
438.233,26.0964
438.522,20.9804
438.86,17.5084
438.999,14.8236
439.179,10.7068
439.243,9.72605
439.312,9.26862
439.317,9.26431
439.375,9.52912
439.426,10.265
439.49,11.8365
439.577,14.969
439.782,23.6821
439.875,26.2311
439.948,26.8795
440.04,25.8173
440.132,22.8797
440.299,14.9993
440.404,10.2145
440.474,7.6138
440.537,5.77331
440.589,4.65673
440.634,3.92937
440.68,3.42991
440.716,3.17479
440.767,3.00974
440.793,2.99668
440.854,3.11375
440.956,3.60192
441.098,4.35606
441.196,4.59487
441.213,4.60018
441.31,4.41522
441.415,3.84989
441.63,2.31585
441.712,1.88017
441.771,1.67552
441.82,1.57703
441.868,1.54294
441.933,1.58249
442.021,1.74787
442.199,2.16103
442.301,2.2505
442.393,2.17014
442.496,1.9103
442.748,0.980426
442.826,0.747456
442.888,0.603262
442.95,0.499557
442.991,0.45297
443.047,0.418041
443.081,0.41204
443.13,0.423514
443.186,0.464281
443.252,0.55018
443.329,0.697567
443.428,0.948723
443.645,1.56916
443.769,1.81341
443.973,2.04087
444.049,2.23746
444.111,2.56151
444.162,3.00368
444.214,3.65964
444.265,4.58293
444.313,5.73018
444.37,7.48332
444.436,10.1059
444.523,14.4519
444.744,27.1319
444.836,30.9543
444.925,32.5729
444.94,32.6069
445.027,31.4533
445.115,28.234
445.263,20.0472
445.389,12.9449
445.468,9.31533
445.534,6.89643
445.59,5.32369
445.644,4.17153
445.701,3.2468
445.756,2.60036
445.818,2.08695
445.884,1.70939
445.964,1.38522
446.058,1.11103
446.156,0.900398
446.235,0.784427
446.304,0.732308
446.327,0.727679
446.374,0.7412
446.426,0.800034
446.479,0.913922
446.532,1.09252
446.585,1.34514
446.644,1.72828
446.711,2.28273
446.797,3.19628
447.051,6.3987
447.164,7.4154
447.284,7.9003
447.351,7.9554
447.44,7.93623
447.569,8.09631
447.696,8.79987
447.86,10.5026
448.01,12.7768
448.105,14.9294
448.204,18.2432
448.31,23.292
448.564,38.2416
448.673,42.2507
448.75,43.1203
448.866,41.4071
449.164,31.2379
449.522,23.8129
449.753,16.5289
449.902,12.0898
450.025,9.31392
450.16,7.04205
450.317,4.92521
450.431,3.68665
450.504,3.09385
450.562,2.78917
450.617,2.65744
450.633,2.65281
450.684,2.74962
450.734,3.02935
450.776,3.41991
450.832,4.18157
450.895,5.3874
450.967,7.24549
451.055,10.094
451.318,19.829
451.48,24.256
451.651,28.5515
451.759,32.8992
451.887,40.6319
452.079,53.6217
452.192,57.8117
452.242,58.2191
452.357,55.9755
452.578,47.0715
452.679,45.2083
452.729,45.1766
453.025,48.9152
453.166,47.1631
453.45,39.4647
453.618,38.1341
453.631,38.1311
453.715,38.1737
453.871,37.0509
453.996,33.5954
454.143,26.6143
454.317,17.4301
454.393,14.3085
454.456,12.4631
454.519,11.3942
454.575,11.0962
454.633,11.3684
454.703,12.326
454.932,16.9269
455.03,17.7698
455.041,17.7791
455.131,17.1774
455.236,15.0805
455.498,7.29951
455.574,5.45762
455.636,4.29433
455.686,3.60957
455.735,3.15355
455.785,2.93581
455.805,2.91769
455.835,2.968
455.874,3.18789
455.914,3.59686
455.954,4.21448
455.998,5.18741
456.048,6.65585
456.102,8.78948
456.162,11.8608
456.228,16.0819
456.322,23.5382
456.527,41.6503
456.622,47.799
456.715,50.4557
456.733,50.5255
456.825,48.6043
456.921,43.2154
457.144,25.9425
457.222,21.4156
457.287,18.9204
457.349,17.6774
457.392,17.4533
457.476,18.2173
457.723,23.5686
457.817,24.28
457.914,23.495
458.037,20.6436
458.315,12.0617
458.449,8.74539
458.573,6.33038
458.683,4.65303
458.771,3.61893
458.848,2.97897
458.912,2.63833
458.964,2.48866
459.014,2.43933
459.09,2.51846
459.227,2.93376
459.365,3.33167
459.445,3.40817
459.541,3.29892
459.685,2.82852
459.782,2.49032
459.855,2.35213
459.875,2.34377
459.938,2.42733
460.002,2.71583
460.054,3.13985
460.114,3.82927
460.187,4.99304
460.273,6.76731
460.489,11.8196
460.608,13.8504
460.728,14.7943
460.921,15.3545
461.001,16.1536
461.105,18.3417
461.236,22.763
461.386,27.9958
461.489,29.8446
461.519,29.9439
461.612,28.8766
461.712,25.5746
461.97,13.2298
462.046,10.3403
462.117,8.3436
462.169,7.33838
462.216,6.74687
462.274,6.4329
462.294,6.41972
462.362,6.71496
462.434,7.56701
462.517,9.14698
462.617,11.7688
462.88,20.071
462.993,22.3783
463.078,22.9485
463.188,22.0974
463.31,19.4697
463.63,10.2553
463.759,7.153
463.867,5.02267
463.959,3.57548
464.038,2.60484
464.101,1.99544
464.165,1.5293
464.221,1.22551
464.269,1.04218
464.32,0.918611
464.369,0.868163
464.38,0.866063
464.422,0.890292
464.465,0.970214
464.507,1.1126
464.55,1.32684
464.597,1.66851
464.645,2.13566
464.698,2.82758
464.754,3.77963
464.816,5.13746
464.89,7.19811
464.992,10.7129
465.178,17.5599
465.281,20.249
465.375,21.1827
465.38,21.186
465.472,20.3912
465.574,17.9123
465.82,9.35354
465.889,7.47963
465.944,6.36981
465.985,5.79362
466.04,5.38461
466.067,5.33578
466.122,5.54176
466.178,6.14387
466.247,7.39233
466.344,9.84085
466.524,14.8923
466.629,16.8669
466.71,17.3727
466.805,16.7003
466.905,14.7409
467.126,8.7947
467.205,7.13974
467.274,6.18414
467.333,5.7521
467.377,5.65654
467.443,5.83837
467.534,6.5862
468.006,12.4276
468.117,14.5796
468.233,17.8505
468.45,24.9021
468.553,26.7419
468.594,26.9075
468.685,25.9828
468.777,23.3631
468.912,17.5568
469.064,10.6298
469.143,7.67641
469.209,5.76607
469.266,4.51613
469.314,3.73556
469.363,3.20981
469.411,2.92318
469.449,2.85553
469.495,2.9456
469.548,3.26828
469.601,3.80983
469.664,4.72328
469.749,6.32027
470.062,13.4738
470.282,17.8279
470.371,20.379
470.466,24.5427
470.566,30.7942
470.821,50.9143
470.924,55.7487
470.981,56.5214
471.077,54.3557
471.164,48.9585
471.307,35.7089
471.446,22.2062
471.528,15.6037
471.594,11.3803
471.653,8.39865
471.708,6.29581
471.759,4.80432
471.802,3.84173
471.846,3.12293
471.89,2.60471
471.937,2.22537
471.985,1.98527
472.043,1.84014
472.11,1.79752
472.328,1.90205
472.436,1.84023
472.553,1.62651
472.817,0.917702
472.895,0.762115
472.946,0.689196
473.016,0.63504
473.053,0.628403
473.109,0.647285
473.172,0.707287
473.247,0.827761
473.377,1.11672
473.537,1.47239
473.646,1.60902
473.703,1.62843
473.819,1.56069
473.987,1.35475
474.057,1.32516
474.117,1.37616
474.167,1.49512
474.217,1.703
474.273,2.06479
474.328,2.58267
474.391,3.35937
474.465,4.57741
474.567,6.67797
474.768,11.2016
474.875,12.8766
474.976,13.468
474.981,13.4703
475.081,13.0352
475.332,10.1817
475.425,9.62341
475.471,9.56397
475.565,9.83654
475.773,10.9397
475.81,10.9802
475.917,10.5451
476.022,9.3122
476.171,6.68514
476.311,4.13941
476.389,2.98115
476.457,2.15863
476.514,1.61862
476.566,1.23318
476.618,0.935535
476.664,0.731091
476.711,0.57597
476.758,0.460454
476.803,0.377503
476.853,0.312753
476.903,0.267868
476.965,0.231314
477.027,0.209283
477.077,0.198565
477.176,0.188723
477.223,0.187848
477.316,0.192009
477.41,0.205426
477.48,0.224786
477.55,0.257172
477.611,0.301924
477.672,0.36962
477.727,0.458203
477.782,0.5822
477.837,0.752083
477.892,0.979455
477.948,1.27828
478.006,1.67894
478.07,2.24322
478.147,3.10075
478.232,4.28165
478.336,6.06132
478.452,8.53434
478.58,11.9367
478.72,16.6556
478.962,25.7195
479.068,28.2755
479.138,28.8352
479.237,27.8171
479.324,25.2441
479.455,19.3558
479.62,11.3441
479.702,8.04536
479.77,5.86506
479.827,4.4408
479.878,3.43905
479.927,2.72013
479.976,2.19471
480.018,1.87076
480.067,1.63046
480.118,1.50001
480.169,1.47065
480.225,1.52747
480.299,1.71043
480.399,2.0982
480.541,2.83105
480.73,4.06381
480.92,5.36206
481.057,5.98997
481.178,6.15932
481.356,6.05898
481.452,6.21999
481.535,6.70639
481.619,7.61037
481.734,9.51809
481.947,14.2078
482.15,19.4482
482.298,24.6343
482.55,35.1358
482.667,37.8194
482.702,37.9938
482.801,36.6918
482.91,32.4481
483.163,18.4494
483.252,14.7709
483.316,12.9862
483.368,12.0764
483.43,11.5828
483.461,11.5427
483.559,12.0969
483.802,14.7758
483.895,15.1507
484.013,14.6083
484.138,12.8456
484.435,6.69168
484.528,5.20426
484.603,4.3425
484.678,3.77164
484.768,3.39708
484.915,3.1832
485.116,2.93338
485.269,2.71015
485.293,2.70499
485.363,2.79047
485.417,3.00099
485.476,3.41394
485.534,4.05921
485.592,4.955
485.659,6.31618
485.748,8.64382
486.018,16.9736
486.131,19.3506
486.238,20.1866
486.248,20.1899
486.354,19.4949
486.488,17.1142
486.709,12.2189
486.792,10.9511
486.869,10.4678
486.875,10.4661
486.935,10.7867
487.0,11.9084
487.068,14.0227
487.141,17.4473
487.231,23.2183
487.459,40.4941
487.565,46.1395
487.664,48.0587
487.758,46.4193
487.866,40.9609
488.159,19.4433
488.25,13.9981
488.321,10.6398
488.393,7.98124
488.456,6.22729
488.519,4.9417
488.579,4.09471
488.626,3.64633
488.683,3.32566
488.744,3.20405
488.819,3.30883
488.893,3.63158
489.004,4.3924
489.139,5.68393
489.269,7.34868
489.397,9.57001
489.535,12.7504
489.725,18.4111
489.982,26.5495
490.11,29.1477
490.182,29.6213
490.295,28.5346
490.407,25.2298
490.565,18.1508
490.714,11.2433
490.797,8.0715
490.868,5.93866
490.926,4.58783
490.973,3.7597
491.02,3.13479
491.07,2.66399
491.114,2.39066
491.167,2.20712
491.229,2.14269
491.327,2.23619
491.501,2.49832
491.55,2.51737
491.649,2.43603
491.764,2.15313
492.013,1.30756
492.109,1.06681
492.171,0.96361
492.238,0.892694
492.327,0.8548
492.367,0.85248
492.548,0.900354
492.666,0.976802
492.736,1.06412
492.81,1.22479
492.877,1.4662
492.939,1.79136
493.0,2.23928
493.068,2.88987
493.148,3.88162
493.272,5.78907
493.443,8.54325
493.56,9.86862
493.666,10.3808
493.692,10.3976
493.818,9.9622
494.064,8.24833
494.133,8.09317
494.217,8.37778
494.296,9.23872
494.365,10.4966
494.464,13.0765
494.705,20.6206
494.814,22.6281
494.879,22.963
494.983,22.1481
495.213,17.7302
495.288,17.1938
495.361,17.8182
495.414,19.1478
495.48,21.9193
495.559,26.7664
495.709,38.9079
495.841,49.2444
495.947,54.4997
496.025,55.7554
496.131,53.7091
496.26,46.5696
496.531,27.0001
496.64,20.7387
496.743,16.3272
496.836,13.4965
496.924,11.6185
497.035,10.0946
497.172,9.05891
497.32,8.66366
497.341,8.66334
497.468,8.94876
497.746,10.2317
497.787,10.271
497.904,9.87511
498.025,8.66085
498.3,4.68307
498.387,3.7103
498.461,3.11436
498.521,2.78584
498.593,2.57529
498.634,2.53566
498.706,2.60808
498.777,2.87557
498.842,3.34169
498.893,3.89013
498.949,4.76636
499.001,5.8674
499.053,7.36048
499.107,9.37586
499.171,12.4168
499.244,16.9223
499.332,23.7133
499.572,45.258
499.676,52.1294
499.776,55.0162
499.793,55.087
499.89,53.1394
499.976,48.5692
500.0,46.9074
500.0,16.6448
597.765,15.0909
600.0,15.0554
717.318,13.7684
800.0,12.8614
956.424,11.6975
1000.0,11.3732
1195.53,10.3419
1250.0,10.0547
1494.41,9.11383
1500.0,9.09232
1750.0,8.35458
2000.0,7.76622
2391.06,7.07156
2500.0,6.87804
2988.82,6.24944
3000.0,6.23507
3586.59,5.72115
4000.0,5.35895
4782.12,4.90666
5000.0,4.78067
5977.65,4.37968
6000.0,4.37052
7173.18,4.00969
8000.0,3.75539
9564.24,3.4433
10000.0,3.35636
11955.3,3.12787
12500.0,3.06421
14944.1,2.86309
15000.0,2.85849
17932.9,2.63818
20000.0,2.48291
23910.6,2.31802
25000.0,2.27209
35000.0,1.96401
35000.0,1.99724
43910.6,1.81884
73060.0,1.42685
96700.0,1.23365
135300.0,1.00917
170000.0,0.884591
220000.0,0.781591
306700.0,0.67416
375000.0,0.58731
470000.0,0.45132
560000.0,0.34932
623350.0,0.299445
716550.0,0.24766
803400.0,0.21459
965000.0,0.179703
1125000.0,0.14088
1250000.0,0.118391
1406250.0,0.102625
1500000.0,0.0909103
1625000.0,0.0804112
2093750.0,0.0564075
2312500.0,0.048072
2687500.0,0.037721
2937500.0,0.03354
3375000.0,0.027944
3875000.0,0.0228
4125000.0,0.0207999
4250000.0,0.0191801
4375000.0,0.0188999
5000000.0,0.015
5500000.0,0.01285
6200000.0,0.0108
7146000.0,0.0088726
8300000.0,0.0072
9000000.0,0.00640001
9500000.0,0.006
9900000.0,0.00565
1.04E7,0.00520001
1.13E7,0.0047
1.245E7,0.004075
1.29E7,0.0039
1.32E7,0.0038
