94-Pu-242(n,&gamma;) ENDF/B-VII.1
609.755,1.33571
609.8,1.75221
609.844,2.29761
609.889,3.00243
609.934,3.90031
609.986,5.23955
610.039,6.98619
610.098,9.41628
610.162,12.7379
610.238,17.6823
610.345,26.1079
610.568,45.6464
610.684,52.8613
610.79,55.4872
610.8,55.5075
610.895,53.6836
610.997,48.1162
611.155,34.9991
611.311,21.5083
611.396,15.3454
611.468,11.0918
611.532,8.10649
611.591,5.95733
611.643,4.46082
611.694,3.32153
611.739,2.54736
611.783,1.94483
611.826,1.50151
611.868,1.16074
611.911,0.901441
611.953,0.705855
611.992,0.572135
612.034,0.459605
612.077,0.375847
612.126,0.305543
612.179,0.251411
612.243,0.206781
612.307,0.176216
612.392,0.148339
612.494,0.125637
612.643,0.103085
612.822,0.0844315
613.047,0.0680338
613.286,0.0558731
613.557,0.0460057
613.86,0.03813
614.214,0.0315549
614.643,0.0258941
615.174,0.0210764
615.73,0.0176047
616.362,0.0148462
617.246,0.0122571
618.257,0.0102718
619.52,0.0086573
621.036,0.00745442
622.754,0.00655459
624.775,0.0059236
626.93,0.00560293
627.962,0.0055583
629.689,0.00570275
631.415,0.00621997
632.592,0.00700558
633.377,0.00793007
634.064,0.00921951
634.633,0.0108632
635.104,0.0129527
635.496,0.0155772
635.81,0.0186271
636.085,0.0224309
636.32,0.0270771
636.532,0.033095
636.689,0.0395113
636.814,0.0469806
636.909,0.0553776
636.983,0.065339
637.047,0.0782406
637.101,0.0939511
637.155,0.116652
637.203,0.145901
637.246,0.18184
637.284,0.223634
637.325,0.284188
637.366,0.36455
637.408,0.470393
637.449,0.608544
637.494,0.807479
637.54,1.0677
637.589,1.43103
637.641,1.93618
637.693,2.586
637.748,3.46208
637.813,4.75356
637.882,6.49722
637.974,9.38532
638.136,15.5373
638.288,21.1343
638.397,23.834
638.5,24.7421
638.606,23.7799
638.712,21.1214
638.88,14.8677
639.029,9.26409
639.12,6.44716
639.191,4.67795
639.255,3.40369
639.315,2.48409
639.364,1.88339
639.416,1.39099
639.461,1.06381
639.506,0.808876
639.55,0.612957
639.595,0.464297
639.636,0.359991
639.677,0.280792
639.715,0.226338
639.756,0.180305
639.797,0.145934
639.842,0.118563
639.888,0.0979596
639.941,0.0812056
640.007,0.0669777
640.086,0.0558462
640.166,0.0483743
640.276,0.0411826
640.432,0.0342425
640.619,0.0284415
640.857,0.0232789
641.141,0.0190559
641.482,0.0156186
641.833,0.0131721
642.288,0.011002
642.832,0.00928005
643.513,0.00791017
644.331,0.00688068
645.148,0.00622159
646.374,0.00564008
647.826,0.00529104
649.824,0.00513121
652.66,0.00533869
654.906,0.00583946
656.946,0.00670806
658.307,0.00767838
659.285,0.00867612
660.178,0.0100716
660.922,0.0118114
661.538,0.0139822
662.048,0.0167498
662.388,0.0194555
662.729,0.0233934
662.968,0.0274726
663.167,0.0324623
663.306,0.0378064
663.391,0.0426973
663.477,0.0503928
663.539,0.0588771
663.601,0.0715973
663.651,0.0864713
663.7,0.107506
663.743,0.132956
663.79,0.170192
663.832,0.215381
663.873,0.274963
663.915,0.35285
663.962,0.466522
664.008,0.615958
664.055,0.809641
664.102,1.06621
664.152,1.40271
664.208,1.88314
664.268,2.5429
664.338,3.51518
664.42,4.91837
664.531,7.27952
664.762,12.6267
664.876,14.5321
664.986,15.297
665.0,15.3064
665.099,14.8037
665.198,13.3963
665.347,10.1864
665.523,6.08009
665.616,4.27384
665.693,3.05895
665.761,2.21437
665.817,1.66898
665.873,1.23972
665.922,0.942217
665.972,0.711226
666.021,0.535051
666.065,0.417404
666.108,0.327123
666.151,0.258672
666.195,0.20736
666.244,0.165039
666.296,0.133728
666.342,0.114435
666.401,0.0982094
666.47,0.0864158
666.563,0.0783772
666.661,0.0750208
666.714,0.0744804
666.818,0.0750174
667.026,0.0806394
667.234,0.0918428
667.416,0.107759
667.556,0.12659
667.67,0.15036
667.756,0.178156
667.827,0.213473
667.884,0.254967
667.933,0.305374
667.986,0.380692
668.029,0.467143
668.073,0.582869
668.117,0.737221
668.161,0.941858
668.201,1.18825
668.247,1.55191
668.293,2.02692
668.339,2.63953
668.385,3.41878
668.44,4.60681
668.495,6.12807
668.555,8.24517
668.625,11.3595
668.704,15.7402
668.805,22.5859
669.062,42.1714
669.178,48.5037
669.289,50.9409
669.3,50.9589
669.398,49.338
669.503,44.3781
669.666,32.6122
669.835,19.7412
669.931,13.6685
670.004,9.95081
670.07,7.29663
670.13,5.38231
670.187,3.97405
670.24,2.96949
670.286,2.28515
670.332,1.75104
670.378,1.33959
670.422,1.03947
670.465,0.810337
670.509,0.636859
670.553,0.506389
670.597,0.408707
670.643,0.332584
670.698,0.267525
670.752,0.221841
670.818,0.183875
670.895,0.154062
670.982,0.131042
671.105,0.1093
671.258,0.0907746
671.443,0.0751158
671.674,0.0612305
671.932,0.0503662
672.218,0.0418111
672.591,0.034051
672.992,0.028293
673.46,0.0236735
673.994,0.020114
674.663,0.0172087
675.331,0.0152823
676.296,0.0135905
676.994,0.0128864
678.39,0.0123067
678.554,0.0123006
680.187,0.0127294
681.657,0.0138502
682.881,0.015467
684.31,0.018411
685.413,0.0219541
686.229,0.0257825
687.046,0.0312447
687.714,0.0376275
688.337,0.0459788
688.871,0.0562784
689.346,0.0693993
689.731,0.0844218
690.068,0.102637
690.39,0.126933
690.663,0.156035
690.887,0.189239
691.112,0.235897
691.285,0.286753
691.425,0.344983
691.538,0.411319
691.634,0.494021
691.714,0.595425
691.785,0.724911
691.845,0.883285
691.905,1.1069
691.955,1.36366
692.004,1.69208
692.052,2.12579
692.1,2.69511
692.148,3.43623
692.202,4.52789
692.256,5.95793
692.311,7.79994
692.365,10.1292
692.425,13.3752
692.495,18.1389
692.582,25.5158
692.693,37.2806
692.943,67.3916
693.072,78.6559
693.186,82.7618
693.2,82.8144
693.309,79.7658
693.418,71.3137
693.592,51.3078
693.754,32.031
693.852,22.3849
693.933,16.0965
694.003,11.7689
694.063,8.85895
694.123,6.59275
694.178,5.01964
694.232,3.8111
694.286,2.8971
694.331,2.31515
694.376,1.86293
694.431,1.45411
694.485,1.15587
694.535,0.952399
694.595,0.774556
694.665,0.630053
694.746,0.518097
694.83,0.437595
694.951,0.35953
695.095,0.296355
695.264,0.244768
695.481,0.198081
695.733,0.160185
696.031,0.129368
696.344,0.106712
696.673,0.0897314
697.083,0.0748199
697.56,0.0629291
698.051,0.0546375
698.761,0.047037
699.47,0.042616
700.179,0.0403289
700.833,0.0396415
701.898,0.0410358
702.964,0.0453607
703.917,0.0523453
704.768,0.0620861
705.497,0.0744855
706.123,0.089716
706.712,0.110025
707.226,0.135288
707.684,0.167193
708.058,0.203504
708.432,0.254373
708.759,0.317817
709.02,0.388832
709.245,0.472188
709.469,0.588379
709.637,0.709839
709.777,0.847507
709.911,1.02915
710.016,1.23154
710.1,1.45538
710.182,1.75894
710.263,2.18033
710.33,2.67089
710.399,3.36305
710.466,4.29123
710.526,5.40587
710.592,7.00957
710.66,9.2372
710.728,12.1558
710.796,15.8573
710.875,21.2707
710.97,29.5574
711.105,44.1001
711.346,72.2815
711.48,83.1552
711.6,86.5431
711.705,83.9137
711.813,76.2045
711.985,57.3432
712.181,34.4412
712.282,24.7571
712.37,18.0129
712.449,13.3089
712.516,10.176
712.586,7.6681
712.653,5.85823
712.721,4.51244
712.788,3.52373
712.852,2.82781
712.918,2.307
712.993,1.8751
713.077,1.53146
713.166,1.27517
713.282,1.03996
713.423,0.846543
713.581,0.693294
713.778,0.559543
714.002,0.451641
714.254,0.365332
714.549,0.29377
714.871,0.237994
715.245,0.191958
715.666,0.155284
716.124,0.126879
716.666,0.103104
717.227,0.0856586
717.881,0.071144
718.666,0.0590895
719.451,0.0508571
720.348,0.0444656
721.47,0.0396274
722.591,0.0373841
723.04,0.0371714
723.819,0.0379519
724.524,0.0404206
725.053,0.0442958
725.405,0.048805
725.669,0.0543807
725.845,0.0607123
725.968,0.0685805
726.055,0.0782196
726.124,0.0906604
726.185,0.107333
726.237,0.128185
726.289,0.157796
726.333,0.191647
726.376,0.23657
726.42,0.295754
726.463,0.373061
726.513,0.489808
726.56,0.636058
726.612,0.846111
726.664,1.11908
726.721,1.50324
726.783,2.03931
726.849,2.77651
726.925,3.84208
727.013,5.39135
727.146,8.22927
727.354,12.9098
727.479,14.8814
727.593,15.5708
727.6,15.5729
727.714,14.96
727.827,13.2674
728.004,9.40014
728.163,5.8593
728.252,4.22879
728.326,3.11017
728.392,2.30676
728.449,1.75598
728.506,1.31886
728.563,0.979841
728.614,0.742497
728.663,0.569752
728.708,0.448472
728.753,0.354764
728.797,0.283165
728.842,0.229027
728.886,0.18847
728.94,0.153321
728.993,0.128928
729.056,0.10985
729.127,0.0961205
729.216,0.0861082
729.324,0.079639
729.467,0.0753307
729.754,0.0721976
729.901,0.0719093
730.343,0.0740664
730.933,0.0820603
731.522,0.095638
732.038,0.113319
732.558,0.139209
733.004,0.171603
733.37,0.209418
733.705,0.257922
733.976,0.312412
734.215,0.377996
734.454,0.469277
734.645,0.571832
734.812,0.697268
734.952,0.845315
735.075,1.03559
735.171,1.25023
735.254,1.51921
735.326,1.84397
735.394,2.26913
735.457,2.81829
735.521,3.56642
735.585,4.58155
735.642,5.78935
735.701,7.41059
735.769,9.83369
735.838,13.0631
735.911,17.4368
735.993,23.6468
736.096,33.5591
736.254,52.1347
736.458,76.4478
736.573,85.9361
736.691,89.8612
736.7,89.8799
736.808,86.9889
736.929,77.6791
737.121,55.2965
737.296,34.3815
737.401,24.1759
737.487,17.5909
737.561,13.1031
737.629,9.92465
737.696,7.50668
737.759,5.75732
737.823,4.44111
737.887,3.4633
737.951,2.74295
738.02,2.17231
738.09,1.76399
738.17,1.43346
738.253,1.18976
738.349,0.993056
738.468,0.821005
738.612,0.676796
738.771,0.562283
738.962,0.462692
739.201,0.373804
739.48,0.300907
739.759,0.248789
740.093,0.203654
740.484,0.166353
740.938,0.136066
741.44,0.112849
742.053,0.0935172
742.69,0.0801133
743.327,0.0711685
743.837,0.066283
744.749,0.0611933
745.66,0.0598713
746.8,0.0629105
747.75,0.0699799
748.51,0.079744
749.2,0.0932196
749.8,0.110261
750.37,0.133614
750.86,0.162427
751.28,0.197194
751.67,0.242525
752.02,0.300048
752.325,0.370819
752.605,0.463071
752.84,0.573199
753.05,0.713358
753.2,0.853176
753.335,1.02643
753.46,1.25501
753.56,1.51854
753.648,1.84632
753.725,2.25423
753.798,2.78904
753.871,3.53186
753.937,4.44422
754.005,5.70222
754.069,7.29902
754.14,9.60474
754.216,12.8648
754.288,16.8369
754.372,22.6842
754.476,31.7847
754.626,47.894
754.828,70.5067
754.952,80.7605
755.076,85.395
755.1,85.5216
755.212,82.7387
755.328,74.6182
755.512,55.034
755.704,33.7271
755.81,24.0961
755.9,17.5807
755.972,13.4594
756.044,10.2172
756.11,7.91326
756.173,6.21159
756.236,4.90552
756.299,3.91364
756.371,3.07477
756.44,2.48983
756.52,2.00185
756.6,1.65464
756.7,1.3493
756.8,1.1342
756.925,0.941723
757.075,0.777387
757.25,0.639954
757.46,0.521687
757.715,0.420156
757.985,0.344096
758.3,0.281214
758.653,0.23229
759.006,0.199259
759.242,0.184629
759.514,0.17643
759.65,0.178348
759.786,0.188819
759.877,0.204762
759.969,0.232903
760.046,0.270466
760.122,0.326396
760.199,0.407145
760.275,0.520058
760.354,0.678148
760.433,0.885706
760.522,1.18375
760.638,1.67603
760.955,3.22428
761.086,3.64924
761.2,3.77585
761.314,3.64289
761.439,3.23377
761.646,2.22382
761.805,1.45028
761.912,1.02672
761.997,0.761214
762.074,0.574521
762.145,0.440259
762.213,0.342915
762.274,0.276278
762.342,0.220815
762.41,0.180466
762.478,0.151355
762.56,0.126949
762.648,0.109191
762.737,0.0971359
762.869,0.085198
763.09,0.0731704
763.403,0.0628524
763.811,0.054194
764.355,0.0465494
765.171,0.0390809
766.191,0.0330684
767.211,0.0290538
768.435,0.0258075
770.012,0.0232636
771.533,0.0220001
772.946,0.0216577
774.793,0.0223975
776.639,0.0246438
778.309,0.0285045
779.769,0.0339272
780.854,0.040223
781.877,0.0489789
782.691,0.0591641
783.349,0.0708866
783.966,0.0864148
784.478,0.104719
784.917,0.126767
785.303,0.154028
785.669,0.190898
785.972,0.235085
786.228,0.288731
786.442,0.353265
786.599,0.420397
786.74,0.50773
786.849,0.609022
786.933,0.721664
787.006,0.861829
787.079,1.06237
787.142,1.30548
787.205,1.6428
787.262,2.06557
787.317,2.60385
787.372,3.31185
787.427,4.23372
787.489,5.61353
787.549,7.33456
787.615,9.73476
787.686,13.1137
787.765,17.7833
787.863,25.1211
787.994,37.281
788.233,60.9975
788.366,70.5102
788.486,73.9652
788.5,74.005
788.613,71.4895
788.726,64.4697
788.893,48.8293
789.085,29.7004
789.19,21.0474
789.276,15.2975
789.354,11.1801
789.419,8.49337
789.483,6.43517
789.547,4.85861
789.602,3.82373
789.657,3.02577
789.712,2.41779
789.771,1.92653
789.831,1.56769
789.899,1.27609
789.967,1.07397
790.051,0.905204
790.153,0.77925
790.255,0.702219
790.401,0.639176
790.546,0.608332
790.696,0.598738
790.855,0.608325
791.066,0.651528
791.277,0.735575
791.462,0.857222
791.599,0.993968
791.709,1.15319
791.82,1.38626
791.916,1.69126
791.994,2.04874
792.068,2.52095
792.141,3.18158
792.205,3.97199
792.275,5.13024
792.341,6.59952
792.408,8.52368
792.477,11.1157
792.549,14.6083
792.629,19.4763
792.729,27.1782
792.856,39.273
793.135,68.6672
793.26,78.0008
793.382,81.879
793.4,81.9416
793.518,79.1008
793.65,69.9367
793.874,46.664
794.036,30.2209
794.137,21.8459
794.22,16.3364
794.297,12.2604
794.37,9.24129
794.437,7.14222
794.503,5.52899
794.569,4.30807
794.631,3.4387
794.696,2.76559
794.769,2.20209
794.833,1.84053
794.916,1.50179
795.008,1.2375
795.123,1.00993
795.238,0.850659
795.403,0.689397
795.596,0.559052
795.803,0.459515
796.051,0.373465
796.34,0.301805
796.662,0.244909
797.03,0.198333
797.461,0.159429
797.912,0.130398
798.472,0.104609
798.987,0.087423
799.639,0.0713624
800.356,0.0585955
801.192,0.0478626
802.129,0.0392068
803.223,0.0320069
804.457,0.0262328
805.987,0.0212677
807.46,0.0179982
809.109,0.0152509
810.995,0.0130744
812.409,0.0119007
815.001,0.0105644
817.122,0.010119
818.424,0.0102823
819.727,0.0110272
820.596,0.0121923
821.201,0.013703
821.706,0.015886
822.06,0.0184236
822.347,0.0217148
822.529,0.0249882
822.665,0.028909
822.756,0.033085
822.835,0.0387654
822.904,0.0462466
822.963,0.0559038
823.019,0.0692858
823.07,0.08605
823.12,0.109171
823.171,0.14088
823.215,0.177889
823.259,0.225981
823.309,0.298114
823.357,0.386574
823.404,0.499983
823.459,0.670883
823.514,0.892081
823.569,1.1732
823.631,1.56866
823.7,2.133
823.782,2.97697
823.879,4.23808
824.024,6.52829
824.235,10.0077
824.364,11.5247
824.486,12.1178
824.5,12.1239
824.613,11.7018
824.727,10.5251
824.905,7.73557
825.091,4.67293
825.196,3.23657
825.273,2.38696
825.346,1.74675
825.409,1.30551
825.472,0.959491
825.527,0.723967
825.58,0.545689
825.63,0.417434
825.68,0.318247
825.729,0.242525
825.779,0.185415
825.828,0.142811
825.878,0.111337
825.929,0.087957
825.981,0.0705593
826.032,0.0581098
826.093,0.0479731
826.154,0.041048
826.223,0.0356744
826.31,0.0312715
826.431,0.0274242
826.593,0.0242548
826.846,0.0211689
827.227,0.0184842
827.481,0.0174035
827.989,0.0161941
828.496,0.0157595
829.373,0.0161408
830.25,0.0176375
831.127,0.0203376
831.894,0.0241497
832.529,0.0288409
833.143,0.0354387
833.601,0.0425518
833.993,0.0510265
834.385,0.062949
834.711,0.0770362
835.016,0.0956931
835.255,0.116326
835.473,0.142494
835.654,0.173331
835.803,0.209821
835.904,0.245636
835.993,0.290159
836.07,0.34479
836.144,0.421875
836.209,0.519431
836.264,0.631931
836.318,0.783934
836.372,0.989231
836.427,1.26538
836.481,1.63424
836.532,2.08544
836.59,2.76062
836.648,3.64718
836.706,4.79229
836.771,6.42492
836.84,8.6994
836.917,11.8581
837.007,16.6083
837.116,23.6766
837.443,48.3107
837.578,55.2193
837.7,57.4049
837.822,55.2038
837.944,49.1173
838.141,34.5342
838.317,21.3976
838.416,15.2602
838.502,11.0347
838.578,8.05357
838.64,6.1207
838.706,4.53866
838.763,3.46548
838.82,2.63363
838.87,2.07
838.924,1.59494
838.979,1.23613
839.033,0.967616
839.087,0.768025
839.142,0.620225
839.205,0.495509
839.271,0.405017
839.347,0.331767
839.434,0.27502
839.532,0.231593
839.662,0.192222
839.826,0.158597
840.021,0.130292
840.239,0.107714
840.493,0.0886538
840.776,0.0733038
841.124,0.059815
841.53,0.0488121
841.938,0.0410284
842.426,0.0344175
842.985,0.0291126
843.591,0.0251016
844.349,0.0217855
845.258,0.0194159
846.092,0.0182912
846.926,0.0179365
848.101,0.0186667
848.884,0.0200199
849.667,0.0223018
850.282,0.0250078
850.953,0.0293254
851.512,0.034543
852.051,0.041754
852.525,0.0510851
852.932,0.0627359
853.257,0.0759272
853.535,0.0915903
853.781,0.110682
853.995,0.133556
854.174,0.159796
854.32,0.189601
854.445,0.225821
854.545,0.26807
854.632,0.322466
854.709,0.392835
854.773,0.477402
854.837,0.596963
854.891,0.73441
854.944,0.91888
854.996,1.15624
855.05,1.48129
855.103,1.90993
855.157,2.46935
855.21,3.19072
855.273,4.28337
855.335,5.70242
855.404,7.71065
855.472,10.2557
855.558,14.2566
855.661,20.3405
855.815,31.4161
856.042,48.2984
856.172,54.9323
856.298,57.3016
856.3,57.3022
856.42,55.2177
856.54,49.4299
856.734,35.3936
856.915,21.8638
857.024,15.2016
857.11,11.0086
857.185,8.10106
857.249,6.12927
857.313,4.57989
857.369,3.521
857.426,2.69393
857.477,2.10202
857.531,1.62861
857.584,1.26819
857.638,0.996313
857.691,0.792658
857.748,0.632142
857.802,0.521175
857.866,0.424347
857.941,0.345884
858.027,0.285352
858.118,0.241635
858.23,0.204381
858.391,0.168261
858.583,0.138635
858.815,0.113722
859.093,0.0929343
859.4,0.0770549
859.775,0.0638305
860.149,0.0549053
860.524,0.0488433
860.988,0.0441606
861.528,0.0417663
861.683,0.0416461
862.166,0.0430786
862.571,0.0470263
862.876,0.0525373
863.129,0.0599342
863.332,0.0691787
863.48,0.0798158
863.594,0.0928831
863.676,0.107422
863.741,0.124504
863.806,0.149278
863.863,0.1804
863.913,0.218878
863.964,0.271265
864.015,0.342381
864.066,0.43838
864.117,0.566975
864.168,0.737593
864.219,0.961523
864.269,1.25192
864.326,1.67454
864.383,2.22234
864.44,2.91972
864.507,3.96656
864.581,5.42551
864.66,7.41564
864.755,10.3909
864.89,15.4733
865.123,24.9052
865.263,28.9363
865.389,30.362
865.4,30.3713
865.516,29.3318
865.631,26.4314
865.807,19.7663
866.005,11.7882
866.112,8.23159
866.193,6.03732
866.27,4.37424
866.334,3.28546
866.398,2.42926
866.456,1.82698
866.512,1.37605
866.568,1.03044
866.619,0.790382
866.67,0.606832
866.721,0.468046
866.774,0.360579
866.823,0.285641
866.873,0.229998
866.93,0.18389
866.98,0.154711
867.037,0.130435
867.108,0.109409
867.194,0.0927956
867.289,0.0806471
867.401,0.0710955
867.58,0.0609651
867.804,0.052619
868.124,0.0449181
868.433,0.040189
868.929,0.0357622
869.424,0.0335857
869.92,0.032856
870.663,0.0339108
871.405,0.0372095
872.147,0.0429795
872.797,0.0509514
873.405,0.0621597
873.919,0.0761715
874.329,0.0920499
874.697,0.111908
875.033,0.137305
875.327,0.168486
875.579,0.20579
875.8,0.251244
875.989,0.305844
876.136,0.365488
876.267,0.441934
876.372,0.531912
876.464,0.647962
876.545,0.799134
876.619,0.996998
876.682,1.23486
876.745,1.56144
876.808,2.00881
876.863,2.53105
876.926,3.32145
876.989,4.37357
877.052,5.75236
877.118,7.61127
877.19,10.2471
877.269,13.9348
877.354,18.978
877.459,26.6898
877.627,41.7083
877.818,59.1275
877.957,68.2451
878.086,71.6923
878.1,71.727
878.218,69.3303
878.335,62.6384
878.524,46.2702
878.721,28.265
878.835,19.6664
878.925,14.2801
879.003,10.5218
879.076,7.82757
879.14,5.95623
879.203,4.5325
879.266,3.44353
879.329,2.62373
879.382,2.10383
879.445,1.63237
879.508,1.28785
879.571,1.03688
879.634,0.853712
879.71,0.69568
879.789,0.581271
879.88,0.487866
879.985,0.41329
880.117,0.347848
880.274,0.292207
880.495,0.237669
880.726,0.197756
880.989,0.165567
881.304,0.138739
881.629,0.119873
882.05,0.104464
882.47,0.0964036
882.806,0.0944137
883.165,0.0967684
883.523,0.10484
883.792,0.116199
884.061,0.134665
884.273,0.157536
884.433,0.184191
884.562,0.217272
884.658,0.255619
884.739,0.303593
884.811,0.367271
884.878,0.453868
884.935,0.555298
884.991,0.693957
885.047,0.882974
885.103,1.13907
885.155,1.44949
885.211,1.89556
885.267,2.48119
885.324,3.23931
885.385,4.29955
885.449,5.73344
885.52,7.75019
885.6,10.6736
885.69,14.8025
885.806,21.3829
886.133,42.9165
886.266,49.0456
886.394,51.2706
886.4,51.2751
886.516,49.5834
886.636,44.5854
886.824,32.7606
887.017,19.9831
887.123,14.1427
887.21,10.2747
887.287,7.53778
887.358,5.56663
887.425,4.10705
887.481,3.15977
887.538,2.41743
887.594,1.84438
887.644,1.452
887.692,1.15552
887.74,0.924908
887.788,0.746728
887.846,0.586427
887.904,0.469929
887.968,0.377373
888.032,0.311978
888.109,0.257397
888.199,0.21447
888.302,0.181408
888.45,0.14973
888.611,0.126153
888.836,0.10291
889.093,0.0842838
889.408,0.0682785
889.732,0.056616
890.091,0.0472229
890.523,0.0390981
891.046,0.0321408
891.662,0.0264024
892.38,0.0216818
893.2,0.0179229
894.185,0.0148047
895.211,0.0125418
896.647,0.0104082
898.288,0.00877584
900.015,0.0076733
901.743,0.00700316
903.884,0.00655678
904.874,0.00647366
906.854,0.00658853
909.329,0.00729175
911.061,0.00836467
912.298,0.00960148
913.567,0.0115242
914.649,0.0139846
915.492,0.0167412
916.278,0.0204207
916.951,0.0248654
917.572,0.0306582
918.081,0.0372915
918.541,0.0455653
918.982,0.0566437
919.379,0.0708198
919.718,0.0879592
920.009,0.108546
920.28,0.135679
920.484,0.164109
920.668,0.199785
920.813,0.239557
920.93,0.284776
921.029,0.340265
921.114,0.408533
921.186,0.491529
921.259,0.60897
921.32,0.744891
921.38,0.929179
921.438,1.16738
921.498,1.49251
921.557,1.92522
921.617,2.49531
921.676,3.23722
921.741,4.29994
921.807,5.67274
921.879,7.62798
921.957,10.2847
922.042,13.9298
922.153,19.9096
922.323,31.0822
922.56,47.0276
922.703,53.6584
922.843,56.1293
922.852,56.1399
922.983,54.3307
923.0,53.862
923.0,3.54634
1000.0,3.34943
1195.53,2.97179
1250.0,2.86659
1494.41,2.54302
1500.0,2.53562
1750.0,2.29442
2000.0,2.11073
2391.06,1.90614
2500.0,1.84915
2988.82,1.67534
3000.0,1.67137
3250.0,1.60205
3885.47,1.46757
4000.0,1.44334
4782.12,1.33206
5000.0,1.30106
5977.65,1.20366
6000.0,1.20143
6250.0,1.18079
7000.0,1.12615
8000.0,1.06611
9000.0,1.01633
10000.0,0.973872
11955.3,0.907566
12500.0,0.889094
14944.1,0.825287
15000.0,0.823828
17932.9,0.766942
20000.0,0.72685
23910.6,0.671958
25000.0,0.656666
29888.2,0.604224
30000.0,0.603025
35865.9,0.558085
40000.0,0.526412
42362.8,0.512466
44725.6,0.499724
44725.6,0.54257
50000.0,0.389029
60951.7,0.324317
72316.6,0.278474
89118.3,0.237623
106779.0,0.208153
130000.0,0.181701
156051.0,0.166958
186620.0,0.158272
307677.0,0.1376
400000.0,0.1298
500000.0,0.1305
600000.0,0.1276
700000.0,0.12852
791851.0,0.12756
884302.0,0.12263
930863.0,0.119359
959984.0,0.112772
996636.0,0.116679
1159310.0,0.1033
1553960.0,0.082789
2233180.0,0.0496323
2604600.0,0.034688
2899620.0,0.0246005
3143700.0,0.0182985
3332450.0,0.0146242
3657720.0,0.00983608
3855140.0,0.00768952
4085560.0,0.00582442
4296700.0,0.00455445
4559660.0,0.00337062
4769180.0,0.00261965
4985790.0,0.0020387
5242820.0,0.00160665
5500000.0,0.001284
5891130.0,0.00100697
6000000.0,9.43004E-4
6500000.0,8.06002E-4
7000000.0,7.57002E-4
8000000.0,8.11003E-4
8500000.0,9.29998E-4
9250000.0,0.0010585
9500000.0,0.00111
1.05E7,0.00117
1.075E7,0.00117
1.175E7,0.001128
1.35E7,9.37498E-4
1.45E7,7.55001E-4
1.5248E7,6.52836E-4
1.55E7,6.15001E-4
1.61868E7,5.48637E-4
1.65E7,5.12001E-4
1.75E7,4.59499E-4
1.8E7,4.18001E-4
1.87467E7,3.89885E-4
1.95E7,3.55001E-4
2.0E7,3.45001E-4
