92-U-236(n,&gamma;) ENDF/B-VII.1
625.505,0.0324423
626.649,0.0306291
627.023,0.030512
628.088,0.0314599
629.154,0.0338845
630.143,0.0382476
631.12,0.0452911
631.818,0.0529377
632.529,0.064379
633.134,0.0787605
633.609,0.0949052
634.063,0.116722
634.452,0.143321
634.776,0.174289
635.078,0.214617
635.337,0.263047
635.564,0.322059
635.78,0.401529
635.942,0.485497
636.077,0.582542
636.201,0.710503
636.288,0.838511
636.374,1.02287
636.45,1.26086
636.512,1.54089
636.569,1.8949
636.625,2.38097
636.682,3.04808
636.739,3.95866
636.793,5.13893
636.848,6.69772
636.903,8.72567
636.958,11.3188
637.017,14.8644
637.084,19.9932
637.16,27.2552
637.26,39.1954
637.567,83.1581
637.683,94.8531
637.795,99.0995
637.8,99.1059
637.908,95.4179
638.016,85.2102
638.189,60.9558
638.345,38.4529
638.443,26.9513
638.524,19.3338
638.594,14.1743
638.659,10.4888
638.718,7.89307
638.772,6.07657
638.826,4.68333
638.88,3.62933
638.937,2.80709
638.994,2.20584
639.05,1.76791
639.107,1.4485
639.176,1.17207
639.249,0.968585
639.334,0.804082
639.431,0.673764
639.555,0.557954
639.717,0.453548
639.906,0.368691
640.111,0.303098
640.338,0.250649
640.619,0.204198
640.943,0.166607
641.321,0.136167
641.732,0.113332
642.185,0.0959568
642.747,0.081745
643.287,0.0731913
643.935,0.067757
644.367,0.0668107
644.805,0.0684256
645.244,0.0736659
645.572,0.0818184
645.792,0.0914947
645.956,0.104482
646.038,0.115584
646.12,0.133374
646.187,0.156616
646.24,0.184605
646.294,0.225322
646.34,0.275915
646.387,0.345925
646.433,0.442155
646.48,0.573211
646.527,0.749742
646.573,0.980062
646.62,1.29272
646.667,1.69879
646.719,2.27137
646.771,3.00506
646.828,4.0357
646.894,5.54495
646.965,7.60425
647.053,10.745
647.199,17.0987
647.362,24.3249
647.48,28.0725
647.589,29.4722
647.6,29.484
647.705,28.3897
647.826,24.796
648.033,15.6469
648.155,10.4367
648.24,7.45716
648.312,5.39154
648.376,3.96582
648.432,2.96594
648.489,2.18662
648.536,1.67747
648.583,1.28542
648.629,0.982532
648.676,0.751949
648.723,0.578812
648.769,0.450456
648.816,0.356379
648.863,0.288103
648.909,0.238931
648.958,0.202642
649.014,0.173407
649.085,0.150088
649.156,0.135727
649.269,0.122644
649.382,0.115529
649.609,0.108584
649.835,0.106207
650.228,0.108156
650.72,0.118422
651.211,0.136898
651.699,0.165543
652.106,0.201213
652.47,0.247258
652.776,0.302207
653.038,0.367836
653.293,0.45756
653.511,0.567153
653.697,0.699607
653.849,0.854944
653.977,1.04113
654.072,1.23842
654.159,1.49692
654.235,1.82047
654.301,2.20918
654.366,2.74924
654.428,3.45602
654.486,4.36081
654.545,5.57448
654.603,7.18732
654.66,9.26572
654.717,11.9394
654.785,15.9877
654.855,21.3898
654.93,28.766
655.025,40.249
655.181,63.4396
655.367,91.4357
655.489,103.896
655.6,107.838
655.708,104.064
655.824,92.4916
656.008,65.2268
656.162,41.9849
656.258,30.0224
656.337,22.1454
656.409,16.3837
656.473,12.4246
656.532,9.60984
656.59,7.42434
656.648,5.75477
656.706,4.49609
656.765,3.55642
656.828,2.8035
656.892,2.26031
656.965,1.81911
657.038,1.50777
657.121,1.2538
657.23,1.02502
657.361,0.837973
657.503,0.695426
657.667,0.576047
657.864,0.471864
658.111,0.378311
658.366,0.309562
658.686,0.24791
659.035,0.200508
659.407,0.164478
659.865,0.132847
660.353,0.10908
660.921,0.0895285
661.583,0.0737525
662.384,0.060948
662.995,0.0542157
663.912,0.047439
665.013,0.0431362
665.807,0.042153
666.828,0.0436169
667.508,0.0466466
668.188,0.051899
668.708,0.0581407
669.248,0.0678671
669.698,0.0798066
670.135,0.0967414
670.469,0.115323
670.803,0.141773
671.09,0.174581
671.321,0.212036
671.535,0.261025
671.715,0.319964
671.865,0.391518
671.977,0.469827
672.062,0.557238
672.137,0.667209
672.201,0.801339
672.266,0.991966
672.323,1.2345
672.375,1.52971
672.426,1.92661
672.478,2.45778
672.529,3.16316
672.578,4.04648
672.63,5.23711
672.688,6.97882
672.745,9.23336
672.81,12.4471
672.874,16.5069
672.957,23.1049
673.061,33.5232
673.367,69.3395
673.483,78.7296
673.596,82.1286
673.6,82.1317
673.71,79.0864
673.812,71.3054
673.984,51.9113
674.157,31.5248
674.251,22.383
674.328,16.3492
674.398,12.0275
674.463,8.86391
674.521,6.69265
674.579,5.01984
674.63,3.87895
674.682,3.00204
674.73,2.37243
674.778,1.89022
674.826,1.5233
674.874,1.2452
674.932,0.999018
674.992,0.816347
675.056,0.67707
675.131,0.563186
675.228,0.463845
675.339,0.386428
675.468,0.324043
675.648,0.262794
675.84,0.216452
676.072,0.176584
676.341,0.143549
676.62,0.119056
676.954,0.097841
677.305,0.0817566
677.742,0.0674181
678.252,0.0557241
678.85,0.0463307
679.528,0.0391291
680.206,0.034158
680.993,0.0302934
681.78,0.0278608
682.961,0.026186
683.355,0.0260903
684.423,0.027094
685.135,0.0289402
685.847,0.0320502
686.394,0.0358196
686.965,0.0417982
687.442,0.0491916
687.89,0.0594854
688.271,0.0724603
688.596,0.0887551
688.85,0.106817
689.067,0.128319
689.266,0.155878
689.417,0.185071
689.538,0.217575
689.643,0.258397
689.722,0.302313
689.796,0.36215
689.859,0.436494
689.912,0.52321
689.965,0.642478
690.015,0.796385
690.06,0.983484
690.105,1.22965
690.15,1.55181
690.2,2.01843
690.25,2.63402
690.298,3.40858
690.353,4.53724
690.407,5.99494
690.467,8.07357
690.532,10.9317
690.606,15.0681
690.694,21.2301
690.814,31.7424
691.049,54.1438
691.17,62.4664
691.284,65.7957
691.3,65.8494
691.409,63.4634
691.517,56.8379
691.686,41.4346
691.858,25.1679
691.958,17.4416
692.03,12.9155
692.096,9.61658
692.157,7.18079
692.211,5.47156
692.266,4.13092
692.318,3.1239
692.371,2.35586
692.416,1.85122
692.462,1.46016
692.507,1.15967
692.552,0.930336
692.597,0.756139
692.652,0.601849
692.706,0.491086
692.769,0.399965
692.837,0.332638
692.919,0.277626
693.014,0.234254
693.15,0.192879
693.31,0.159886
693.506,0.131538
693.741,0.107644
694.013,0.0883546
694.32,0.0730697
694.679,0.0606849
695.069,0.0513881
695.536,0.0437295
696.087,0.0377156
696.571,0.0342291
697.217,0.0313509
698.185,0.0294254
698.507,0.029325
699.29,0.0301383
700.073,0.0325472
700.659,0.0356708
701.344,0.0416529
701.872,0.0488316
702.341,0.0582632
702.732,0.069772
703.064,0.0837676
703.371,0.102312
703.622,0.123881
703.842,0.150483
704.03,0.182828
704.168,0.216327
704.294,0.260442
704.394,0.313967
704.469,0.373852
704.532,0.445394
704.588,0.535527
704.645,0.661327
704.692,0.804276
704.739,0.994189
704.786,1.24588
704.835,1.59043
704.882,2.02867
704.929,2.59692
704.976,3.32598
705.031,4.42599
705.084,5.80576
705.141,7.66451
705.203,10.2867
705.275,14.1192
705.36,19.812
705.468,28.8756
705.749,55.9886
705.865,64.113
705.981,67.715
706.0,67.7883
706.113,65.1958
706.231,57.6231
706.427,39.0318
706.579,24.6909
706.668,17.7601
706.743,13.027
706.809,9.71194
706.872,7.2156
706.929,5.4547
706.985,4.0861
707.04,3.06815
707.087,2.39626
707.134,1.8743
707.181,1.47291
707.233,1.14067
707.28,0.915316
707.327,0.745447
707.383,0.596064
707.44,0.489464
707.506,0.402062
707.581,0.333908
707.656,0.286779
707.757,0.243063
707.882,0.205448
708.058,0.169236
708.246,0.142022
708.472,0.11865
708.76,0.0978365
709.112,0.080799
709.509,0.0680957
709.968,0.0586531
710.362,0.0533585
710.886,0.0488833
711.646,0.0459808
711.882,0.0457515
712.589,0.0466711
713.472,0.0510908
714.179,0.0576915
714.886,0.0680307
715.505,0.0816743
716.035,0.0986686
716.536,0.121769
716.948,0.148954
717.331,0.184799
717.64,0.225487
717.92,0.276508
718.177,0.342269
718.391,0.418355
718.568,0.504915
718.715,0.603255
718.855,0.73384
718.965,0.881444
719.065,1.07348
719.142,1.28707
719.219,1.58977
719.286,1.95489
719.352,2.46083
719.41,3.06228
719.47,3.89386
719.532,5.0447
719.594,6.57278
719.657,8.57853
719.722,11.2941
719.792,15.0374
719.872,20.4806
719.97,28.8281
720.102,42.951
720.329,69.2137
720.45,79.7092
720.565,84.5805
720.6,84.872
720.715,81.7896
720.839,72.409
721.039,49.8434
721.195,32.292
721.296,22.9731
721.377,16.9484
721.452,12.5577
721.52,9.45735
721.587,7.1339
721.646,5.54781
721.704,4.32916
721.765,3.37931
721.83,2.63486
721.894,2.093
721.958,1.6987
722.025,1.40302
722.102,1.15522
722.19,0.956231
722.301,0.784665
722.426,0.650244
722.573,0.538167
722.75,0.441673
722.949,0.363074
723.207,0.290251
723.472,0.236874
723.781,0.191967
724.134,0.15525
724.547,0.124858
725.018,0.100384
725.519,0.0818866
726.108,0.0663967
726.77,0.054122
727.492,0.0446396
728.3,0.0370956
729.29,0.0306429
730.477,0.0255555
731.792,0.0217007
732.993,0.0193734
734.435,0.0176214
735.797,0.0167708
736.678,0.0165745
738.36,0.0172451
739.621,0.0188064
740.661,0.0214548
741.434,0.0247763
742.053,0.0290469
742.517,0.0338403
742.944,0.0402378
743.311,0.0481841
743.622,0.0579351
743.878,0.0693809
744.091,0.0827489
744.29,0.100512
744.432,0.118898
744.546,0.140439
744.643,0.168397
744.714,0.199088
744.774,0.235619
744.833,0.287402
744.886,0.353067
744.94,0.444483
744.987,0.555428
745.036,0.708059
745.085,0.918114
745.135,1.19881
745.185,1.56996
745.235,2.05482
745.283,2.66315
745.34,3.58165
745.397,4.7665
745.461,6.47478
745.532,8.90656
745.608,12.1787
745.705,17.4052
745.847,26.7395
746.042,39.9688
746.175,46.3498
746.293,48.5048
746.3,48.511
746.412,46.7632
746.52,42.1121
746.691,31.0634
746.874,18.6819
746.973,13.1013
747.048,9.70233
747.118,7.14201
747.183,5.26021
747.242,3.92369
747.298,2.94568
747.348,2.26374
747.397,1.73193
747.447,1.32283
747.497,1.012
747.545,0.785669
747.593,0.615391
747.641,0.488165
747.689,0.393551
747.742,0.316723
747.796,0.261423
747.848,0.222076
747.909,0.188517
747.986,0.159435
748.063,0.139171
748.187,0.116941
748.35,0.0973414
748.552,0.0808369
748.793,0.0670867
749.096,0.0553293
749.448,0.0461147
749.871,0.0387572
750.399,0.0328383
750.926,0.0290343
751.558,0.0261382
752.19,0.0244165
753.454,0.0229456
753.876,0.0228172
755.069,0.0233734
756.661,0.0256442
758.299,0.0299247
759.745,0.0359663
760.986,0.0436891
762.071,0.0535552
763.052,0.0664644
763.879,0.081978
764.577,0.100376
765.197,0.123112
765.739,0.150596
766.256,0.187014
766.708,0.23167
767.083,0.282694
767.445,0.350716
767.755,0.431875
768.026,0.529973
768.278,0.656597
768.481,0.798148
768.656,0.963715
768.814,1.17071
768.961,1.44411
769.079,1.76019
769.176,2.12968
769.274,2.65814
769.358,3.305
769.433,4.10917
769.509,5.20534
769.581,6.62002
769.659,8.65173
769.736,11.3555
769.816,15.0073
769.907,20.3448
770.006,27.823
770.142,40.5479
770.421,69.7979
770.56,80.2481
770.689,84.0587
770.7,84.0832
770.822,81.1123
770.958,71.6233
771.217,44.8267
771.364,30.3527
771.469,22.0156
771.553,16.6753
771.63,12.7674
771.708,9.73043
771.78,7.56076
771.857,5.81243
771.935,4.52862
772.005,3.67377
772.086,2.94066
772.167,2.41131
772.26,1.97647
772.354,1.66257
772.483,1.35252
772.638,1.09588
772.799,0.906416
772.993,0.741756
773.219,0.603349
773.477,0.489668
773.787,0.392605
774.136,0.315549
774.543,0.252291
774.963,0.205927
775.48,0.165486
776.048,0.13443
776.681,0.110262
777.314,0.0931922
778.089,0.0786408
778.864,0.0687516
779.794,0.0612169
780.957,0.0568277
781.345,0.0564801
782.448,0.0587291
783.367,0.0650148
784.102,0.0746342
784.734,0.088103
785.271,0.105801
785.718,0.127706
786.076,0.152755
786.434,0.188612
786.728,0.231077
786.997,0.286697
787.214,0.351073
787.406,0.432376
787.565,0.531818
787.684,0.640196
787.773,0.7575
787.863,0.926128
787.941,1.14093
788.008,1.40124
788.067,1.71385
788.125,2.11999
788.182,2.659
788.24,3.37015
788.297,4.30006
788.358,5.57797
788.422,7.32651
788.492,9.82576
788.567,13.2761
788.65,18.1225
788.745,25.1311
788.881,37.4063
789.124,61.2917
789.262,71.0681
789.385,74.6212
789.4,74.6654
789.513,72.2384
789.63,65.0605
789.809,48.4547
790.003,29.4603
790.115,20.523
790.195,15.3184
790.276,11.1856
790.346,8.38077
790.41,6.39602
790.471,4.93166
790.535,3.75449
790.599,2.87551
790.662,2.2272
790.726,1.75301
790.794,1.39288
790.861,1.134
790.937,0.923846
791.014,0.77513
791.115,0.638814
791.215,0.54336
791.359,0.447321
791.541,0.36345
791.765,0.292177
792.002,0.239071
792.27,0.195794
792.583,0.159702
792.929,0.131302
793.312,0.108622
793.785,0.0887783
794.322,0.0731141
794.949,0.0605553
795.692,0.0505526
796.444,0.0438375
797.385,0.038588
798.422,0.0355929
799.276,0.0348797
800.045,0.035774
801.005,0.0392867
801.582,0.0431617
802.158,0.0493128
802.652,0.0574114
803.104,0.0685712
803.481,0.0823545
803.79,0.0986202
804.07,0.119685
804.303,0.144699
804.497,0.174069
804.658,0.209072
804.788,0.25024
804.883,0.294839
804.971,0.355674
805.046,0.433069
805.109,0.525645
805.172,0.656269
805.231,0.829178
805.285,1.04427
805.338,1.33319
805.392,1.71849
805.446,2.22741
805.5,2.89195
805.559,3.8461
805.617,5.04317
805.681,6.77292
805.749,9.11191
805.825,12.3893
805.911,17.0867
806.019,24.3322
806.327,48.6088
806.462,56.2922
806.583,59.1499
806.6,59.1953
806.716,57.0988
806.835,51.0845
807.018,37.2355
807.199,23.0114
807.3,16.4336
807.386,11.8695
807.461,8.70349
807.526,6.55947
807.591,4.87919
807.648,3.71889
807.7,2.89461
807.754,2.22992
807.808,1.72069
807.862,1.33501
807.915,1.04568
807.969,0.830188
808.021,0.674967
808.075,0.555356
808.14,0.45158
808.215,0.367982
808.301,0.303818
808.38,0.263012
808.495,0.221434
808.639,0.185812
808.825,0.153653
809.041,0.127504
809.299,0.10527
809.586,0.0877911
809.931,0.0730411
810.275,0.062587
810.654,0.0542924
811.181,0.0463141
811.84,0.0399915
812.499,0.0360927
813.386,0.0332084
814.273,0.032314
815.142,0.0329904
816.01,0.0351651
816.879,0.0396065
817.53,0.0455885
817.995,0.0528418
818.243,0.0590116
818.428,0.0665732
818.552,0.075633
818.645,0.087585
818.707,0.100204
818.769,0.119049
818.824,0.143239
818.879,0.177712
818.926,0.218531
818.973,0.273249
819.019,0.346019
819.066,0.441913
819.113,0.566984
819.16,0.728319
819.215,0.973217
819.271,1.30325
819.323,1.68976
819.379,2.21928
819.445,3.00115
819.52,4.1386
819.607,5.79284
819.708,8.19615
820.03,17.2615
820.164,19.9973
820.285,21.0108
820.3,21.0226
820.416,20.2693
820.54,17.9872
820.741,12.4647
820.901,7.98091
820.999,5.68462
821.086,4.05964
821.153,3.0514
821.22,2.25084
821.284,1.6584
821.343,1.23884
821.397,0.945249
821.451,0.720338
821.505,0.550891
821.558,0.425281
821.612,0.333608
821.666,0.267703
821.719,0.221006
821.773,0.188378
821.827,0.165889
821.891,0.148205
821.956,0.137313
822.046,0.129023
822.182,0.124625
822.227,0.12431
822.498,0.127847
822.951,0.144525
823.403,0.172497
823.816,0.210905
824.178,0.259578
824.488,0.318716
824.747,0.387116
824.979,0.471802
825.19,0.578584
825.371,0.707231
825.531,0.869879
825.66,1.063
825.763,1.28782
825.858,1.58694
825.933,1.92472
826.009,2.39477
826.073,2.94591
826.138,3.68352
826.205,4.70467
826.273,6.09254
826.34,7.92896
826.412,10.4835
826.482,13.6773
826.556,17.9312
826.645,24.3815
826.752,34.1895
826.918,52.623
827.135,77.2486
827.273,87.9387
827.4,91.4316
827.514,88.6189
827.648,78.8543
827.843,57.3025
828.029,36.0951
828.141,25.5722
828.234,18.5971
828.317,13.7399
828.394,10.2246
828.464,7.79797
828.529,6.06885
828.597,4.66849
828.666,3.62866
828.735,2.86344
828.811,2.25831
828.886,1.82633
828.972,1.4777
829.058,1.23187
829.149,1.04521
829.278,0.856596
829.433,0.700626
829.614,0.572947
829.808,0.474322
830.04,0.388301
830.286,0.322846
830.501,0.283055
830.673,0.267804
830.695,0.267549
830.803,0.274689
830.882,0.292061
830.973,0.329958
831.045,0.378571
831.117,0.447547
831.208,0.567755
831.299,0.730244
831.407,0.981794
831.589,1.50561
831.778,2.03934
831.906,2.27701
832.016,2.34655
832.132,2.26727
832.264,2.00656
832.476,1.38035
832.644,0.885871
832.751,0.631185
832.84,0.464297
832.92,0.348502
832.991,0.270007
833.062,0.210982
833.134,0.167776
833.196,0.14019
833.267,0.117539
833.356,0.0987661
833.445,0.0869932
833.557,0.0780814
833.723,0.0706135
834.113,0.0613034
834.78,0.0508161
835.679,0.0408326
836.588,0.0337167
837.649,0.0277861
838.894,0.0228886
840.139,0.0194396
841.752,0.0164017
843.32,0.0146319
844.552,0.0141396
845.224,0.0144125
845.896,0.0153931
846.399,0.0171543
846.735,0.0193883
846.945,0.0217462
847.071,0.0240073
847.197,0.027808
847.286,0.0324407
847.348,0.0374822
847.41,0.0449141
847.464,0.0543302
847.519,0.0676663
847.565,0.0833919
847.612,0.10442
847.658,0.132357
847.705,0.169175
847.756,0.222286
847.805,0.290296
847.854,0.378468
847.909,0.504168
847.963,0.666445
848.022,0.893626
848.084,1.19389
848.154,1.62828
848.23,2.22753
848.324,3.1623
848.447,4.6667
848.718,8.3956
848.853,9.76633
848.979,10.3171
849.0,10.3286
849.113,9.98975
849.226,9.0414
849.401,6.79709
849.604,4.00583
849.712,2.77247
849.8,1.97711
849.87,1.46653
849.934,1.09985
849.997,0.811283
850.057,0.602556
850.111,0.45436
850.165,0.340201
850.215,0.260515
850.264,0.199316
850.311,0.155171
850.357,0.121452
850.404,0.095916
850.45,0.0767194
850.497,0.062373
850.551,0.0502019
850.606,0.0415922
850.668,0.0347681
850.745,0.0291817
850.841,0.0249246
850.949,0.0220041
851.083,0.01966
851.298,0.0172267
851.62,0.0149019
852.086,0.0128708
852.552,0.0116263
853.25,0.0105006
853.949,0.00987783
855.346,0.00942257
855.562,0.00941339
856.64,0.00962745
857.935,0.0105245
858.797,0.0116778
859.606,0.0134694
860.281,0.0158875
860.82,0.0188485
861.292,0.0226944
861.696,0.0275734
862.033,0.0335288
862.306,0.0404235
862.54,0.0487489
862.725,0.0579602
862.895,0.070249
863.014,0.0833053
863.099,0.0971164
863.184,0.117754
863.254,0.143401
863.318,0.177503
863.371,0.217512
863.424,0.272395
863.477,0.3476
863.53,0.450203
863.575,0.564075
863.625,0.734015
863.676,0.957581
863.727,1.24847
863.778,1.62239
863.832,2.11916
863.889,2.80297
863.953,3.77537
864.016,5.00723
864.091,6.81417
864.176,9.404
864.28,13.3291
864.462,21.6575
864.64,29.6138
864.778,33.8333
864.9,35.1375
865.021,33.8595
865.141,30.3089
865.338,21.6411
865.522,13.2318
865.622,9.47067
865.707,6.86966
865.782,5.0528
865.852,3.70378
865.915,2.74809
865.973,2.07681
866.03,1.55558
866.083,1.18676
866.135,0.902713
866.188,0.686683
866.24,0.524257
866.291,0.406503
866.344,0.315626
866.398,0.24913
866.451,0.20063
866.504,0.16524
866.568,0.13499
866.633,0.113263
866.718,0.0942752
866.82,0.0793593
866.939,0.0677555
867.109,0.0565536
867.339,0.0463843
867.584,0.0390513
867.829,0.0341931
868.022,0.0323807
868.041,0.032363
868.156,0.0333388
868.252,0.0364171
868.328,0.041449
868.395,0.04876
868.453,0.0580888
868.51,0.0712159
868.568,0.0894858
868.626,0.114444
868.685,0.147533
868.743,0.190494
868.809,0.252839
868.883,0.342309
868.963,0.46825
869.049,0.636182
869.161,0.903758
869.455,1.70797
869.584,1.97223
869.713,2.09254
869.74,2.09638
869.866,2.01254
869.995,1.77751
870.203,1.21677
870.371,0.767096
870.478,0.533372
870.562,0.387761
870.638,0.281609
870.708,0.206667
870.771,0.15451
870.828,0.118475
870.883,0.0905441
870.94,0.0692548
870.995,0.0532834
871.047,0.0423618
871.1,0.0339182
871.153,0.0277154
871.214,0.0225781
871.267,0.0194834
871.338,0.0166555
871.426,0.0144662
871.532,0.0129509
871.709,0.0116271
871.991,0.0105135
872.51,0.0092955
873.138,0.00837829
874.143,0.00746599
875.651,0.00674231
877.235,0.00637768
878.316,0.00630439
880.252,0.00655414
881.705,0.00716716
882.535,0.00778187
883.399,0.00882707
884.091,0.0101616
884.696,0.0119571
885.163,0.0140322
885.578,0.0167685
885.923,0.0201271
886.228,0.0244488
886.477,0.0296157
886.644,0.0345108
886.79,0.0407028
886.9,0.047769
886.979,0.0552649
887.058,0.0663917
887.121,0.0795343
887.176,0.095766
887.231,0.118381
887.284,0.148228
887.336,0.189223
887.384,0.238863
887.431,0.304283
887.478,0.389893
887.531,0.515177
887.576,0.655894
887.629,0.864307
887.681,1.13298
887.734,1.47452
887.795,1.98306
887.86,2.67252
887.933,3.67412
888.007,4.93526
888.096,6.83441
888.212,9.85515
888.527,19.2624
888.666,22.1577
888.794,23.1692
888.8,23.1712
888.915,22.422
889.038,20.1258
889.22,14.9563
889.42,8.96867
889.525,6.34781
889.609,4.64063
889.682,3.43821
889.753,2.52963
889.815,1.88773
889.873,1.42568
889.926,1.09471
889.978,0.834759
890.031,0.633416
890.083,0.479496
890.136,0.363263
890.188,0.277705
890.237,0.216895
890.286,0.171326
890.335,0.137358
890.39,0.109452
890.451,0.0876269
890.512,0.0724723
890.58,0.0609211
890.666,0.0510882
890.773,0.0431713
890.88,0.0378415
891.052,0.0319644
891.283,0.0265989
891.581,0.0219326
891.938,0.0182201
892.31,0.015647
892.712,0.0137682
893.248,0.0121468
893.784,0.0111769
894.558,0.0105552
894.796,0.0105145
895.464,0.0107671
896.132,0.0116596
896.633,0.0129414
897.133,0.015084
897.523,0.0177717
897.801,0.0206489
898.08,0.0249296
898.274,0.0294942
898.42,0.0347817
898.529,0.0410782
898.607,0.0480131
898.669,0.0560656
898.731,0.0675868
898.785,0.081856
898.84,0.101726
898.893,0.128437
898.94,0.161242
898.988,0.20483
899.036,0.262365
899.084,0.337721
899.132,0.435535
899.185,0.577214
899.237,0.755603
899.294,1.01221
899.351,1.34331
899.408,1.76308
899.475,2.37801
899.549,3.25747
899.629,4.45017
899.729,6.30041
899.863,9.34152
900.132,15.8388
900.269,18.1183
900.399,18.8937
900.4,18.8938
900.518,18.2586
900.636,16.4838
900.821,12.2458
901.022,7.34374
901.133,5.09786
901.219,3.69927
901.293,2.73822
901.359,2.04844
901.425,1.50622
901.48,1.15424
901.537,0.865357
901.586,0.671549
901.635,0.518822
901.685,0.399847
901.735,0.305509
901.781,0.240242
901.827,0.189952
901.873,0.151464
901.925,0.118607
901.977,0.0946725
902.023,0.0791573
902.076,0.0659777
902.128,0.0563325
902.195,0.0475996
902.278,0.040262
902.361,0.0353083
902.494,0.0300285
902.66,0.0256788
902.865,0.0219605
903.138,0.0184945
903.479,0.0155464
903.888,0.0131778
904.434,0.0111343
905.116,0.00958262
905.935,0.0084703
906.808,0.00774983
907.681,0.00732553
909.428,0.00692109
911.174,0.0068336
913.793,0.00708161
916.413,0.00757166
919.919,0.00874111
922.061,0.00989586
924.009,0.0115093
925.323,0.0132412
926.346,0.0154444
927.028,0.0177941
927.539,0.0205539
927.953,0.0239836
928.257,0.027793
928.501,0.0324104
928.653,0.0368862
928.772,0.0424395
928.861,0.0490206
928.932,0.057033
928.994,0.0672971
929.056,0.0821916
929.11,0.100305
929.163,0.125362
929.216,0.159901
929.267,0.204715
929.318,0.265087
929.369,0.345353
929.42,0.450969
929.471,0.58838
929.528,0.785159
929.579,1.01463
929.64,1.36688
929.701,1.81869
929.771,2.47791
929.85,3.42728
929.941,4.81386
930.046,6.82335
930.215,10.7603
930.42,15.5924
930.557,17.9081
930.689,18.7864
930.7,18.7921
930.821,18.1414
930.951,16.1706
931.144,11.7653
931.339,7.13029
931.448,5.01549
931.529,3.71282
931.605,2.73714
931.675,2.02324
931.737,1.52965
931.798,1.14178
931.85,0.880862
931.904,0.670201
931.956,0.515337
932.007,0.395626
932.058,0.304163
932.109,0.235043
932.16,0.183322
932.211,0.144957
932.262,0.1167
932.321,0.0935304
932.378,0.0776893
932.448,0.0643482
932.518,0.055574
932.617,0.0478556
932.73,0.0425756
932.899,0.0378895
933.125,0.0341469
933.416,0.0311618
933.953,0.0283153
934.668,0.0271532
935.614,0.0279016
936.798,0.03104
937.744,0.0354621
938.336,0.0398482
938.554,0.0427298
938.705,0.0465321
938.805,0.0511676
938.88,0.0567349
938.968,0.0669664
939.043,0.0806289
939.106,0.0970004
939.169,0.119505
939.231,0.149962
939.294,0.190474
939.363,0.249426
939.432,0.326579
939.507,0.435132
939.583,0.572324
939.681,0.798742
939.799,1.13368
940.125,2.20581
940.272,2.54756
940.406,2.66282
940.41,2.66297
940.53,2.57643
940.673,2.2724
940.903,1.53288
941.071,0.996537
941.181,0.711709
941.273,0.522472
941.346,0.404497
941.419,0.312089
941.492,0.241905
941.564,0.190196
941.629,0.156704
941.7,0.130577
941.771,0.112811
941.856,0.0993868
941.941,0.0917934
942.055,0.0871957
942.168,0.0861266
942.509,0.0907799
943.076,0.106495
943.621,0.128487
944.097,0.155429
944.562,0.19236
944.96,0.236897
945.3,0.29015
945.612,0.35835
945.89,0.444156
946.117,0.542519
946.321,0.667121
946.492,0.81567
946.632,0.992322
946.747,1.19998
946.843,1.44425
946.934,1.77176
947.008,2.13357
947.086,2.65017
947.164,3.35292
947.234,4.19944
947.304,5.30559
947.374,6.73469
947.456,8.8943
947.538,11.6885
947.626,15.5352
947.728,21.1136
947.865,30.3635
948.21,57.0965
948.35,64.7307
948.493,67.742
948.5,67.7481
948.623,65.6979
948.777,57.9656
949.022,39.202
949.199,25.7971
949.319,18.352
949.421,13.3547
949.512,9.90652
949.594,7.51509
949.671,5.7818
949.744,4.53401
949.816,3.58452
949.889,2.86888
949.964,2.31791
950.043,1.88749
950.134,1.53364
950.225,1.28082
950.344,1.04788
950.486,0.859426
950.656,0.705489
950.849,0.584645
951.087,0.480855
951.365,0.398099
951.66,0.338636
952.001,0.294041
952.256,0.273234
952.639,0.259788
952.682,0.259667
952.897,0.264176
953.093,0.278355
953.224,0.29714
953.355,0.330674
953.453,0.374105
953.534,0.431522
953.616,0.520377
953.681,0.625731
953.747,0.775155
953.804,0.95526
953.867,1.22417
953.927,1.57623
953.988,2.04453
954.049,2.65839
954.116,3.54069
954.182,4.68441
954.256,6.30492
954.339,8.65113
954.433,12.0026
954.548,17.1121
954.752,28.1405
954.931,37.5128
955.07,42.4905
955.2,44.1437
955.33,42.4757
955.461,37.8603
955.672,26.7781
955.863,16.5746
955.977,11.5635
956.067,8.40505
956.151,6.10622
956.225,4.50581
956.295,3.35553
956.355,2.57554
956.416,1.97095
956.477,1.50951
956.532,1.18815
956.588,0.942857
956.65,0.737503
956.713,0.588605
956.782,0.471198
956.852,0.389412
956.934,0.323005
957.028,0.273659
957.136,0.236969
957.296,0.202365
957.511,0.173816
957.779,0.150853
958.054,0.135015
958.467,0.119695
958.88,0.110538
959.431,0.104182
959.982,0.102305
960.702,0.104897
961.602,0.115309
962.322,0.130106
963.052,0.153032
963.72,0.184072
964.291,0.222471
964.831,0.274573
965.276,0.3356
965.689,0.415434
966.023,0.505329
966.344,0.625989
966.63,0.777774
966.875,0.961798
967.072,1.16845
967.257,1.44148
967.415,1.77399
967.555,2.19752
967.671,2.69973
967.784,3.38217
967.879,4.18425
967.974,5.27149
968.07,6.73926
968.169,8.79789
968.273,11.6553
968.381,15.5381
968.508,21.3973
968.673,30.9242
968.991,50.8575
