95-Am-243(n,&gamma;) ENDF/B-VII.1
151.569,1.94459
151.597,1.56481
151.629,1.2626
151.66,1.05447
151.691,0.913856
151.723,0.820608
151.76,0.750954
151.823,0.696792
151.874,0.686156
151.945,0.703057
152.026,0.766434
152.087,0.862331
152.128,0.969171
152.167,1.13051
152.199,1.32669
152.231,1.61201
152.259,1.97761
152.288,2.48555
152.317,3.18323
152.345,4.12706
152.375,5.41249
152.405,7.17622
152.436,9.44777
152.47,12.6871
152.511,17.4824
152.562,24.9031
152.678,43.912
152.739,51.2425
152.793,53.9269
152.8,53.9636
152.854,51.8451
152.91,45.7104
153.064,21.2028
153.111,15.1021
153.146,11.45
153.181,8.64408
153.209,6.83877
153.238,5.45932
153.267,4.44464
153.295,3.73652
153.318,3.35705
153.343,3.11311
153.371,3.01341
153.394,3.07259
153.419,3.29205
153.445,3.69125
153.47,4.30166
153.499,5.29735
153.528,6.70117
153.554,8.42558
153.582,10.8118
153.614,14.3771
153.645,18.9751
153.68,25.3499
153.723,35.102
153.789,53.6086
153.886,81.7502
153.944,93.6666
153.999,97.9449
154.003,97.9516
154.056,94.18
154.114,83.0866
154.233,52.8707
154.275,44.7767
154.31,40.6477
154.336,39.214
154.349,39.0946
154.388,41.0874
154.427,46.4088
154.476,56.8098
154.597,89.1741
154.655,99.4592
154.698,101.884
154.747,98.6832
154.806,87.0325
154.897,60.1005
154.968,38.6724
155.011,28.1081
155.05,20.3493
155.085,14.9993
155.115,11.3787
155.145,8.58253
155.173,6.59458
155.2,5.09279
155.228,3.97501
155.256,3.15237
155.284,2.55122
155.317,2.0522
155.353,1.67016
155.39,1.41059
155.434,1.1985
155.492,1.01187
155.572,0.847834
155.678,0.707013
155.806,0.597464
155.965,0.510175
156.114,0.458144
156.337,0.412519
156.572,0.392481
156.658,0.390849
156.886,0.40044
157.113,0.432651
157.32,0.489841
157.487,0.567507
157.625,0.670358
157.724,0.780938
157.8,0.905816
157.861,1.05194
157.914,1.24439
157.958,1.48477
157.997,1.80747
158.03,2.21494
158.058,2.69124
158.085,3.34122
158.113,4.22485
158.14,5.38184
158.168,6.95739
158.196,9.02496
158.227,12.0715
158.26,16.3235
158.296,22.2708
158.337,30.872
158.392,45.1056
158.52,83.5891
158.58,96.3771
158.636,101.037
158.64,101.062
158.695,97.0007
158.751,85.8379
158.851,56.4189
158.92,36.5788
158.965,26.2097
159.003,19.22
159.034,14.6712
159.063,11.3192
159.092,8.71552
159.121,6.7377
159.15,5.26546
159.177,4.266
159.207,3.43761
159.234,2.91957
159.265,2.49974
159.303,2.15544
159.348,1.91246
159.394,1.78188
159.464,1.70614
159.489,1.70284
159.539,1.7252
159.639,1.87324
159.714,2.08302
159.79,2.41204
159.852,2.83418
159.902,3.34071
159.946,3.9981
159.984,4.82291
160.015,5.79355
160.044,7.05029
160.076,8.88987
160.102,11.0279
160.129,13.8463
160.156,17.528
160.186,22.8592
160.217,30.2818
160.251,40.8733
160.284,53.8315
160.324,73.6392
160.376,105.473
160.526,214.391
160.586,243.894
160.64,253.202
160.69,245.131
160.747,218.463
160.835,156.089
160.916,97.6052
160.963,69.6091
161.002,51.2463
161.037,37.8626
161.069,28.6971
161.097,22.2005
161.126,17.1703
161.154,13.3377
161.183,10.4552
161.212,8.30764
161.243,6.58949
161.274,5.35108
161.31,4.34507
161.346,3.6343
161.392,2.99076
161.442,2.51328
161.504,2.09627
161.572,1.77383
161.662,1.46975
161.769,1.21327
161.89,1.00983
162.04,0.837167
162.19,0.719325
162.358,0.629774
162.475,0.585926
162.711,0.533731
162.909,0.522662
163.067,0.54114
163.147,0.567842
163.226,0.623983
163.281,0.700679
163.321,0.797511
163.362,0.949583
163.396,1.13838
163.43,1.40524
163.466,1.79738
163.5,2.29001
163.533,2.92821
163.572,3.87804
163.622,5.43119
163.702,8.4713
163.793,11.941
163.85,13.3909
163.904,13.853
163.961,13.2957
164.019,11.816
164.154,7.07403
164.204,5.75355
164.243,5.12575
164.273,4.94934
164.304,5.10923
164.335,5.66965
164.36,6.5003
164.388,7.86052
164.418,9.89895
164.447,12.6651
164.477,16.2702
164.51,21.5437
164.551,29.6191
164.599,41.7215
164.749,86.6593
164.81,99.9099
164.867,104.509
164.87,104.521
164.922,100.988
164.978,90.0618
165.069,63.3139
165.145,40.5071
165.19,29.4072
165.23,21.5814
165.263,16.2813
165.297,12.1714
165.327,9.42642
165.356,7.34989
165.381,6.00848
165.41,4.911
165.438,4.15352
165.466,3.67433
165.489,3.462
165.511,3.38704
165.545,3.5222
165.577,3.93588
165.609,4.66444
165.641,5.76604
165.674,7.31352
165.706,9.38522
165.741,12.3542
165.78,16.5635
165.827,22.9107
165.921,38.2663
165.997,50.0077
166.057,55.8667
166.103,57.3043
166.159,55.1633
166.221,48.5875
166.338,32.8306
166.381,28.856
166.416,27.1178
166.439,26.8028
166.478,27.8965
166.517,30.9836
166.568,37.537
166.696,58.5363
166.756,64.8859
166.798,66.2723
166.852,63.946
166.908,57.0975
166.999,40.3405
167.078,25.6211
167.124,18.7061
167.163,14.0009
167.199,10.6496
167.228,8.53969
167.26,6.78568
167.293,5.56957
167.324,4.83652
167.35,4.51129
167.371,4.43187
167.403,4.61432
167.434,5.18448
167.46,6.00069
167.487,7.18723
167.514,8.88647
167.543,11.3594
167.572,14.6419
167.602,18.8824
167.637,25.37
167.676,34.694
167.72,48.086
167.785,71.8644
167.891,112.791
167.946,128.106
168.002,134.622
168.01,134.711
168.061,130.27
168.117,116.559
168.203,84.5522
168.285,52.7329
168.333,37.4672
168.372,27.478
168.406,20.542
168.438,15.534
168.469,11.6619
168.497,9.02322
168.525,7.00323
168.554,5.41443
168.583,4.24826
168.613,3.40035
168.642,2.787
168.674,2.31171
168.708,1.95313
168.751,1.6517
168.794,1.45243
168.845,1.29495
168.896,1.19507
168.968,1.12951
168.987,1.12749
169.044,1.17311
169.082,1.26473
169.115,1.40095
169.152,1.65704
169.185,1.99158
169.217,2.46875
169.249,3.12874
169.28,3.96524
169.315,5.23205
169.351,6.86426
169.396,9.53314
169.453,13.6771
169.574,23.5792
169.637,27.2621
169.694,28.5957
169.7,28.6068
169.755,27.5478
169.809,24.6401
169.902,17.2595
169.98,11.0745
170.027,7.98988
170.068,5.80033
170.102,4.3999
170.135,3.37013
170.166,2.59868
170.198,2.02212
170.227,1.63699
170.258,1.32451
170.29,1.10378
170.328,0.925166
170.363,0.816541
170.416,0.718675
170.469,0.665819
170.54,0.631253
170.632,0.617855
170.775,0.639658
170.898,0.704624
170.971,0.785893
171.02,0.879501
171.061,1.00226
171.101,1.19195
171.138,1.45054
171.171,1.78142
171.204,2.25758
171.234,2.83691
171.264,3.59547
171.299,4.75296
171.334,6.24998
171.377,8.55373
171.428,12.1063
171.58,24.4208
171.643,28.017
171.7,29.2193
171.702,29.2204
171.759,28.1132
171.826,24.3913
171.971,13.407
172.016,10.7454
172.051,9.25811
172.083,8.42342
172.115,8.17446
172.148,8.59249
172.169,9.29202
172.196,10.706
172.227,13.1333
172.255,16.3028
172.287,21.075
172.323,28.0683
172.362,38.2083
172.408,53.0267
172.474,79.0125
172.577,121.735
172.64,139.879
172.697,146.226
172.7,146.248
172.752,141.557
172.809,126.848
172.901,90.7557
172.977,60.732
173.026,45.5936
173.06,37.4731
173.09,32.5498
173.12,29.5781
173.15,28.5864
173.182,29.695
173.213,33.0041
173.25,39.5862
173.292,50.4955
173.346,68.8028
173.485,123.84
173.543,139.297
173.6,144.66
173.657,139.012
173.721,120.887
173.882,56.2
173.932,39.9101
173.974,29.117
174.009,22.1108
174.038,17.6353
174.066,14.2133
174.095,11.727
174.124,10.0681
174.147,9.27676
174.178,8.90275
174.202,9.12963
174.224,9.74967
174.254,11.1877
174.284,13.3595
174.32,16.9924
174.355,21.7995
174.403,30.0312
174.47,44.479
174.582,70.1738
174.642,79.4517
174.7,82.7058
174.757,79.4565
174.814,70.5831
174.918,46.8881
174.988,31.3708
175.034,22.927
175.071,17.4919
175.108,13.2792
175.14,10.5822
175.172,8.65247
175.196,7.65838
175.22,7.02739
175.245,6.75771
175.253,6.7462
175.277,6.94967
175.308,7.71774
175.339,9.08889
175.37,11.1161
175.4,13.8612
175.437,18.1826
175.477,24.1282
175.532,34.4288
175.677,66.4838
175.741,76.2366
175.798,79.4622
175.8,79.467
175.855,76.6637
175.914,68.095
176.01,47.2609
176.088,30.4658
176.135,22.3255
176.172,17.1207
176.208,13.0549
176.239,10.4776
176.27,8.56241
176.301,7.23562
176.325,6.55458
176.358,6.13359
176.367,6.10732
176.39,6.22579
176.416,6.68039
176.441,7.50481
176.467,8.74725
176.496,10.727
176.525,13.4351
176.554,17.089
176.589,22.7189
176.624,30.0028
176.665,40.8525
176.714,57.334
176.798,91.7694
176.885,126.517
176.946,142.673
177.0,147.673
177.052,142.982
177.106,129.14
177.187,97.4891
177.281,58.9917
177.333,41.1461
177.373,30.2388
177.41,22.2923
177.442,16.8669
177.473,12.8514
177.504,9.7783
177.535,7.47034
177.561,5.9874
177.589,4.79276
177.617,3.89716
177.649,3.13389
177.681,2.58912
177.721,2.11991
177.768,1.75833
177.814,1.51258
177.876,1.28736
177.962,1.07779
178.061,0.918146
178.184,0.785109
178.332,0.683806
178.479,0.623945
178.626,0.593978
178.724,0.588778
178.894,0.610213
179.022,0.660481
179.124,0.73801
179.184,0.813203
179.244,0.933119
179.293,1.09758
179.333,1.30419
179.368,1.57278
179.399,1.91137
179.431,2.39999
179.458,2.95105
179.484,3.67039
179.511,4.59834
179.543,6.04962
179.577,8.07907
179.613,10.9305
179.653,14.9221
179.698,20.5619
179.766,31.0879
179.885,50.6562
179.951,58.1019
180.015,60.8761
180.02,60.8944
180.091,58.5103
180.234,47.8606
180.303,45.0829
180.36,44.5614
180.419,44.7029
180.505,43.3402
180.574,39.1833
180.652,31.3576
180.77,17.8676
180.819,13.2594
180.859,10.2853
180.892,8.35924
180.926,6.98378
180.959,6.15436
180.987,5.87596
180.993,5.8652
181.016,5.97932
181.039,6.36542
181.069,7.23916
181.099,8.55917
181.134,10.7466
181.176,14.1289
181.227,19.5037
181.379,38.0689
181.442,43.2857
181.5,44.9957
181.555,43.3917
181.61,38.9853
181.698,28.4809
181.787,17.4935
181.839,12.3185
181.88,9.00161
181.915,6.79702
181.95,5.09253
181.982,3.91693
182.014,3.03586
182.043,2.44642
182.075,1.96892
182.107,1.63442
182.14,1.39785
182.176,1.23693
182.221,1.13362
182.257,1.11085
182.3,1.14595
182.342,1.25749
182.378,1.42806
182.413,1.69717
182.442,2.00828
182.474,2.4929
182.505,3.14452
182.536,4.0054
182.567,5.12633
182.603,6.82013
182.639,8.98174
182.682,12.1861
182.736,17.1677
182.876,31.6955
182.938,36.1814
182.997,37.8307
183.0,37.8356
183.055,36.5838
183.113,32.7099
183.208,23.2907
183.286,15.5355
183.337,11.4156
183.377,8.89471
183.409,7.44325
183.436,6.55805
183.465,5.97573
183.498,5.78526
183.52,5.94689
183.548,6.48912
183.576,7.43317
183.609,9.1419
183.643,11.5937
183.678,14.9658
183.722,20.281
183.774,28.3751
183.874,47.4477
183.964,63.7619
184.043,73.3646
184.134,78.25
184.288,83.5006
184.433,91.4976
184.449,91.6796
184.521,88.5322
184.585,79.8305
184.669,61.4631
184.776,35.8724
184.831,24.951
184.874,18.2361
184.912,13.4716
184.947,10.114
184.979,7.73659
185.007,6.13671
185.034,4.89635
185.062,3.94812
185.09,3.232
185.123,2.60708
185.155,2.18966
185.193,1.84958
185.24,1.58118
185.296,1.39878
185.352,1.30767
185.408,1.28082
185.461,1.31418
185.507,1.40556
185.553,1.5865
185.591,1.84223
185.622,2.14625
185.656,2.63329
185.691,3.32356
185.721,4.15614
185.757,5.4512
185.792,7.16279
185.833,9.70525
185.877,13.1864
185.936,18.9772
186.078,34.8534
186.145,40.0194
186.207,41.7264
186.209,41.7274
186.274,40.049
186.426,30.6484
186.465,29.6257
186.501,29.9899
186.545,32.5798
186.59,37.7007
186.647,47.6219
186.784,77.0126
186.85,86.6327
186.899,88.8766
186.957,85.5656
187.016,76.2015
187.114,53.2545
187.192,35.084
187.242,25.6301
187.283,19.5266
187.319,15.4581
187.347,13.1577
187.38,11.4249
187.407,10.6808
187.419,10.5741
187.443,10.7304
187.472,11.6404
187.501,13.3946
187.53,16.0687
187.559,19.7547
187.596,25.8492
187.634,34.3037
187.678,46.8619
187.734,66.0087
187.871,119.951
187.934,137.405
187.994,144.179
188.0,144.222
188.053,139.609
188.111,125.365
188.2,91.8843
188.29,56.8061
188.342,40.0424
188.382,29.5068
188.419,21.8939
188.452,16.6179
188.484,12.5199
188.514,9.65166
188.545,7.41333
188.575,5.74015
188.605,4.50507
188.636,3.60136
188.663,2.99709
188.7,2.42457
188.736,2.02795
188.779,1.70215
188.823,1.47892
188.881,1.2748
188.959,1.09271
189.063,0.937017
189.193,0.818589
189.347,0.745662
189.493,0.726135
189.637,0.756976
189.733,0.8207
189.804,0.916183
189.852,1.02604
189.898,1.19523
189.935,1.40312
189.971,1.7109
190.004,2.11107
190.037,2.67343
190.066,3.35354
190.096,4.25008
190.126,5.473
190.158,7.12387
190.194,9.51765
190.234,12.9289
190.281,17.9638
190.339,25.7604
190.472,45.2987
190.536,51.8931
190.597,54.316
190.6,54.3227
190.656,52.4668
190.715,47.0053
190.813,33.2652
190.895,21.641
190.943,16.2951
190.984,12.7199
191.02,10.5381
191.055,9.18479
191.09,8.66313
191.095,8.65171
191.128,8.98723
191.16,10.0201
191.193,11.7586
191.23,14.6834
191.275,19.3472
191.334,27.2408
191.469,48.1352
191.535,55.5462
191.598,58.7017
191.612,58.7985
191.678,56.5116
191.817,45.2251
191.878,43.1092
191.923,44.2666
191.969,48.1178
192.035,57.6075
192.158,78.1886
192.221,83.8836
192.246,84.3941
192.304,81.4419
192.362,73.1884
192.456,52.8905
192.544,33.5677
192.594,24.7079
192.637,18.7542
192.675,14.9189
192.702,12.9601
192.734,11.4528
192.756,10.9425
192.768,10.8518
192.791,11.0353
192.821,11.9717
192.85,13.7427
192.879,16.4192
192.908,20.0848
192.944,26.1242
192.983,34.4906
193.027,46.8473
193.09,68.1497
193.217,116.625
193.284,134.563
193.344,141.06
193.35,141.101
193.406,136.288
193.463,122.628
193.551,90.6671
193.645,55.2416
193.699,38.4711
193.74,28.38
193.778,20.8356
193.811,15.8298
193.844,11.9401
193.875,9.09924
193.905,6.99766
193.936,5.42455
193.966,4.261
193.997,3.40743
194.03,2.73379
194.065,2.23755
194.106,1.83836
194.152,1.5326
194.205,1.30244
194.275,1.09857
194.362,0.930031
194.466,0.794243
194.597,0.682606
194.727,0.610586
194.883,0.559968
195.054,0.54161
195.189,0.562605
195.262,0.601193
195.317,0.655752
195.372,0.747964
195.421,0.879516
195.464,1.05096
195.506,1.29549
195.549,1.6379
195.589,2.06852
195.631,2.68659
195.674,3.50656
195.715,4.54028
195.759,5.94803
195.812,8.11735
195.871,11.1812
195.959,16.8494
196.071,24.1841
196.138,27.021
196.196,27.8636
196.262,26.7829
196.353,22.8446
196.432,19.2574
196.478,18.1079
196.502,17.9494
196.537,18.3408
196.584,20.0785
196.638,23.7423
196.798,38.5248
196.867,42.4686
196.909,43.1315
196.975,41.5664
197.108,33.9568
197.166,32.5743
197.212,33.7956
197.256,37.3873
197.308,44.6468
197.381,59.3491
197.482,81.3443
197.55,91.1282
197.597,93.3523
197.658,89.8349
197.718,80.0477
197.817,56.2439
197.9,35.9175
197.95,25.6628
197.994,18.5598
198.032,13.6877
198.065,10.4218
198.098,7.88589
198.127,6.1728
198.157,4.80804
198.187,3.74863
198.215,3.03619
198.246,2.4501
198.277,2.02708
198.314,1.67453
198.352,1.43263
198.39,1.2781
198.436,1.17245
198.482,1.13542
198.528,1.166
198.574,1.28027
198.611,1.45232
198.648,1.72779
198.685,2.13692
198.722,2.71767
198.76,3.51022
198.8,4.64197
198.845,6.30098
198.9,8.89036
198.992,14.2321
199.089,19.6918
199.152,21.9967
199.211,22.7465
199.28,21.9049
199.416,18.1943
199.458,17.8331
199.5,18.3976
199.548,20.3932
199.595,23.9103
199.661,30.9547
199.785,46.1339
199.851,51.3657
199.897,52.5473
199.957,50.6741
200.015,45.4445
200.112,32.5598
200.2,20.285
200.253,14.3713
200.295,10.4836
200.334,7.7118
200.37,5.71579
200.402,4.35076
200.434,3.30725
200.464,2.56698
200.494,2.00996
200.524,1.59573
200.554,1.29026
200.584,1.06601
200.62,0.874036
200.654,0.746578
200.701,0.626891
200.757,0.534008
200.832,0.455685
200.926,0.393779
201.022,0.351749
201.167,0.313901
201.275,0.303323
201.351,0.310696
201.405,0.330888
201.449,0.363921
201.494,0.420763
201.531,0.494897
201.568,0.602847
201.605,0.75523
201.639,0.947754
201.676,1.21871
201.719,1.63175
201.769,2.24063
201.834,3.25371
201.968,5.56038
202.037,6.38645
202.1,6.65296
202.156,6.43623
202.216,5.77995
202.315,4.14373
202.402,2.66352
202.454,1.93933
202.497,1.45687
202.534,1.13105
202.571,0.879132
202.608,0.690887
202.642,0.562483
202.672,0.481619
202.711,0.406281
202.751,0.358638
202.79,0.330765
202.845,0.314975
202.863,0.314383
202.918,0.32534
202.973,0.358527
203.019,0.41122
203.055,0.478451
203.089,0.568751
203.12,0.685215
203.151,0.84321
203.182,1.05395
203.213,1.3299
203.244,1.68399
203.282,2.22935
203.323,3.00003
203.371,4.15417
203.439,6.15851
203.569,10.3379
203.636,11.861
203.698,12.3806
203.7,12.3812
203.759,11.9568
203.821,10.6556
203.931,7.24398
204.012,4.77611
204.065,3.47768
204.108,2.6537
204.147,2.09892
204.184,1.73067
204.214,1.52593
204.25,1.3918
204.275,1.36828
204.299,1.39875
204.329,1.51868
204.359,1.74228
204.387,2.05731
204.419,2.5684
204.45,3.28374
204.481,4.25304
204.513,5.5324
204.546,7.25833
204.582,9.69497
204.621,13.0716
204.666,17.929
204.73,26.3842
204.858,45.377
204.929,53.1655
204.992,56.007
205.0,56.0462
205.06,53.981
205.117,48.5206
205.21,35.5074
205.302,21.9826
205.355,15.546
205.397,11.4077
205.437,8.39405
205.472,6.28799
205.504,4.80951
205.536,3.67729
205.568,2.82807
205.599,2.21902
205.629,1.78975
205.659,1.477
205.689,1.25267
205.723,1.07674
205.757,0.964062
205.791,0.898902
205.826,0.872342
205.87,0.891302
205.909,0.962169
205.944,1.08379
205.979,1.27777
206.015,1.569
206.046,1.94059
206.078,2.44474
206.111,3.13574
206.147,4.13699
206.183,5.43488
206.223,7.29197
206.271,10.0332
206.333,14.3976
206.46,24.324
206.53,28.2731
206.593,29.7137
206.6,29.728
206.662,28.5779
206.723,25.4091
206.826,17.6334
206.908,11.4232
206.96,8.20685
207.001,6.14874
207.037,4.71309
207.073,3.59036
207.109,2.73976
207.143,2.14356
207.178,1.70394
207.212,1.39661
207.247,1.19004
207.288,1.04348
207.317,0.98511
207.353,0.958248
207.389,0.974451
207.425,1.03447
207.462,1.14653
207.498,1.32733
207.534,1.6037
207.565,1.95415
207.598,2.46981
207.63,3.15023
207.662,4.06718
207.693,5.28047
207.725,6.85438
207.76,9.08779
207.8,12.3356
207.842,16.7937
207.896,23.6487
207.997,39.6453
208.086,52.7609
208.151,58.8349
208.2,60.2725
208.256,58.3624
208.314,52.7527
208.403,39.6685
208.504,23.7465
208.558,16.9386
208.601,12.4604
208.641,9.26523
208.678,6.97285
208.711,5.41652
208.744,4.25087
208.776,3.40842
208.809,2.82959
208.842,2.46667
208.875,2.28617
208.896,2.25738
208.925,2.32198
208.95,2.48499
208.982,2.84377
209.014,3.40431
209.046,4.21043
209.077,5.31707
209.109,6.76146
209.141,8.70371
209.178,11.5602
209.22,15.6795
209.271,21.9812
209.34,32.6769
209.464,53.4615
209.532,61.5251
209.595,64.4636
209.6,64.4802
209.657,62.3546
209.715,56.4151
209.806,42.0344
209.904,25.8349
209.958,18.3133
210.002,13.5302
210.042,10.1255
210.076,7.88209
210.112,6.07692
210.142,4.95529
210.172,4.12582
210.201,3.54216
210.237,3.11384
210.273,2.94052
210.285,2.93586
210.321,3.08009
210.357,3.47803
210.388,4.03493
210.418,4.83946
210.452,6.1145
210.484,7.80605
210.517,10.0433
210.55,12.9254
210.589,17.2239
210.629,22.9741
210.678,31.4692
210.746,46.0898
210.875,76.2444
210.954,89.7918
211.03,96.1453
211.077,97.0935
211.211,95.4685
211.338,99.5985
211.449,103.633
211.527,99.5546
211.596,89.109
211.691,66.6574
211.801,39.0674
211.856,27.6567
211.901,20.1418
211.939,15.1026
211.976,11.2362
212.01,8.53598
212.044,6.47974
212.074,5.13718
212.103,4.10655
212.135,3.26036
212.168,2.61798
212.197,2.20649
212.231,1.862
212.272,1.56391
212.322,1.33204
212.372,1.1838
212.44,1.06126
212.524,0.985815
212.558,0.976437
212.626,1.00196
212.673,1.07076
212.713,1.18117
212.753,1.36295
212.786,1.59148
212.819,1.91509
212.852,2.36255
212.884,2.92755
212.918,3.7383
212.952,4.78989
212.992,6.36723
213.038,8.6759
213.096,12.3787
213.27,25.6909
213.337,29.2071
213.402,30.4038
213.465,29.2038
213.534,25.5877
213.701,13.2583
213.756,10.0435
213.799,8.22212
213.831,7.32582
213.864,6.86984
213.875,6.82323
213.907,7.0225
213.939,7.77256
213.972,9.13856
214.004,11.1974
214.038,14.1652
214.076,18.6218
214.118,25.0746
214.17,35.1238
214.236,51.1235
214.365,84.3031
214.432,96.5352
214.497,100.97
214.5,100.978
214.563,97.0117
214.626,86.1275
214.734,58.6399
214.819,37.3145
214.872,26.414
214.917,19.042
214.956,14.0033
214.991,10.5086
215.023,8.06298
215.055,6.13716
215.085,4.79455
215.115,3.77032
215.144,2.99746
215.174,2.41904
215.206,1.95348
215.237,1.6292
215.276,1.34096
215.314,1.14117
215.369,0.95392
215.431,0.816338
215.5,0.713931
215.609,0.612816
215.718,0.552458
215.827,0.519822
215.912,0.511106
215.993,0.517778
216.091,0.554665
216.165,0.622095
216.214,0.705595
216.257,0.824054
216.294,0.97899
216.325,1.16319
216.355,1.40731
216.384,1.72881
216.413,2.15587
216.442,2.71625
216.471,3.44131
216.506,4.57666
216.543,6.15153
216.582,8.29627
216.624,11.2948
216.679,16.0984
216.758,24.6293
216.867,36.8196
216.934,41.9245
216.997,43.7701
217.0,43.7731
217.061,42.1694
217.126,37.3562
217.232,25.7707
217.316,16.5563
217.368,11.8661
217.412,8.66095
217.451,6.42771
217.487,4.80243
217.518,3.7169
217.549,2.87149
217.58,2.22458
217.611,1.73721
217.642,1.3749
217.676,1.08964
217.71,0.886657
217.743,0.742567
217.785,0.619134
217.836,0.523908
217.895,0.45479
217.963,0.404545
218.067,0.358771
218.222,0.32218
218.398,0.30545
218.471,0.303893
218.66,0.312284
218.849,0.339609
219.019,0.385802
219.161,0.449191
219.274,0.528682
219.354,0.613314
219.422,0.723972
219.473,0.85091
219.515,1.00731
219.549,1.18467
219.586,1.45504
219.62,1.80805
219.654,2.30057
219.682,2.8538
219.711,3.57472
219.739,4.50489
219.77,5.8255
219.806,7.78678
219.841,10.333
219.881,13.9892
219.926,19.3144
219.981,27.4726
220.069,43.2476
220.164,60.4748
220.232,69.1652
220.297,72.3554
220.3,72.3646
220.36,69.9356
220.422,62.7818
220.533,43.608
220.614,30.1021
220.666,23.3502
220.706,19.6174
220.741,17.5431
220.783,16.4502
220.797,16.4141
220.83,16.9632
220.872,18.7997
220.923,22.3769
221.084,37.2517
221.15,41.1538
221.2,42.1
221.266,40.4585
221.336,35.6605
221.478,23.0206
221.534,19.4721
221.581,17.9176
221.605,17.6953
221.65,18.3183
221.696,20.225
221.762,24.7656
221.895,35.3382
221.961,38.3794
221.998,38.8347
222.06,37.4052
222.12,33.6617
222.218,24.5188
222.314,15.2218
222.37,10.7438
222.417,7.7365
222.457,5.77474
222.491,4.46245
222.526,3.38249
222.556,2.68844
222.585,2.14894
222.615,1.73537
222.645,1.42211
222.681,1.14363
222.714,0.964458
222.753,0.815009
222.793,0.714537
222.846,0.62873
222.911,0.566304
222.99,0.526054
223.117,0.501921
223.138,0.501262
223.275,0.518541
223.367,0.556637
223.436,0.610868
223.493,0.688561
223.538,0.788024
223.581,0.931088
223.615,1.09807
223.649,1.33163
223.683,1.65583
223.717,2.10045
223.751,2.7009
223.786,3.51446
223.822,4.644
223.859,6.10023
223.9,8.17937
223.946,11.0789
224.009,16.0185
224.166,29.7733
224.235,33.9495
224.3,35.3971
224.302,35.3978
224.364,34.1567
224.428,30.6069
224.597,17.113
224.643,14.3322
224.68,12.8088
224.713,12.0748
224.729,11.9792
224.765,12.3909
224.795,13.5075
224.831,15.7762
224.867,19.1512
224.907,24.2209
224.953,31.8903
225.015,44.7358
225.158,78.1423
225.231,90.2759
225.297,94.342
225.3,94.3526
225.363,90.9747
225.43,80.6732
225.609,40.5785
225.666,30.6326
225.71,24.9722
225.749,21.6278
225.778,20.1558
225.817,19.503
225.851,20.046
225.902,22.4893
225.97,27.8663
226.079,37.5009
226.149,41.5568
226.198,42.4327
226.265,40.6868
226.33,36.1229
226.458,22.8967
226.529,16.0374
226.578,12.128
226.622,9.46864
226.66,7.84954
226.692,6.97321
226.717,6.58258
226.742,6.46895
226.776,6.7595
226.805,7.40886
226.839,8.64579
226.877,10.7067
226.921,13.8969
226.973,18.8636
227.057,28.6644
227.161,41.4008
227.233,47.4511
227.298,49.4635
227.3,49.4638
227.364,47.5524
227.428,42.3307
227.535,29.4335
227.621,18.9526
227.674,13.6761
227.72,9.95874
227.761,7.33206
227.798,5.5197
227.83,4.28539
227.862,3.32901
227.894,2.59802
227.926,2.06401
227.958,1.67344
227.986,1.42474
228.017,1.22452
228.049,1.09619
228.089,1.01821
228.105,1.00987
228.141,1.03732
228.171,1.1114
228.207,1.27075
228.244,1.53064
228.282,1.90781
228.319,2.42597
228.357,3.1085
228.4,4.13761
228.453,5.71995
228.52,8.25525
228.658,13.9557
228.73,16.0559
228.796,16.7868
228.799,16.7885
228.861,16.2038
228.922,14.5964
229.012,11.0524
229.118,6.62153
229.175,4.70537
229.222,3.41567
229.261,2.57532
229.301,1.92378
229.334,1.49554
229.368,1.16769
229.401,0.929465
229.432,0.754543
229.47,0.606941
229.507,0.504259
229.549,0.425237
229.602,0.363608
229.655,0.326598
229.719,0.299926
229.814,0.277887
229.909,0.266062
230.099,0.257603
230.346,0.266205
230.531,0.286424
230.693,0.317556
230.819,0.356949
230.895,0.39412
230.97,0.454316
231.028,0.532356
231.069,0.617718
231.11,0.742942
231.146,0.905284
231.183,1.13347
231.22,1.45025
231.257,1.88249
231.292,2.43195
231.327,3.14128
231.367,4.17896
231.413,5.66694
231.468,7.95653
231.55,12.1457
231.667,18.2026
231.736,20.6254
231.802,21.4768
231.862,20.802
231.929,18.6605
232.108,10.1781
232.155,8.44858
232.194,7.47454
232.229,7.00788
232.252,6.94084
232.286,7.25439
232.321,8.12979
232.356,9.64972
232.389,11.7657
232.423,14.7416
232.461,19.1419
232.504,25.4358
232.554,34.7725
232.627,51.7161
232.751,82.4921
232.826,95.8793
232.892,100.763
232.9,100.829
232.966,96.9591
233.034,85.741
233.155,56.2967
233.236,37.3743
233.286,27.8219
233.333,20.6974
233.373,16.0982
233.408,13.2442
233.437,11.5951
233.472,10.4513
233.501,10.1732
233.529,10.4833
233.563,11.6062
233.596,13.5776
233.63,16.4417
233.669,20.9715
233.711,27.3319
233.762,36.9886
233.842,55.9715
233.953,83.3892
234.026,96.5777
234.092,101.342
234.1,101.39
234.162,97.8112
234.224,87.9549
234.316,66.1576
234.422,39.7887
234.48,27.9993
234.527,20.2332
234.567,15.123
234.603,11.4619
234.637,8.7692
234.672,6.61417
234.702,5.20379
234.733,4.11892
234.763,3.29397
234.795,2.62813
234.831,2.10588
234.871,1.70242
234.91,1.42697
234.958,1.20686
235.005,1.06356
