95-Am-241(n,&gamma;) ENDF/B-VII.1
80.2814,40.6356
80.3584,43.3848
80.3646,43.4203
80.4111,42.0533
80.4515,38.3372
80.5046,30.6634
80.5834,17.9763
80.6196,13.1926
80.6495,10.0726
80.6761,7.94984
80.7027,6.40397
80.7226,5.59003
80.7418,5.06055
80.761,4.75994
80.7738,4.67835
80.7994,4.7828
80.8249,5.22414
80.855,6.14373
80.891,7.75856
80.9489,11.1685
81.0235,15.6273
81.0881,18.2388
81.1661,20.9317
81.2021,23.3119
81.2392,27.3266
81.279,33.6211
81.389,55.4087
81.4315,60.3639
81.4557,61.2006
81.4978,58.8396
81.5362,52.9109
81.649,27.7005
81.6848,21.4375
81.7086,18.4601
81.7325,16.5971
81.7524,15.9685
81.7604,15.9647
81.7824,16.725
81.8008,18.2568
81.8252,21.62
81.8497,26.5207
81.8812,35.0254
81.9234,49.6507
82.0064,81.3038
82.0493,92.5308
82.0887,96.1367
82.1254,92.9051
82.1658,82.7535
82.2327,57.3871
82.2848,37.5227
82.3195,26.6696
82.3484,19.5364
82.3715,15.0734
82.3946,11.6159
82.4177,9.0327
82.437,7.44469
82.4563,6.28542
82.4758,5.47528
82.4994,4.90702
82.523,4.71365
82.5442,4.82196
82.5654,5.18225
82.5866,5.79397
82.6149,7.01638
82.6463,8.95163
82.682,11.9092
82.7288,16.8395
82.8183,27.0608
82.8607,30.3311
82.9027,31.5027
82.9471,30.2969
82.9974,26.6134
83.0649,20.7819
83.1034,18.6136
83.1333,18.0101
83.1669,18.5943
83.2043,20.6793
83.3132,29.8493
83.3586,31.6553
83.3678,31.7137
83.409,30.6242
83.4591,26.7336
83.5527,16.9522
83.5839,14.5162
83.6106,13.187
83.6366,12.7193
83.6625,13.1813
83.6884,14.6824
83.7143,17.3224
83.7429,21.6365
83.7714,27.4669
83.8094,37.4542
83.9156,71.1107
83.9616,81.6039
84.0036,85.322
84.0065,85.3381
84.0488,82.0285
84.0916,72.8282
84.2073,37.6804
84.2406,29.7286
84.2683,24.811
84.2961,21.6271
84.3183,20.3953
84.3294,20.2317
84.3519,20.8565
84.3745,22.8051
84.3971,26.1262
84.4242,31.9769
84.4559,41.3809
84.4973,57.4786
84.6021,104.615
84.6458,117.687
84.6848,121.661
84.7257,117.016
84.7664,104.483
84.8395,71.191
84.8938,46.7164
84.9277,34.1789
84.9594,24.8831
84.9865,18.7149
85.0114,14.357
85.037,10.9577
85.062,8.49584
85.0871,6.69345
85.1122,5.38497
85.1372,4.43627
85.1655,3.66983
85.1937,3.12288
85.2314,2.6122
85.2785,2.1833
85.3332,1.84772
85.4086,1.53817
85.499,1.29577
85.6069,1.11084
85.7366,0.97815
85.8922,0.904378
85.9441,0.898377
86.0377,0.919438
86.0897,0.962825
86.1418,1.05804
86.1808,1.19771
86.2136,1.39607
86.2432,1.67483
86.2679,2.00819
86.2926,2.4613
86.3174,3.06139
86.347,4.00989
86.378,5.29334
86.4196,7.48035
86.5226,13.7906
86.5663,15.6805
86.6082,16.381
86.6103,16.383
86.6516,15.7792
86.6912,14.192
86.7708,9.46482
86.8233,6.47675
86.8597,4.84593
86.8922,3.74813
86.9183,3.10016
86.9443,2.63112
86.9741,2.27656
87.0052,2.07488
87.0362,2.00962
87.0672,2.06267
87.0982,2.23389
87.1293,2.54065
87.1607,3.02265
87.1922,3.71934
87.2236,4.67262
87.2595,6.11002
87.3074,8.57358
87.4183,15.0362
87.4813,17.5588
87.559,19.7789
87.5972,21.9134
87.6293,25.297
87.6554,29.6947
87.6811,35.9037
87.7067,44.3435
87.7361,57.0906
87.7712,76.6518
87.8261,114.897
87.8951,164.412
87.9403,187.071
87.9836,194.883
88.023,188.4
88.0651,168.67
88.1337,120.073
88.1906,78.8775
88.2272,56.8761
88.2584,41.9058
88.2865,31.3704
88.3122,23.9161
88.3369,18.4382
88.3592,14.6863
88.3814,11.8194
88.4073,9.34387
88.4332,7.56677
88.4576,6.35625
88.4868,5.31526
88.5219,4.46145
88.557,3.88178
88.6037,3.368
88.6587,2.99549
88.7183,2.77883
88.7581,2.72736
88.7978,2.76026
88.8437,2.94443
88.8781,3.23996
88.9124,3.74417
88.9411,4.39229
88.9698,5.32089
88.9986,6.61807
89.0306,8.56655
89.0625,11.1337
89.1002,15.0091
89.149,21.251
89.2401,35.2198
89.3283,50.8547
89.3829,63.3245
89.5271,105.061
89.5732,112.222
89.5918,112.885
89.632,109.367
89.6799,96.8999
89.7502,68.7129
89.8094,44.5813
89.8468,31.9881
89.879,23.3831
89.906,17.7468
89.9329,13.3933
89.9588,10.2421
89.9837,7.97204
90.0086,6.29179
90.0334,5.06
90.0606,4.09169
90.0887,3.38053
90.1214,2.80112
90.1542,2.3959
90.201,1.99808
90.2534,1.69725
90.3189,1.43875
90.4106,1.19724
90.5229,1.00725
90.6633,0.859686
90.8037,0.769442
90.9572,0.711045
91.1519,0.677454
91.2492,0.673839
91.4367,0.688715
91.6242,0.733046
91.8477,0.833194
92.0339,0.973532
92.1829,1.14484
92.3133,1.36364
92.425,1.63294
92.5311,2.00302
92.6224,2.46954
92.6876,2.94229
92.7453,3.52209
92.7919,4.17172
92.8384,5.1029
92.8757,6.19862
92.9092,7.63768
92.939,9.49103
92.965,11.7784
92.9911,14.9538
93.0157,19.0602
93.0392,24.3082
93.0626,31.2031
93.0872,40.5972
93.114,53.8639
93.1409,70.7241
93.1759,98.5386
93.2198,142.146
93.3211,254.32
93.3643,287.956
93.4088,301.781
93.4117,301.838
93.4537,290.932
93.4969,259.509
93.5699,180.392
93.6303,115.057
93.6653,84.0667
93.6951,62.8236
93.723,47.1205
93.7491,35.7757
93.7751,27.1503
93.7973,21.5772
93.8208,17.084
93.8442,13.725
93.8677,11.229
93.8951,9.11732
93.9241,7.54021
93.9576,6.28618
93.9968,5.30966
94.0415,4.59086
94.075,4.24282
94.1153,4.00781
94.1332,3.97088
94.1691,4.0502
94.205,4.40027
94.2319,4.91018
94.2621,5.82432
94.2919,7.17679
94.3216,9.08066
94.3514,11.6171
94.3866,15.4781
94.4352,22.1325
94.5206,34.6711
94.5692,39.4907
94.6098,40.8722
94.6527,39.3425
94.7003,34.5356
94.8159,17.9556
94.8548,13.4999
94.887,10.7714
94.9083,9.48027
94.9339,8.46776
94.9548,8.06189
94.9671,7.99369
94.9919,8.22497
95.0228,9.16445
95.0577,11.0093
95.1012,14.2786
95.2502,27.9595
95.3394,35.5332
95.3807,40.9774
95.4161,48.0382
95.4548,59.1818
95.4985,76.2378
95.6065,126.274
95.6555,141.315
95.6971,145.648
95.7448,141.158
95.8503,118.259
95.8873,115.378
95.9362,119.779
96.0703,153.189
96.119,157.095
96.1928,149.992
96.2601,141.235
96.2974,139.878
96.4184,147.202
96.4743,142.216
96.5218,128.38
96.5813,101.028
96.6633,58.9599
96.7025,42.1936
96.7358,30.8032
96.7652,22.9442
96.7914,17.5482
96.8176,13.439
96.8404,10.72
96.865,8.53544
96.8895,6.94476
96.9141,5.80822
96.9386,5.0156
96.968,4.40556
96.9975,4.08249
97.0244,3.99645
97.0514,4.09785
97.0851,4.49705
97.1195,5.24839
97.1549,6.42554
97.1904,8.02663
97.2422,11.0242
97.3308,16.6059
97.3819,18.7503
97.4219,19.2916
97.4641,18.6193
97.5081,16.7122
97.5861,11.6548
97.6475,7.7266
97.6847,5.80856
97.7202,4.39049
97.7521,3.44206
97.7804,2.82802
97.8088,2.395
97.8343,2.13394
97.8598,1.97483
97.8949,1.90015
97.9262,1.96605
97.9568,2.15942
97.9875,2.50118
98.0181,3.02195
98.0506,3.80734
98.0848,4.93621
98.126,6.71907
98.1842,9.91137
98.2592,14.2075
98.3092,16.2202
98.3553,16.8814
98.3947,16.3912
98.4415,14.6768
98.5141,10.5947
98.5794,6.87279
98.6213,4.9505
98.6566,3.70025
98.6872,2.87539
98.7179,2.26087
98.7485,1.81737
98.7799,1.49939
98.8116,1.27934
98.8479,1.11414
98.8842,1.009
98.9205,0.941569
98.9931,0.869808
99.0987,0.839938
99.2172,0.865816
99.3188,0.934102
99.42,1.06075
99.4872,1.1991
99.5377,1.35379
99.5882,1.58752
99.6302,1.89063
99.6638,2.2547
99.6933,2.71226
99.7227,3.36009
99.7479,4.12511
99.774,5.18632
99.8005,6.62487
99.827,8.51268
99.8547,11.0634
99.8884,15.0482
99.9279,21.0403
99.9868,32.1411
100.069,48.1115
100.115,54.086
100.16,56.2434
100.2,54.574
100.244,49.1749
100.312,36.5397
100.382,22.8925
100.424,16.3098
100.456,12.2639
100.486,9.31702
100.513,7.30513
100.54,5.77741
100.567,4.65115
100.595,3.78578
100.627,3.12221
100.658,2.68086
100.69,2.39161
100.715,2.23643
100.765,2.06058
100.826,2.00248
100.887,2.06431
100.94,2.21542
100.993,2.4928
101.037,2.88439
101.072,3.3788
101.102,4.01041
101.132,4.92656
101.158,6.04387
101.183,7.58653
101.209,9.69541
101.234,12.4491
101.258,16.007
101.286,21.138
101.313,27.6952
101.346,37.6164
101.389,53.9586
101.5,103.724
101.548,119.383
101.593,125.694
101.6,125.794
101.641,121.702
101.69,107.331
101.772,71.5175
101.827,47.6715
101.865,34.222
101.898,25.1239
101.926,19.1438
101.952,14.7948
101.978,11.4873
102.004,9.03362
102.03,7.21454
102.057,5.93477
102.084,5.07786
102.111,4.54424
102.145,4.23486
102.158,4.20791
102.185,4.31073
102.212,4.6256
102.241,5.20973
102.271,6.13523
102.309,7.76621
102.355,10.3992
102.473,18.6798
102.527,21.2276
102.575,22.0314
102.633,21.17
102.689,19.5867
102.721,19.169
102.754,19.782
102.783,21.8109
102.809,25.1749
102.833,30.0315
102.857,36.9081
102.884,47.4811
102.912,62.05
102.943,82.3017
102.98,113.695
103.052,187.019
103.117,250.18
103.162,278.522
103.2,286.528
103.24,277.277
103.287,246.825
103.357,176.454
103.42,112.259
103.459,79.5602
103.489,59.3328
103.518,44.0829
103.544,33.3053
103.57,25.0561
103.593,19.4874
103.615,15.4887
103.637,12.4351
103.662,9.79732
103.687,7.90325
103.715,6.44676
103.744,5.37837
103.778,4.50624
103.813,3.91494
103.859,3.38525
103.924,2.92167
103.985,2.66148
104.076,2.47794
104.107,2.4663
104.16,2.51683
104.205,2.66222
104.251,2.97081
104.285,3.38813
104.313,3.93367
104.342,4.77106
104.366,5.73143
104.389,7.03363
104.413,8.77218
104.436,11.0522
104.459,13.9832
104.487,18.3349
104.517,24.59
104.554,34.1512
104.606,51.0932
104.69,80.2216
104.736,91.9089
104.783,97.0505
104.79,97.1481
104.833,93.7386
104.88,83.0676
104.962,55.1451
105.02,36.2455
105.056,26.3953
105.089,19.5168
105.118,14.797
105.143,11.6279
105.169,9.17311
105.194,7.41956
105.219,6.15333
105.244,5.26249
105.274,4.5591
105.305,4.13862
105.337,3.90066
105.377,3.81596
105.428,3.93244
105.473,4.2133
105.528,4.82956
105.572,5.64661
105.611,6.77613
105.639,7.96607
105.666,9.6387
105.691,11.7654
105.715,14.4674
105.738,18.0736
105.762,22.8383
105.786,29.05
105.813,38.2908
105.84,50.6561
105.868,66.328
105.901,89.4408
105.944,127.563
106.078,265.748
106.136,306.298
106.188,321.119
106.2,321.505
106.261,308.332
106.341,264.616
106.488,154.122
106.564,98.5257
106.613,69.1392
106.65,50.8559
106.682,38.0965
106.713,28.6807
106.741,22.0755
106.769,16.9047
106.797,13.2031
106.825,10.5041
106.853,8.56566
106.881,7.18879
106.914,6.07255
106.945,5.36416
106.984,4.83712
107.022,4.56453
107.047,4.50288
107.085,4.59826
107.119,4.91552
107.151,5.48593
107.183,6.42694
107.209,7.59608
107.235,9.22283
107.262,11.4219
107.29,14.5651
107.32,18.8594
107.356,25.6481
107.399,35.6408
107.522,70.2505
107.574,80.2959
107.62,83.2971
107.667,79.9334
107.711,71.5272
107.791,49.3791
107.854,31.8608
107.891,23.5283
107.921,17.8652
107.952,13.402
107.98,10.2949
108.006,8.10019
108.032,6.43181
108.057,5.18326
108.087,4.14903
108.113,3.49892
108.142,2.96369
108.179,2.50674
108.223,2.15192
108.282,1.86058
108.363,1.62858
108.473,1.46301
108.583,1.39403
108.62,1.38676
108.737,1.40969
108.854,1.50573
108.971,1.69654
109.059,1.93546
109.128,2.22255
109.182,2.55021
109.228,2.97853
109.268,3.53568
109.301,4.22806
109.332,5.17142
109.358,6.31666
109.385,7.89832
109.412,10.0675
109.438,13.0052
109.464,16.7668
109.49,21.8193
109.519,28.9763
109.552,39.239
109.589,53.888
109.643,80.0682
109.759,142.404
109.826,169.341
109.894,184.027
109.954,187.649
110.03,181.415
110.099,163.515
110.171,131.647
110.292,67.1448
110.338,46.7526
110.373,34.5894
110.404,25.8481
110.432,19.8415
110.46,15.2267
110.488,11.7713
110.515,9.24232
110.54,7.60013
110.565,6.39465
110.595,5.34532
110.626,4.6635
110.657,4.24579
110.694,4.01032
110.706,3.98699
110.741,4.07185
110.777,4.41172
110.808,4.96625
110.84,5.81064
110.875,7.1691
110.915,9.24731
110.962,12.5365
111.128,26.5715
111.231,34.3306
111.274,39.4994
111.313,46.9948
111.353,58.2371
111.392,73.1266
111.449,101.687
111.537,148.378
111.589,166.542
111.629,171.14
111.673,165.438
111.717,149.405
111.788,110.411
111.862,67.9433
111.905,47.9527
111.938,35.6107
111.967,26.99
111.997,20.3177
112.025,15.498
112.049,12.3572
112.077,9.61177
112.105,7.62954
112.133,6.21243
112.161,5.20924
112.191,4.46138
112.22,3.95213
112.256,3.57356
112.298,3.39119
112.304,3.38667
112.339,3.47858
112.376,3.80933
112.413,4.42762
112.445,5.25578
112.484,6.63442
112.532,8.92797
112.653,15.8247
112.707,17.9087
112.752,18.4934
112.803,17.7686
112.868,15.2079
112.948,11.6138
112.991,10.392
113.024,10.0099
113.065,10.2736
113.115,11.4884
113.222,15.0567
113.278,15.888
113.287,15.9055
113.346,15.2557
113.445,12.7888
113.479,12.4045
113.51,12.6407
113.542,13.6598
113.574,15.6584
113.606,18.8296
113.644,24.046
113.693,32.9574
113.808,57.6322
113.859,65.2129
113.908,68.027
113.91,68.0305
113.953,65.9359
114.005,58.74
114.087,41.048
114.152,27.2546
114.196,19.5617
114.234,14.5045
114.265,11.2807
114.296,8.83218
114.325,7.1138
114.357,5.79143
114.383,5.01487
114.415,4.38373
114.446,4.00687
114.478,3.83217
114.488,3.81366
114.521,3.87601
114.553,4.12825
114.585,4.60664
114.618,5.37605
114.65,6.53043
114.682,8.16841
114.714,10.4199
114.745,13.4268
114.778,17.4405
114.819,23.827
114.872,34.2939
114.971,55.5959
115.026,64.0808
115.076,67.193
115.08,67.2141
115.128,64.8161
115.181,57.1726
115.318,28.8956
115.358,22.3169
115.395,17.9307
115.427,15.3353
115.451,14.1844
115.475,13.6838
115.483,13.6541
115.511,14.0527
115.545,15.411
115.595,18.8661
115.702,27.5767
115.757,30.1045
115.784,30.4163
115.834,29.3357
115.918,24.3722
115.973,21.3844
116.005,20.6953
116.031,21.0018
116.065,22.9114
116.094,25.9915
116.129,31.7292
116.17,40.8666
116.241,61.2112
116.307,79.9832
116.359,89.7795
116.399,92.1861
116.442,89.3513
116.486,81.2391
116.556,61.2076
116.635,37.1238
116.677,26.5718
116.713,19.3739
116.743,14.6735
116.773,11.0373
116.8,8.54275
116.826,6.74452
116.851,5.41612
116.88,4.26996
116.909,3.44895
116.938,2.86141
116.968,2.41606
117.008,2.01987
117.048,1.75394
117.102,1.52153
117.155,1.38031
117.219,1.30885
117.225,1.30807
117.263,1.32835
117.306,1.41491
117.351,1.59325
117.398,1.88202
117.465,2.46509
117.559,3.37254
117.615,3.73756
117.657,3.82805
117.705,3.71862
117.761,3.33158
117.892,2.06414
117.936,1.74731
117.966,1.61298
117.998,1.55479
118.025,1.59064
118.047,1.68681
118.074,1.91008
118.101,2.27448
118.128,2.81479
118.154,3.57081
118.183,4.66701
118.212,6.10898
118.245,8.18204
118.285,11.4114
118.352,18.003
118.429,25.4898
118.48,28.6804
118.52,29.52
118.568,28.3531
118.619,24.8812
118.755,11.559
118.797,8.24413
118.829,6.2039
118.857,4.83437
118.885,3.78189
118.913,3.01707
118.941,2.45325
118.965,2.11316
118.995,1.82749
119.018,1.69658
119.048,1.5998
119.078,1.56961
119.123,1.61675
119.168,1.75918
119.214,2.01256
119.251,2.35196
119.284,2.78561
119.316,3.41812
119.343,4.16265
119.371,5.17893
119.399,6.63849
119.427,8.54196
119.454,11.0463
119.485,14.6766
119.515,19.2731
119.551,26.014
119.598,37.388
119.745,78.7598
119.81,91.3808
119.878,97.1803
119.907,97.6457
120.012,93.7416
120.11,84.4249
120.184,71.181
120.287,45.4166
120.35,29.9906
120.392,21.3965
120.428,15.5991
120.457,11.9549
120.485,9.09551
120.514,6.91793
120.538,5.50455
120.565,4.34605
120.593,3.47567
120.617,2.92602
120.645,2.47609
120.68,2.10101
120.722,1.82599
120.777,1.62511
120.855,1.4979
120.933,1.45951
121.041,1.50066
121.149,1.6495
121.236,1.88003
121.297,2.14152
121.35,2.49788
121.396,2.97711
121.434,3.58965
121.468,4.41352
121.496,5.36101
121.524,6.65565
121.552,8.41068
121.58,10.7586
121.61,14.1333
121.64,18.5858
121.673,24.8947
121.711,33.9935
121.761,48.9446
121.874,86.6418
121.924,98.8191
121.974,104.11
121.982,104.211
122.03,100.478
122.077,90.6069
122.205,52.8866
122.246,44.189
122.28,39.9216
122.308,38.7612
122.336,39.7906
122.364,43.0963
122.393,48.6625
122.437,61.0168
122.567,107.556
122.621,120.137
122.66,123.14
122.708,119.086
122.765,104.945
122.876,68.6001
122.919,58.9045
122.955,54.8002
122.973,54.3149
123.002,55.7351
123.04,61.5763
123.088,73.8212
123.191,106.077
123.242,116.314
123.277,118.462
123.325,114.197
123.38,100.408
123.524,46.7969
123.569,32.9299
123.606,24.1946
123.637,18.2704
123.666,14.0907
123.695,10.8941
123.724,8.50085
123.751,6.78874
123.78,5.50836
123.808,4.57888
123.842,3.79328
123.882,3.18129
123.925,2.74969
123.97,2.45422
124.041,2.16875
124.131,2.00391
124.176,1.98203
124.237,2.01989
124.289,2.13041
124.34,2.35328
124.383,2.6805
124.417,3.09067
124.452,3.69953
124.482,4.45845
124.511,5.47125
124.54,6.83545
124.569,8.63794
124.602,11.3461
124.638,15.1819
124.677,20.4423
124.729,29.1465
124.845,50.8967
124.898,57.7966
124.95,60.1923
124.996,58.2677
125.046,52.3449
125.127,37.7074
125.199,24.5285
125.242,18.2192
125.274,14.4062
125.306,11.4726
125.334,9.60783
125.365,8.26622
125.387,7.68994
125.41,7.46216
125.441,7.6787
125.468,8.38117
125.503,9.92391
125.538,12.1836
125.582,16.0413
125.719,30.6827
125.77,34.462
125.821,35.8506
125.824,35.8513
125.87,34.7268
125.934,30.3306
126.013,23.7695
126.054,21.5462
126.082,21.0339
126.11,21.4891
126.137,22.9761
126.173,26.6394
126.21,32.0901
126.275,44.8433
126.354,60.4817
126.404,66.5249
126.438,67.8259
126.483,65.6427
126.53,59.1845
126.6,44.2408
126.678,26.9477
126.719,19.3744
126.754,14.2027
126.785,10.5905
126.813,8.09042
126.841,6.18371
126.863,4.9966
126.889,4.00185
126.914,3.28384
126.942,2.74697
126.971,2.39964
126.996,2.2423
127.03,2.19348
127.063,2.29946
127.099,2.56957
127.143,3.09165
127.196,3.98705
127.344,7.05107
127.42,8.09365
127.529,9.14949
127.572,10.0923
127.61,11.6465
127.645,13.8329
127.681,17.1191
127.724,22.4312
127.777,30.8574
127.88,49.1318
127.933,55.8061
127.983,58.52
127.989,58.5563
128.04,56.3089
128.092,49.9351
128.189,32.447
128.251,21.6773
128.292,15.9459
128.329,11.6965
128.362,8.86876
128.392,6.80937
128.421,5.32903
128.45,4.21006
128.478,3.37616
128.51,2.71572
128.543,2.21126
128.577,1.8575
128.616,1.57143
128.661,1.35021
128.709,1.19081
128.781,1.03109
128.853,0.929738
128.962,0.843826
129.038,0.822454
129.114,0.844079
129.166,0.902438
129.204,0.986118
129.25,1.15059
129.289,1.37261
129.327,1.69449
129.367,2.14201
129.413,2.83359
129.476,4.04226
129.57,5.99337
129.628,6.85328
129.68,7.14886
129.683,7.14943
129.732,6.91289
129.788,6.17094
129.93,3.4906
129.978,2.80201
130.017,2.4132
130.051,2.20067
130.085,2.10157
130.102,2.09439
130.135,2.16773
130.168,2.3628
130.201,2.70389
130.234,3.23009
130.267,3.99705
130.3,5.07605
130.333,6.57314
130.368,8.68846
130.407,11.7231
130.45,16.0774
130.505,23.0747
130.607,36.9375
130.663,42.651
130.718,45.1019
130.73,45.1786
130.789,43.3131
130.912,34.5759
130.945,33.5329
130.961,33.5277
131.002,35.3112
131.036,38.971
131.081,46.892
131.15,63.9893
131.233,84.5886
131.284,92.1806
131.319,93.7158
131.371,89.9108
131.422,79.9387
131.519,52.0425
131.581,34.7309
131.622,25.7571
131.658,19.4785
131.688,15.4431
131.719,12.4907
131.744,10.755
131.772,9.59648
131.794,9.14369
131.806,9.06283
131.828,9.17224
131.856,9.79818
131.891,11.2691
131.934,13.8921
132.007,19.8391
132.082,25.9749
132.139,28.9791
132.183,29.7503
132.24,28.605
132.331,23.5281
132.388,20.5235
132.433,19.3473
132.445,19.2941
132.479,19.7738
132.521,21.6758
132.577,25.8899
132.669,33.7141
132.724,36.2769
132.746,36.5187
132.799,35.045
132.854,30.7108
132.996,15.0219
133.036,11.3202
133.074,8.63778
133.107,6.95609
133.136,5.97004
133.161,5.48134
133.185,5.32258
133.214,5.56063
133.242,6.27744
133.266,7.27214
133.295,8.98958
133.323,11.3312
133.357,15.0577
133.398,20.6966
133.452,30.0896
133.551,48.7637
133.606,56.1607
133.657,58.7817
133.66,58.7918
133.708,56.7595
133.758,50.5994
133.844,34.9269
133.908,23.4387
133.952,16.8608
133.989,12.5619
134.023,9.63755
134.053,7.71439
134.084,6.26712
134.115,5.35103
134.141,4.86334
134.175,4.55742
134.193,4.53019
134.227,4.70136
134.262,5.17475
134.296,5.99956
134.327,7.09435
134.356,8.5779
134.385,10.6593
134.414,13.5075
134.444,17.3424
134.474,22.651
134.506,29.788
134.54,39.8365
134.577,53.8009
134.622,74.4858
134.759,149.069
134.815,170.699
134.869,179.109
134.874,179.157
134.925,172.575
134.981,153.645
135.097,102.596
135.145,87.9286
135.18,82.3284
135.208,80.7784
135.245,82.37
135.311,92.3657
135.396,106.152
135.439,108.539
135.488,105.307
135.539,95.2643
135.613,72.79
135.699,44.9031
135.748,32.1842
135.785,24.442
135.819,19.1612
135.846,16.1037
135.873,13.8641
135.897,12.5864
135.92,11.9342
135.932,11.84
135.956,12.1221
135.983,13.2076
136.009,15.1783
136.036,18.1385
136.062,22.2131
136.094,28.7526
136.126,37.2616
136.166,51.0244
136.22,73.9836
136.33,125.701
136.386,144.201
136.438,150.589
136.44,150.6
136.487,145.657
136.537,131.075
136.626,90.9499
136.693,61.995
136.729,49.3077
136.765,39.9446
136.794,34.7485
136.816,32.1337
136.848,30.0778
136.865,29.7881
136.897,30.4099
136.959,34.4769
137.05,41.2158
137.107,42.6936
137.169,41.119
137.287,34.4232
137.336,33.2999
137.379,34.0308
137.446,38.0986
137.544,45.6359
137.6,47.2284
137.651,45.6312
137.707,40.6505
137.795,28.709
137.869,18.5659
137.914,13.6035
137.953,10.2726
137.985,8.13688
138.017,6.52709
138.049,5.37097
138.081,4.59485
138.114,4.13555
138.14,3.96397
138.156,3.94376
138.187,4.08588
138.218,4.49175
138.25,5.21373
138.281,6.33773
138.308,7.74416
138.336,9.64835
138.363,12.1624
138.394,15.8594
138.426,20.7941
138.464,28.3913
138.51,40.2045
138.584,63.1199
138.668,89.2602
138.723,100.377
138.77,103.544
138.819,99.9017
138.876,87.9865
138.976,56.4472
139.039,37.31
139.082,26.986
139.12,19.7237
139.153,14.7489
139.183,11.3199
139.212,8.84661
139.24,7.03649
139.267,5.69605
139.298,4.63556
139.329,3.91896
139.366,3.3984
139.402,3.16735
139.414,3.14475
139.449,3.22378
139.484,3.54026
139.518,4.12698
139.548,4.91583
139.578,6.01561
139.613,7.71958
139.652,10.2822
139.697,14.1702
139.757,20.6234
139.853,31.5119
139.915,36.4763
139.973,38.2693
139.981,38.2892
140.048,36.7489
140.133,33.7521
140.159,33.5536
140.204,34.8225
140.251,38.6392
140.313,47.2319
140.42,64.3398
140.476,69.0589
140.498,69.4739
140.55,66.9375
140.605,59.4931
140.741,33.1442
140.787,26.2502
140.825,22.5893
140.857,21.092
140.87,20.9419
140.891,21.2991
140.918,22.9118
140.945,25.8864
140.977,31.1628
141.013,39.6439
141.055,52.7867
141.109,73.5459
141.255,138.968
141.322,159.417
141.38,166.764
141.387,166.933
141.45,161.18
141.521,141.27
141.622,98.8789
141.71,61.2488
141.76,43.3491
141.798,32.2985
141.834,24.047
141.867,17.9663
141.896,13.8418
141.925,10.6413
141.954,8.20699
141.98,6.58608
142.009,5.19186
142.038,4.17324
142.067,3.43268
142.1,2.81917
142.14,2.33455
142.186,1.9561
142.24,1.67255
142.306,1.4397
142.393,1.25397
142.461,1.1941
142.469,1.19343
142.514,1.22488
142.56,1.34004
142.594,1.50569
142.631,1.79823
142.664,2.17391
142.702,2.76846
142.739,3.56049
142.786,4.83105
142.868,7.59532
142.939,9.90305
142.993,11.0578
143.038,11.3848
143.088,10.996
143.142,9.77821
143.232,6.73512
143.299,4.47172
143.345,3.2405
143.382,2.43751
143.415,1.89394
143.448,1.48252
143.481,1.18187
143.514,0.966621
143.546,0.824707
143.586,0.710184
143.633,0.632659
143.681,0.593411
143.77,0.569752
143.794,0.569328
143.893,0.584064
143.991,0.62372
144.09,0.699699
144.155,0.788002
144.21,0.912614
144.249,1.0528
144.289,1.26536
144.325,1.55304
144.356,1.92184
144.388,2.43918
144.418,3.10683
144.447,3.98929
144.477,5.14118
144.51,6.81828
144.544,8.98906
144.583,12.1507
144.635,17.2851
144.749,29.8883
144.805,34.5498
144.86,36.6265
144.871,36.6892
144.918,35.6586
144.977,31.7206
145.116,18.3224
145.158,15.1973
145.201,12.9832
145.239,11.7727
145.29,11.0947
145.327,11.0309
145.392,11.1517
145.462,10.8033
145.524,9.71557
145.605,7.43505
145.691,4.90156
145.741,3.70277
145.778,3.02288
145.81,2.61405
145.838,2.37387
145.87,2.25579
145.876,2.2524
145.907,2.3412
145.934,2.57925
145.961,2.99413
145.988,3.62025
146.015,4.49936
146.042,5.67798
146.072,7.42105
146.106,9.95562
146.144,13.5266
146.191,19.22
146.328,38.5382
146.386,44.2404
146.438,46.1818
146.44,46.1841
146.49,44.576
146.543,39.7222
146.632,27.3419
146.7,17.9661
146.743,13.1242
146.782,9.6352
146.813,7.46583
146.844,5.79782
146.875,4.56102
146.906,3.67771
146.935,3.10717
146.966,2.69924
146.993,2.47932
147.029,2.32156
147.064,2.2744
147.118,2.34394
147.171,2.53651
147.232,2.89197
147.293,3.45876
147.343,4.15687
147.386,5.07512
147.421,6.15726
147.454,7.59557
147.483,9.32896
147.511,11.6681
147.542,15.0688
147.573,19.6765
147.604,25.8175
147.635,33.8356
147.669,45.4439
147.709,62.5303
147.755,87.7796
147.826,135.533
147.918,199.066
147.974,225.737
148.029,235.408
148.03,235.409
148.078,228.265
148.129,206.477
148.208,154.607
148.293,95.7318
148.342,67.5445
148.381,50.0074
148.415,37.7264
148.448,28.84
148.476,22.919
148.505,18.4548
148.533,15.2125
148.561,12.989
148.59,11.6255
148.622,10.9816
148.633,10.9701
148.666,11.5295
148.692,12.6404
148.723,14.7436
148.757,18.2421
148.792,23.0579
148.83,29.9734
148.879,41.2009
149.021,81.1922
149.076,92.4628
149.131,97.3473
149.138,97.4303
149.189,94.2651
149.243,84.251
149.331,59.9432
149.407,38.167
149.453,27.5216
149.491,20.3661
149.527,15.0668
149.56,11.3959
149.589,8.88109
149.62,6.83002
149.648,5.41636
149.677,4.3566
149.71,3.45749
149.743,2.82165
