90-Th-232(n,&gamma;) ENDF/B-VII.1
1030.07,0.0796976
1030.13,0.0886406
1030.2,0.102903
1030.28,0.127577
1030.36,0.160934
1030.45,0.215309
1030.58,0.301336
1030.92,0.585018
1031.06,0.666867
1031.2,0.700523
1031.22,0.700905
1031.34,0.678986
1031.48,0.609667
1031.69,0.445024
1031.9,0.273941
1032.02,0.191431
1032.11,0.138922
1032.2,0.102249
1032.28,0.077255
1032.35,0.0580317
1032.42,0.0454447
1032.48,0.0358226
1032.54,0.0286033
1032.61,0.0232839
1032.67,0.0194312
1032.75,0.0163157
1032.84,0.014032
1032.94,0.0123963
1033.09,0.0113342
1033.35,0.0108187
1033.53,0.010764
1034.08,0.0110568
1034.81,0.0121007
1035.35,0.0134749
1035.9,0.0156326
1036.33,0.0182128
1036.72,0.0216505
1037.04,0.0258422
1037.34,0.0315333
1037.54,0.0370462
1037.7,0.0433212
1037.84,0.0515736
1037.94,0.0606194
1038.02,0.0713076
1038.08,0.0839988
1038.15,0.101902
1038.21,0.127465
1038.27,0.159833
1038.33,0.204568
1038.39,0.259605
1038.44,0.334405
1038.5,0.433561
1038.55,0.563716
1038.61,0.732813
1038.67,0.974617
1038.73,1.28178
1038.79,1.6885
1038.86,2.27345
1038.94,3.10816
1039.02,4.24759
1039.12,5.97716
1039.25,8.6713
1039.62,18.292
1039.77,21.0799
1039.91,22.0631
1039.92,22.0671
1040.04,21.3522
1040.17,19.3501
1040.36,14.6999
1040.6,8.53268
1040.71,5.9734
1040.81,4.31402
1040.9,3.12088
1040.97,2.32642
1041.04,1.75547
1041.1,1.34828
1041.15,1.02691
1041.21,0.777159
1041.27,0.585845
1041.32,0.462631
1041.38,0.358455
1041.43,0.277803
1041.49,0.217312
1041.54,0.172231
1041.6,0.138799
1041.65,0.114047
1041.72,0.0920531
1041.79,0.0763467
1041.88,0.0631499
1041.99,0.05295
1042.11,0.0452773
1042.29,0.0383553
1042.5,0.0327321
1042.69,0.029594
1042.87,0.0280641
1043.0,0.0285502
1043.09,0.0303958
1043.18,0.0344118
1043.26,0.0402344
1043.33,0.0486809
1043.39,0.0594177
1043.45,0.0734567
1043.51,0.0922312
1043.57,0.116912
1043.64,0.154018
1043.7,0.202651
1043.78,0.273809
1043.85,0.365146
1043.94,0.49471
1044.04,0.692106
1044.18,1.02439
1044.51,1.87307
1044.65,2.1364
1044.79,2.24147
1044.8,2.24229
1044.93,2.16946
1045.05,1.96609
1045.25,1.47545
1045.47,0.885946
1045.59,0.621033
1045.68,0.451714
1045.77,0.330216
1045.85,0.242801
1045.92,0.180918
1045.98,0.13751
1046.05,0.103859
1046.11,0.0782482
1046.17,0.0609349
1046.22,0.0486199
1046.28,0.038127
1046.33,0.0303736
1046.39,0.0247
1046.46,0.0200158
1046.52,0.0171994
1046.6,0.0146271
1046.68,0.0129541
1046.79,0.0114324
1046.91,0.0105465
1047.14,0.00956916
1047.46,0.00888926
1047.83,0.008586
1048.05,0.00883854
1048.15,0.0092548
1048.26,0.0100909
1048.33,0.0111959
1048.41,0.0129649
1048.47,0.0151918
1048.54,0.0183918
1048.6,0.0229219
1048.67,0.0292334
1048.73,0.0378861
1048.79,0.0495368
1048.86,0.0649478
1048.92,0.0852521
1049.0,0.114235
1049.07,0.155056
1049.16,0.211613
1049.25,0.287979
1049.37,0.414575
1049.62,0.724111
1049.81,0.940508
1049.95,1.04406
1050.05,1.06496
1050.18,1.0295
1050.32,0.915659
1050.53,0.663508
1050.74,0.405086
1050.85,0.290799
1050.94,0.213182
1051.02,0.156129
1051.1,0.114867
1051.18,0.0855343
1051.24,0.0648815
1051.3,0.0498297
1051.36,0.0392306
1051.41,0.0310011
1051.47,0.0246918
1051.52,0.019912
1051.58,0.016331
1051.65,0.0132344
1051.71,0.0110973
1051.79,0.00944314
1051.88,0.0082742
1051.99,0.00744938
1052.17,0.0068399
1052.35,0.00658938
1052.7,0.00647577
1053.06,0.00671949
1053.28,0.00723101
1053.42,0.00793766
1053.51,0.00879601
1053.6,0.0102305
1053.66,0.0119166
1053.73,0.0143952
1053.79,0.0173122
1053.84,0.0212784
1053.9,0.026621
1053.96,0.0345736
1054.02,0.0442198
1054.08,0.0582034
1054.14,0.0767834
1054.2,0.100695
1054.27,0.13455
1054.34,0.182159
1054.42,0.242584
1054.5,0.331079
1054.61,0.470241
1054.75,0.691606
1055.07,1.25754
1055.22,1.43899
1055.36,1.50488
1055.36,1.50504
1055.49,1.45484
1055.63,1.30238
1055.83,0.95907
1056.04,0.587704
1056.17,0.406588
1056.26,0.297125
1056.34,0.220967
1056.41,0.167634
1056.48,0.125398
1056.55,0.093032
1056.61,0.0708674
1056.67,0.0538181
1056.73,0.0409131
1056.79,0.0321338
1056.84,0.0254763
1056.91,0.0200133
1056.97,0.016094
1057.03,0.0133112
1057.09,0.0113516
1057.16,0.00975877
1057.24,0.00872186
1057.34,0.00783403
1057.51,0.00713579
1057.73,0.00673979
1058.17,0.00650831
1058.66,0.006676
1058.95,0.0070964
1059.1,0.00761172
1059.22,0.00846596
1059.32,0.0097001
1059.4,0.0114699
1059.48,0.0137723
1059.55,0.0171133
1059.61,0.0209664
1059.67,0.0260766
1059.74,0.0336201
1059.81,0.0437353
1059.89,0.0583592
1059.96,0.0773314
1060.04,0.101271
1060.13,0.139574
1060.25,0.198406
1060.44,0.3127
1060.67,0.453207
1060.82,0.519715
1060.96,0.540118
1061.1,0.519558
1061.25,0.454448
1061.65,0.210425
1061.77,0.150047
1061.87,0.111122
1061.95,0.0848187
1062.03,0.0649074
1062.11,0.0506498
1062.18,0.0401575
1062.26,0.0327134
1062.33,0.0281762
1062.4,0.0247296
1062.5,0.0223401
1062.62,0.0213766
1062.64,0.0213669
1062.74,0.0218277
1062.9,0.0239343
1063.06,0.0276265
1063.18,0.0319848
1063.29,0.0377107
1063.36,0.0442652
1063.44,0.0539876
1063.5,0.0652726
1063.57,0.0811619
1063.62,0.10035
1063.68,0.126254
1063.73,0.162524
1063.78,0.203845
1063.83,0.257028
1063.88,0.324962
1063.94,0.430811
1064.0,0.569651
1064.06,0.76299
1064.12,1.01339
1064.19,1.33216
1064.26,1.78672
1064.34,2.43791
1064.43,3.36603
1064.53,4.69418
1064.67,6.89614
1065.0,12.7915
1065.14,14.6332
1065.29,15.3207
1065.29,15.3228
1065.44,14.7112
1065.58,13.0239
1065.82,8.81321
1066.0,5.58153
1066.11,3.94145
1066.21,2.84858
1066.29,2.06456
1066.36,1.55238
1066.43,1.14916
1066.5,0.873208
1066.56,0.654572
1066.62,0.496301
1066.68,0.374807
1066.73,0.296351
1066.78,0.234616
1066.82,0.186432
1066.88,0.145206
1066.93,0.114427
1066.99,0.0915702
1067.04,0.0746449
1067.11,0.0606138
1067.18,0.0495847
1067.26,0.0412502
1067.35,0.0346287
1067.45,0.0298744
1067.58,0.0257977
1067.75,0.0220902
1068.01,0.0183204
1068.29,0.0155387
1068.69,0.0128981
1069.08,0.011164
1069.56,0.00980617
1070.04,0.00895943
1070.76,0.00832578
1071.24,0.00824004
1071.86,0.00852304
1072.17,0.00896486
1072.38,0.00970837
1072.51,0.0107126
1072.62,0.0121376
1072.71,0.0141365
1072.8,0.0171896
1072.88,0.0209759
1072.96,0.0264187
1073.04,0.0339574
1073.12,0.0439382
1073.22,0.0591716
1073.32,0.0786194
1073.43,0.108473
1073.69,0.184796
1073.87,0.235963
1074.01,0.262308
1074.13,0.269919
1074.26,0.26101
1074.41,0.231891
1074.83,0.111802
1074.96,0.0824637
1075.07,0.0638756
1075.15,0.0527872
1075.24,0.0447307
1075.32,0.0392816
1075.41,0.035985
1075.52,0.0342535
1075.55,0.0341579
1075.66,0.0351782
1075.79,0.0384925
1075.92,0.044497
1076.02,0.0520702
1076.11,0.0620169
1076.18,0.0742903
1076.24,0.0880671
1076.3,0.106872
1076.36,0.130951
1076.41,0.163349
1076.47,0.206822
1076.52,0.264859
1076.58,0.341801
1076.63,0.442944
1076.69,0.587561
1076.75,0.766424
1076.8,0.995428
1076.87,1.33989
1076.93,1.78437
1077.01,2.42292
1077.09,3.29168
1077.17,4.50039
1077.27,6.19996
1077.4,8.96854
1077.76,17.8431
1077.9,20.4457
1078.05,21.4542
1078.06,21.462
1078.2,20.5983
1078.33,18.5014
1078.55,13.3119
1078.76,8.05968
1078.88,5.68056
1078.97,4.10919
1079.05,3.02345
1079.13,2.2316
1079.2,1.68553
1079.26,1.25747
1079.32,0.969924
1079.38,0.743554
1079.44,0.561932
1079.5,0.426081
1079.55,0.323582
1079.61,0.253127
1079.66,0.199526
1079.71,0.158998
1079.77,0.125379
1079.83,0.100984
1079.9,0.0811619
1079.96,0.0687809
1080.04,0.0564396
1080.13,0.0481336
1080.23,0.0413033
1080.37,0.0348784
1080.56,0.0292266
1080.78,0.0245437
1081.03,0.021067
1081.17,0.0199513
1081.26,0.0196433
1081.4,0.0201363
1081.49,0.0213661
1081.61,0.0243395
1081.7,0.028216
1081.8,0.0345697
1081.9,0.0433957
1082.01,0.0558017
1082.16,0.0770654
1082.6,0.153603
1082.77,0.174107
1082.93,0.180744
1083.08,0.173785
1083.25,0.153542
1083.51,0.106073
1083.72,0.0697196
1083.85,0.0493534
1083.96,0.0371067
1084.05,0.0281827
1084.14,0.0222369
1084.22,0.0176589
1084.3,0.0142287
1084.39,0.0114527
1084.49,0.00948408
1084.59,0.00820357
1084.71,0.00723432
1084.86,0.00661016
1085.05,0.00622577
1085.24,0.00611317
1085.43,0.0062891
1085.56,0.00679002
1085.68,0.00766356
1085.77,0.00883448
1085.86,0.0106009
1085.95,0.0130276
1086.04,0.0164815
1086.13,0.021065
1086.23,0.027832
1086.36,0.038225
1086.75,0.0775315
1086.92,0.0886738
1087.06,0.0920087
1087.19,0.0888794
1087.35,0.078171
1087.76,0.0370837
1087.89,0.0266494
1088.0,0.0198582
1088.09,0.0152679
1088.17,0.0122457
1088.26,0.00978406
1088.36,0.00807594
1088.45,0.00693491
1088.56,0.00609192
1088.67,0.00562346
1088.85,0.0052995
1089.02,0.00522462
1089.38,0.00531205
1090.09,0.00582897
1090.63,0.00656819
1091.07,0.00761985
1091.38,0.00879893
1091.61,0.0100834
1091.78,0.0117215
1091.89,0.0133902
1091.98,0.0154456
1092.05,0.0181492
1092.12,0.0215287
1092.19,0.0263771
1092.24,0.0325682
1092.3,0.0412152
1092.36,0.0516583
1092.41,0.0655246
1092.46,0.0837995
1092.52,0.107692
1092.57,0.138626
1092.63,0.183945
1092.69,0.246814
1092.75,0.323839
1092.81,0.421301
1092.88,0.565533
1092.95,0.747828
1093.03,1.02114
1093.12,1.37586
1093.23,1.94994
1093.4,2.98323
1093.65,4.64028
1093.81,5.39262
1093.95,5.66649
1093.96,5.66926
1094.1,5.45896
1094.25,4.82523
1094.48,3.31745
1094.67,2.12012
1094.79,1.49926
1094.88,1.09625
1094.96,0.797522
1095.04,0.589442
1095.11,0.440238
1095.17,0.339073
1095.23,0.258914
1095.29,0.196341
1095.35,0.148194
1095.4,0.115229
1095.45,0.0897036
1095.51,0.070131
1095.56,0.0552473
1095.61,0.0440192
1095.67,0.0347076
1095.73,0.0278861
1095.8,0.0228519
1095.87,0.0189858
1095.95,0.0159225
1096.05,0.0136643
1096.16,0.0120455
1096.33,0.0105523
1096.56,0.00932339
1096.83,0.00836478
1097.26,0.0074426
1097.69,0.00694679
1098.12,0.00677607
1098.37,0.0070392
1098.5,0.00751744
1098.61,0.00831643
1098.7,0.0093964
1098.78,0.0110714
1098.86,0.0132212
1098.93,0.0162261
1099.01,0.020327
1099.08,0.0258496
1099.16,0.0332788
1099.25,0.0445351
1099.35,0.0611778
1099.48,0.0863139
1099.68,0.135769
1099.9,0.191725
1100.05,0.216214
1100.19,0.224798
1100.33,0.216575
1100.47,0.193175
1100.71,0.133738
1100.91,0.0851979
1101.03,0.0613526
1101.13,0.0455806
1101.21,0.0351123
1101.29,0.0275833
1101.37,0.0218294
1101.45,0.0175565
1101.52,0.0144726
1101.61,0.0120462
1101.7,0.0104967
1101.81,0.00941398
1101.95,0.00875469
1102.1,0.00855791
1102.53,0.00884271
1103.24,0.0100085
1103.98,0.0118682
1104.31,0.0131642
1104.51,0.0146177
1104.63,0.0161868
1104.76,0.0188662
1104.86,0.0225638
1104.94,0.0270012
1105.02,0.0332841
1105.1,0.0420023
1105.19,0.0544594
1105.27,0.0694625
1105.36,0.0920799
1105.46,0.125384
1105.59,0.175556
1105.79,0.274152
1106.02,0.388548
1106.17,0.437761
1106.31,0.453914
1106.44,0.439081
1106.58,0.396386
1106.93,0.247038
1107.03,0.212706
1107.11,0.196136
1107.19,0.189383
1107.27,0.194108
1107.35,0.211591
1107.43,0.242757
1107.52,0.297033
1107.62,0.37835
1107.76,0.522228
1108.09,0.918755
1108.24,1.05533
1108.39,1.1126
1108.41,1.11358
1108.56,1.07457
1108.78,0.913542
1108.95,0.783957
1109.06,0.753525
1109.14,0.77892
1109.19,0.837494
1109.26,0.962626
1109.32,1.13161
1109.38,1.37022
1109.45,1.7457
1109.52,2.25686
1109.58,2.93158
1109.65,3.7987
1109.73,5.12119
1109.82,7.02486
1109.92,9.6475
1110.04,13.7635
1110.25,22.4562
1110.47,31.1701
1110.63,35.0723
1110.75,36.0505
1110.89,34.6604
1111.05,30.467
1111.3,20.2712
1111.48,13.1681
1111.59,9.39444
1111.69,6.70199
1111.77,5.00083
1111.85,3.68427
1111.93,2.76062
1111.99,2.08889
1112.06,1.57052
1112.12,1.22706
1112.17,0.959501
1112.23,0.753724
1112.29,0.589986
1112.34,0.486074
1112.41,0.390445
1112.47,0.324547
1112.54,0.281612
1112.61,0.253717
1112.69,0.246538
1112.77,0.25945
1112.86,0.292711
1112.95,0.345754
1113.05,0.432394
1113.17,0.567665
1113.36,0.84556
1113.6,1.19805
1113.76,1.3439
1113.89,1.38688
1114.03,1.33578
1114.19,1.18452
1114.45,0.900325
1114.54,0.83995
1114.6,0.827378
1114.67,0.84984
1114.75,0.91857
1114.82,1.04009
1114.89,1.21944
1114.98,1.52357
1115.08,1.97394
1115.21,2.73061
1115.53,4.8004
1115.69,5.49675
1115.83,5.74659
1115.84,5.74711
1115.98,5.54408
1116.13,4.89403
1116.51,2.60834
1116.63,2.06162
1116.73,1.72684
1116.81,1.53869
1116.91,1.44548
1116.94,1.43903
1117.04,1.47697
1117.21,1.67036
1117.43,1.95969
1117.57,2.02681
1117.72,1.95242
1117.86,1.74324
1118.09,1.25555
1118.3,0.78598
1118.41,0.569284
1118.51,0.435379
1118.59,0.345961
1118.66,0.289823
1118.72,0.255672
1118.78,0.236115
1118.84,0.227516
1118.9,0.232354
1118.97,0.252024
1119.04,0.286008
1119.13,0.351915
1119.25,0.463232
1119.43,0.68774
1119.69,1.01472
1119.92,1.22226
1120.16,1.41765
1120.28,1.59766
1120.38,1.84924
1120.47,2.20468
1120.58,2.78759
1120.7,3.65435
1120.86,5.14428
1121.15,8.05957
1121.3,9.04208
1121.43,9.33671
1121.57,8.97577
1121.72,7.9954
1121.93,5.74887
1122.14,3.58338
1122.26,2.49908
1122.36,1.78977
1122.45,1.29767
1122.53,0.950942
1122.6,0.710065
1122.67,0.531482
1122.73,0.403439
1122.79,0.304276
1122.85,0.228636
1122.91,0.176694
1122.96,0.136924
1123.02,0.105378
1123.07,0.0833125
1123.13,0.0667759
1123.18,0.0544473
1123.25,0.0440052
1123.3,0.0375275
1123.38,0.0313801
1123.47,0.0263512
1123.56,0.0231399
1123.69,0.0203581
1123.83,0.0188208
1123.92,0.0184942
1124.02,0.0188028
1124.11,0.0199228
1124.2,0.0221152
1124.3,0.02571
1124.38,0.0305967
1124.48,0.0384308
1124.59,0.0501981
1124.71,0.0663945
1124.88,0.0960358
1125.18,0.1532
1125.34,0.17563
1125.52,0.185716
1125.58,0.186258
1125.78,0.183867
1125.94,0.189452
1126.04,0.203748
1126.16,0.234106
1126.28,0.284415
1126.45,0.380731
1126.73,0.557385
1126.88,0.618349
1127.0,0.632978
1127.14,0.609383
1127.29,0.534901
1127.55,0.355797
1127.73,0.229688
1127.85,0.162871
1127.94,0.119536
1128.03,0.0879325
1128.11,0.0657989
1128.18,0.0505096
1128.25,0.0387135
1128.32,0.0298053
1128.39,0.0232113
1128.46,0.0184396
1128.53,0.0150634
1128.6,0.0126843
1128.69,0.0107072
1128.79,0.00929426
1128.86,0.0087202
1129.0,0.00807112
1129.28,0.00762321
1129.56,0.00751527
1130.18,0.00763176
1130.8,0.00812162
1131.26,0.00892938
1131.45,0.00969309
1131.57,0.0105533
1131.69,0.0120641
1131.78,0.0142134
1131.86,0.0168752
1131.94,0.0207774
1132.01,0.0256008
1132.08,0.0325673
1132.14,0.0414919
1132.21,0.0532796
1132.28,0.0686019
1132.35,0.0909619
1132.43,0.119783
1132.51,0.160641
1132.61,0.2209
1132.71,0.298309
1132.84,0.425194
1133.04,0.659645
1133.35,1.03587
1133.53,1.18612
1133.69,1.23732
1133.71,1.23768
1133.88,1.18539
1134.05,1.03344
1134.35,0.666494
1134.53,0.440969
1134.66,0.316342
1134.76,0.233157
1134.86,0.170446
1134.94,0.128706
1135.01,0.101419
1135.08,0.0800115
1135.15,0.0635774
1135.22,0.0503002
1135.3,0.040868
1135.38,0.0343909
1135.45,0.030142
1135.53,0.0275558
1135.6,0.0262191
1135.65,0.0258797
1135.75,0.0263013
1135.88,0.0287454
1135.99,0.0327921
1136.09,0.0385636
1136.19,0.0468684
1136.29,0.0583378
1136.39,0.0735543
1136.51,0.096188
1136.66,0.134038
1137.05,0.244894
1137.23,0.278686
1137.39,0.289133
1137.54,0.28135
1137.81,0.255504
1137.86,0.255196
1137.95,0.265271
1138.01,0.283478
1138.09,0.325482
1138.15,0.377497
1138.21,0.462383
1138.27,0.561366
1138.32,0.692855
1138.38,0.864536
1138.44,1.1361
1138.5,1.46091
1138.57,1.91637
1138.64,2.58034
1138.71,3.43358
1138.79,4.63813
1138.89,6.42363
1138.99,8.92095
1139.13,13.0204
1139.46,23.8526
1139.62,27.8264
1139.77,29.2516
1139.79,29.266
1139.93,28.1674
1140.06,25.3514
1140.29,18.3401
1140.5,11.1826
1140.63,7.89214
1140.72,5.86559
1140.8,4.30538
1140.88,3.22026
1140.95,2.40931
1141.02,1.84168
1141.08,1.39621
1141.15,1.05211
1141.21,0.804672
1141.27,0.615554
1141.33,0.472604
1141.39,0.365638
1141.45,0.286221
1141.51,0.227596
1141.58,0.180414
1141.65,0.146823
1141.71,0.122755
1141.79,0.102404
1141.89,0.0862201
1142.01,0.0726641
1142.16,0.0612549
1142.37,0.0504598
1142.63,0.0417089
1142.91,0.035131
1143.26,0.0294102
1143.67,0.0248264
1144.08,0.0219017
1144.64,0.0194666
1145.31,0.0182155
1145.53,0.0181295
1146.13,0.0186808
1146.72,0.0205011
1147.17,0.0229961
1147.61,0.0269533
1148.01,0.0324444
1148.32,0.0386871
1148.58,0.0460857
1148.8,0.0553192
1148.98,0.0659496
1149.12,0.0788995
1149.22,0.0937658
1149.31,0.111222
1149.39,0.135883
1149.45,0.165316
1149.52,0.206562
1149.58,0.257783
1149.64,0.327235
1149.7,0.420934
1149.76,0.540099
1149.82,0.692291
1149.88,0.888766
1149.93,1.14001
1150.0,1.51789
1150.07,2.02925
1150.14,2.72912
1150.21,3.62076
1150.3,4.96252
1150.39,6.8204
1150.51,9.71559
1150.67,14.4942
1150.95,23.7781
1151.11,27.3802
1151.25,28.8722
1151.28,28.9079
1151.42,27.7791
1151.59,24.183
1151.99,11.3868
1152.12,8.25091
1152.22,6.12895
1152.31,4.63179
1152.39,3.68526
1152.47,2.99151
1152.56,2.41909
1152.65,2.01228
1152.75,1.70366
1152.9,1.42132
1153.51,0.559779
1153.66,0.389368
1153.77,0.285914
1153.86,0.211787
1153.95,0.16017
1154.03,0.124817
1154.11,0.0978092
1154.19,0.0775948
1154.27,0.0627289
1154.36,0.0508151
1154.46,0.041827
1154.56,0.0360855
1154.68,0.0310906
1154.83,0.0272525
1155.08,0.0232092
1155.47,0.0191043
1155.94,0.0156457
1156.51,0.0127357
1157.16,0.0103864
1157.92,0.00853837
1158.8,0.00706992
1159.92,0.00581442
1161.04,0.00497459
1162.1,0.00446902
1162.56,0.00437475
1162.8,0.00450047
1162.95,0.00484558
1163.07,0.00543333
1163.17,0.00632714
1163.25,0.00744395
1163.33,0.00906304
1163.41,0.0113494
1163.49,0.0144937
1163.56,0.0187011
1163.64,0.0241774
1163.74,0.0326161
1163.85,0.0448669
1163.97,0.0633453
1164.38,0.134129
1164.54,0.152454
1164.69,0.158941
1164.69,0.158942
1164.83,0.153534
1164.98,0.136608
1165.22,0.0961113
1165.42,0.060563
1165.55,0.0427953
1165.65,0.0312372
1165.74,0.0232055
1165.82,0.0177528
1165.9,0.0135741
1165.98,0.0104573
1166.05,0.00847127
1166.13,0.00678132
1166.21,0.00560556
1166.29,0.00480429
1166.38,0.00420738
1166.5,0.00376747
1166.63,0.0035021
1166.89,0.00328256
1167.54,0.00310714
1168.32,0.0030284
1168.68,0.0030965
1168.87,0.00329449
1169.02,0.00366109
1169.12,0.00410148
1169.21,0.00478836
1169.31,0.00582601
1169.4,0.00712305
1169.48,0.00888788
1169.57,0.0112301
1169.67,0.0147569
1169.77,0.0194994
1169.87,0.0258981
1170.01,0.035902
1170.18,0.0522708
1170.55,0.0904425
1170.73,0.103116
1170.89,0.106989
1171.05,0.103103
1171.22,0.0910393
1171.47,0.0640738
1171.68,0.0410213
1171.81,0.0289259
1171.92,0.0210829
1172.02,0.0157432
1172.1,0.012201
1172.18,0.00948747
1172.27,0.00743579
1172.35,0.00593666
1172.44,0.0048947
1172.52,0.00419021
1172.63,0.00363919
1172.74,0.00332557
1172.91,0.00309394
1173.21,0.00300482
1173.82,0.00311403
1174.28,0.00333614
1174.59,0.00362178
1174.78,0.00397179
1174.89,0.00435682
1175.01,0.00503364
1175.09,0.00577639
1175.16,0.00690268
1175.23,0.00835655
1175.3,0.0104386
1175.35,0.0129083
1175.41,0.0163422
1175.47,0.0209391
1175.53,0.0270273
1175.59,0.0349908
1175.65,0.0452785
1175.72,0.0605228
1175.78,0.0802699
1175.86,0.108924
1175.94,0.145542
1176.02,0.19678
1176.12,0.27413
1176.25,0.39657
1176.47,0.653489
1176.68,0.889335
1176.83,1.00339
1176.98,1.04452
1177.12,1.00581
1177.27,0.888942
1177.52,0.604601
1177.72,0.380343
1177.84,0.265624
1177.94,0.190086
1178.02,0.141066
1178.1,0.105104
1178.17,0.0795825
1178.24,0.059625
1178.3,0.0458173
1178.36,0.0350756
1178.42,0.0268389
1178.49,0.0206095
1178.55,0.01608
1178.6,0.012737
1178.66,0.0102643
1178.72,0.00845089
1178.78,0.00712973
1178.86,0.00597626
1178.94,0.00508425
1179.03,0.00452826
1179.15,0.00408356
1179.33,0.00372444
1179.68,0.00338297
1180.15,0.00315886
1180.95,0.00299388
1181.51,0.00296189
1182.91,0.00306139
1183.85,0.00324987
1184.43,0.00350088
1184.66,0.00372939
1184.84,0.0041249
1184.96,0.00466631
1185.04,0.00535579
1185.12,0.00622541
1185.19,0.00748376
1185.26,0.00912433
1185.32,0.0112457
1185.39,0.0140718
1185.45,0.0177825
1185.52,0.0233643
1185.6,0.0306911
1185.67,0.040095
1185.75,0.0535489
1185.84,0.0724788
1185.95,0.101031
1186.09,0.14505
1186.43,0.269195
1186.59,0.310177
1186.74,0.327759
1186.77,0.328194
1186.91,0.316225
1187.06,0.281631
1187.3,0.195716
1187.5,0.125005
1187.62,0.0890567
1187.72,0.0658555
1187.8,0.0496533
1187.89,0.0369953
1187.97,0.0280306
1188.04,0.0223275
1188.1,0.0179838
1188.17,0.0147793
1188.24,0.0125237
1188.31,0.0108463
1188.38,0.0101409
1188.43,0.0100197
1188.49,0.010225
1188.56,0.0109638
1188.65,0.0126208
1188.74,0.0150968
1188.84,0.0191764
1188.96,0.0252391
1189.13,0.0360468
1189.44,0.0578591
1189.61,0.06609
1189.76,0.0687547
1189.91,0.0662027
1190.08,0.0582482
1190.49,0.0308651
1190.62,0.0234057
1190.74,0.0186441
